frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u044,-20000.0,-39135.65986065491,-10021.223854884418,-29114.43600577049,-29114.43600577049,-39135.673599537266,0.9999995281080014,4.71891998532481e-07,-0.2052334368663645,0,0.10902407253395416,0.31425750940031866
1,2200,0.22,u044,-20000.0,-39131.60849832583,-15092.622559273383,-24038.98593905245,-24038.98593905245,-39131.62513795132,0.9999993078076381,6.921923618175008e-07,-0.20459470212469397,0,0.10492593682884963,0.3095206389535436
2,2300,0.23,u044,-20000.0,-39105.74409270316,-13956.258760150115,-25149.485332553042,-25149.485332553042,-39105.75999759114,0.9999993675867456,6.324132544310856e-07,-0.20705690572660942,0,0.10512487028208659,0.312181776008696
3,2400,0.24,u044,-20000.0,-39112.03268672782,-12876.06256593694,-26235.97012079088,-26235.97012079088,-39112.04793296289,0.9999994188811288,5.811188713011894e-07,-0.2013953658484613,0,0.10593649204094169,0.307331857889403
4,2500,0.25,u044,-20000.0,-38998.26285526637,-9884.496660204633,-29113.766195061733,-29113.766195061733,-38998.27659446481,0.9999995280862879,4.71913712052352e-07,-0.19663512890233886,0,0.10792199235121956,0.30455712125355844
5,2600,0.26,u044,-20000.0,-38989.58096390896,-13645.066699739837,-25344.51426416912,-25344.51426416912,-38989.596746407165,0.9999993772822637,6.227177363204994e-07,-0.20076591515790038,0,0.1099389169069488,0.31070483206484917
6,2700,0.27,u044,-20000.0,-38959.25265012463,-17309.409858742845,-21649.842791381787,-21649.842791381787,-38959.271125993604,0.9999991466063928,8.533936072252502e-07,-0.19767167387702925,0,0.11121717928386113,0.3088888531608904
7,2800,0.28,u044,-20000.0,-38950.318483126146,-14714.120958352054,-24236.197524774092,-24236.197524774092,-38950.33498735406,0.9999993190266165,6.809733835155818e-07,-0.19375943451988686,0,0.11130059263312142,0.3050600271530083
8,2900,0.29,u044,-20000.0,-38983.243721520616,-12245.736172281613,-26737.507549239002,-26737.507549239002,-38983.258681769825,0.999999440477672,5.595223280252526e-07,-0.18964002114184925,0,0.11134855250300064,0.3009885736448499
9,3000,0.3,u044,-20000.0,-38896.65134179985,-15103.709911408165,-23792.941430391686,-23792.941430391686,-38896.668153496656,0.9999992934176258,7.065823742213873e-07,-0.18695943425600053,0,0.11105708267180418,0.29801651692780473
10,3100,0.31,u044,-20000.0,-38840.098424583935,-15705.32728607679,-23134.771138507145,-23134.771138507145,-38840.11571456267,0.9999992526421468,7.473578532146696e-07,-0.17425749376119917,0,0.11042233358145229,0.28467982734265146
11,3200,0.32,u044,-20000.0,-38916.16402947882,-16347.847090785712,-22568.31693869311,-22568.31693869311,-38916.18175342727,0.9999992146547457,7.853452542727624e-07,-0.16014449464176989,0,0.10973714640592731,0.2698816410476972
12,3300,0.33,u044,-20000.0,-38826.196861390286,-14804.368640194967,-24021.82822119532,-24021.82822119532,-38826.2135129007,0.999999306818483,6.931815169641808e-07,-0.17002854901140657,0,0.10940999419081637,0.27943854320222294
13,3400,0.34,u044,-20000.0,-38818.33412504036,-14473.614669632952,-24344.71945540741,-24344.71945540741,-38818.35055569715,0.9999993250842492,6.749157508423309e-07,-0.1802176777543675,0,0.10793719206202165,0.28815486981638916
14,3500,0.35000000000000003,u044,-20000.0,-38829.922030290385,-13931.477791865676,-24898.44423842471,-24898.44423842471,-38829.93809554081,0.9999993547697382,6.452302617754313e-07,-0.18339385261410623,0,0.10632454853888705,0.2897184011529933
15,3600,0.36,u044,-20000.0,-38773.392856859864,-15638.969007126841,-23134.423849733023,-23134.423849733023,-38773.410147098155,0.9999992526197083,7.473802916546646e-07,-0.1828872201946913,0,0.10651292314844066,0.28940014334313197
16,3700,0.37,u044,-20000.0,-38774.38251943735,-11308.547487747855,-27465.835031689494,-27465.835031689494,-38774.397082977375,0.9999994697585357,5.302414642360809e-07,-0.1863446629518687,0,0.10888043351738858,0.29522509646925726
17,3800,0.38,u044,-20000.0,-38699.031606197765,-13026.134446172597,-25672.897160025168,-25672.897160025168,-38699.04718682175,0.9999993931107589,6.068892410837634e-07,-0.19719857740216162,0,0.11091714913020712,0.30811572653236874
18,3900,0.39,u044,-20000.0,-38683.23729672309,-17333.39497326812,-21349.84232345497,-21349.84232345497,-38683.25603220802,0.9999991224547817,8.775452182696597e-07,-0.20327949563181882,0,0.11297331146177189,0.3162528070935907
19,4000,0.4,u044,-20000.0,-38738.10867454996,-14034.310085525794,-24703.79858902417,-24703.79858902417,-38738.12486638121,0.9999993445619322,6.554380678758243e-07,-0.21316304552871923,0,0.11369186393907578,0.326854909467795
20,4100,0.41000000000000003,u044,-20000.0,-38716.23810937506,-13798.020687200566,-24918.217422174494,-24918.217422174494,-38716.254161877354,0.9999993557933403,6.44206659683455e-07,-0.2102976138530539,0,0.11309127150364336,0.32338888535669724
21,4200,0.42,u044,-20000.0,-38569.06820889356,-13427.97742195832,-25141.090786935238,-25141.090786935238,-38569.084119092135,0.9999993671643536,6.328356464413432e-07,-0.20027018384158013,0,0.11206574318581312,0.31233592702739327
22,4300,0.43,u044,-20000.0,-38607.66428397762,-15173.273179991957,-23434.39110398566,-23434.39110398566,-38607.68135289598,0.9999992716305952,7.283694047344191e-07,-0.20856586978500063,0,0.10925796209617956,0.3178238318811802
23,4400,0.44,u044,-20000.0,-38584.791072245425,-16940.093501620053,-21644.697570625372,-21644.697570625372,-38584.80955250634,0.9999991462006205,8.537993795298959e-07,-0.20950465240588806,0,0.10741310009759851,0.3169177525034866
24,4500,0.45,u044,-20000.0,-38454.96383438114,-15453.293028118904,-23001.670806262235,-23001.670806262235,-38454.98122440906,0.9999992439678937,7.560321062527464e-07,-0.20368326117846397,0,0.10614736101711005,0.309830622195574
25,4600,0.46,u044,-20000.0,-38486.019782132644,-11839.072650257527,-26646.947131875117,-26646.947131875117,-38486.03479322464,0.9999994366681104,5.633318895803541e-07,-0.20025430105060532,0,0.10691863884274139,0.3071729398933467
26,4700,0.47000000000000003,u044,-20000.0,-38501.332538376795,-13501.173551194632,-25000.158987182163,-25000.158987182163,-38501.34853826481,0.9999993600093688,6.399906312126724e-07,-0.19588977068863206,0,0.10836192294273846,0.3042516936313705
27,4800,0.48,u044,-20000.0,-38481.22480220371,-19205.802833994618,-19275.42196820909,-19275.42196820909,-38481.24555399685,0.9999989234088628,1.0765911372390136e-06,-0.19570219157223856,0,0.11082374719169735,0.3065259387639359
28,4900,0.49,u044,-20000.0,-38448.882968630816,-11475.932984234649,-26972.949984396168,-26972.949984396168,-38448.89779829462,0.999999450202981,5.49797019078202e-07,-0.18377404966485977,0,0.11336318060333822,0.297137230268198
29,5000,0.5,u044,-20000.0,-38446.43454292364,-14199.533207212226,-24246.901335711416,-24246.901335711416,-38446.45103986576,0.9999993196277148,6.803722851222993e-07,-0.1731712899020989,0,0.11269871979726959,0.2858700096993685
30,5100,0.51,u044,-20000.0,-38431.10481095893,-15350.172955139162,-23080.93185581977,-23080.93185581977,-38431.12214126874,0.9999992491514689,7.508485311280566e-07,-0.18092684306440576,0,0.11151871155689606,0.29244555462130184
31,5200,0.52,u044,-20000.0,-38321.76116776932,-9714.506864279043,-28607.254303490277,-28607.254303490277,-38321.77515022986,0.999999511227232,4.887727680924492e-07,-0.1874257859380727,0,0.10964278156616086,0.29706856750423355
32,5300,0.53,u044,-20000.0,-38358.446342005336,-14466.685748840828,-23891.76059316451,-23891.76059316451,-38358.46308416706,0.9999992992505431,7.007494568500583e-07,-0.1982916548215236,0,0.10826242958499181,0.30655408440651544
33,5400,0.54,u044,-20000.0,-38272.44295419741,-12633.891581502045,-25638.551372695365,-25638.551372695365,-38272.4585556934,0.999999391483677,6.0851632299741e-07,-0.19341602796303936,0,0.10719601429115476,0.30061204225419413
34,5500,0.55,u044,-20000.0,-38255.52137986131,-7819.557253054139,-30435.964126807172,-30435.964126807172,-38255.53452220258,0.9999995681973517,4.318026483596249e-07,-0.20275313660476477,0,0.10697054389378544,0.3097236804985502
35,5600,0.56,u044,-20000.0,-38183.68443102215,-11442.842742711277,-26740.841688310873,-26740.841688310873,-38183.699389406065,0.9999994406171894,5.593828106276177e-07,-0.20977049894593186,0,0.10781067092234543,0.3175811698682773
36,5700,0.5700000000000001,u044,-20000.0,-38072.504247113364,-10327.550582629687,-27744.953664483677,-27744.953664483677,-38072.51866414202,0.9999994803734816,5.196265183693427e-07,-0.20141079191891237,0,0.10888439495283046,0.31029518687174285
37,5800,0.58,u044,-20000.0,-38271.38088288717,-12314.323836565076,-25957.057046322094,-25957.057046322094,-38271.39629294547,0.9999994063256099,5.936743900369912e-07,-0.20243228624222948,0,0.11026533298790259,0.31269761923013206
38,5900,0.59,u044,-20000.0,-38191.17215616055,-8198.93796631854,-29992.234189842013,-29992.234189842013,-38191.18549294032,0.9999995553259613,4.4467403870207534e-07,-0.21201424856622464,0,0.11132648579950404,0.3233407343657287
39,6000,0.6,u044,-20000.0,-38203.59184677442,-13005.170970885229,-25198.42087588919,-25198.42087588919,-38203.60772077502,0.9999993700406595,6.299593405256765e-07,-0.19762105589911463,0,0.11280966502314835,0.310430720922263
