frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,0,0.0,u000,-27744.358240036305,-30840.923627218766,-3239.464466790396,-27601.45916042837,-27601.45916042837,-30840.923627218766,1.0,0.0,0.10954041257256196,0.2484824567259081
