frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,150,0.0075,w007,0.7,-14422.462562423752,-22083.10272629041,7660.6401638666575,61014.47982020043,-103180.898835105,0.23814065791705158,0.7618593420829485,0.04379790479317039,1,0.04379790479317039,0.23625370178091532,0.24198737895776695,0.19818947416459656
1,200,0.01,w007,0.7,-25116.923217636155,-23794.485447237676,-1322.4377703984792,52031.401885935295,-107162.32062857952,0.2678400689013445,0.7321599310986555,-0.030301429531015778,0,-0.030301429531015778,0.2492070091657732,0.17337663195216163,0.2036780614831774
2,250,0.0125,w007,0.7,-18902.359923936485,-23360.86889002088,4458.508966084395,57812.34862241817,-105237.42160073508,0.2483307126673569,0.7516692873326432,0.10891515090579887,1,0.10891515090579887,0.2594572361147487,0.2832466542054389,0.17433150329964
3,300,0.015,w007,0.7,-9003.263088479725,-21233.00306311887,12229.739974639146,65583.57963097292,-101274.55920691564,0.22434379626096196,0.775656203739038,0.21451756710228842,1,0.21451756710228842,0.26579856786140843,0.3680672305948424,0.153549663492554
4,350,0.0175,w007,0.7,-13128.5466436219,-21663.144152881723,8534.597509259824,61888.4371655936,-102554.00028895366,0.23543463514657625,0.7645653648534237,0.15280470330759013,1,0.15280470330759013,0.26725130680204673,0.3213447706775683,0.16854006736997815
5,400,0.02,w007,0.7,-20197.916772033903,-22093.499680946436,1895.5829089125327,55249.42256524631,-104617.30090509127,0.2568019156006816,0.7431980843993184,-0.01599468844804361,0,-0.01599468844804361,0.26316154201716646,0.17173500113809156,0.18772968958613517
6,450,0.0225,w007,0.7,-18228.880874387192,-21151.874494922347,2922.993620535155,56276.83327686893,-103413.60047504427,0.25337212775148304,0.7466278722485169,-0.008648276209646338,0,-0.008648276209646338,0.2554098789941888,0.15563098422445748,0.16427926043410382
7,500,0.025,w007,0.7,-12790.859497065394,-18643.755375407753,5852.895878342359,59206.73553467613,-100177.17954193798,0.24383995105380257,0.7561600489461975,0.09212789304158278,1,0.09212789304158278,0.24596072731322238,0.27838433541841956,0.18625644237683678
8,550,0.0275,w007,0.7,-13304.210616446304,-22598.528500353714,9294.31788390741,62648.15754024118,-103311.4053700956,0.23310825230452403,0.766891747695476,0.1260232607728821,1,0.1260232607728821,0.23653721091680727,0.2645334716128129,0.1385102108399308
9,600,0.03,w007,0.7,-19043.607705465634,-21238.451241588453,2194.8435361228185,55548.68319245659,-103685.55204564243,0.25579820270176706,0.7442017972982329,0.04792814268919646,1,0.04792814268919646,0.22732815295521192,0.2336199040507287,0.18569176136153223
10,650,0.0325,w007,0.7,-20389.79589050403,-21198.554571161192,808.7586806571635,54162.59833699094,-104003.44823302822,0.26047963999368096,0.739520360006319,-0.020162923922406817,0,-0.020162923922406817,0.21734345745073988,0.13527094703270337,0.1554338709551102
11,700,0.035,w007,0.7,-20351.254968864843,-21213.972593767365,862.7176249025215,54216.557281236295,-104004.81600860941,0.26029584175321985,0.7397041582467802,0.023252946259764568,1,0.023252946259764568,0.20982558872649998,0.21333739974705185,0.19008445348728728
12,750,0.0375,w007,0.7,-15879.16249859627,-24909.84664741729,9030.68414882102,62384.52380515479,-105684.28470792327,0.23391281589626306,0.7660871841037369,0.16119789729740316,1,0.16119789729740316,0.213045388137246,0.3048483162793296,0.14365041898192646
13,800,0.04,w007,0.7,-17550.54790070266,-21780.426197349792,4229.8782966471335,57583.71795298091,-103713.83996075549,0.24907495395352364,0.7509250460464764,0.0843783623819406,1,0.0843783623819406,0.22708809702557767,0.2756712752921386,0.19129291291019798
14,850,0.0425,w007,0.7,-16961.60072580757,-20751.15006953792,3789.549343730352,57143.389000064126,-102794.55540532507,0.25051462008979475,0.7494853799102053,0.04476185923513287,1,0.04476185923513287,0.24491730017528138,0.21702586587552777,0.1722640066403949
15,900,0.045,w007,0.7,-21653.54264471715,-22761.890561553737,1108.3479168365884,54462.18757317036,-105488.90004768869,0.25946075395368223,0.7405392460463178,0.006348776633963882,1,0.006348776633963882,0.2608905513767735,0.22692191854240612,0.22057314190844224
16,950,0.0475,w007,0.7,-15214.310254907876,-26484.76136048921,11270.451105581335,64624.29076191511,-106742.8801299169,0.22716906114279628,0.7728309388572037,0.1415688806518925,1,0.1415688806518925,0.2733731287878032,0.27723215545814417,0.13566327480625168
17,1000,0.05,w007,0.7,-19247.670593934396,-19882.030279966886,634.3596860324906,53988.199342366264,-102732.40318595964,0.2610745509878709,0.7389254490121291,0.0082970799759845,1,0.0082970799759845,0.2792038558294096,0.22170983027879976,0.21341275030281526
18,1050,0.0525,w007,0.7,-21034.32433241076,-23812.67831323488,2778.3539808241185,56132.19363715789,-106111.08665639676,0.253852225984653,0.746147774015347,0.03256470685204771,1,0.03256470685204771,0.2741274337322926,0.18287488085917464,0.15031017400712693
19,1100,0.055,w007,0.7,-22036.442519584176,-23172.330592074257,1135.888072490081,54489.727728823855,-105892.1957757898,0.25936728642562773,0.7406327135743722,-0.03077537710406239,0,-0.03077537710406239,0.260536516915209,0.1444188162911105,0.1751941933951729
