frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,150,0.0075,w009,0.9,-24725.949392181443,-29272.597334215825,4546.647942034382,57900.487598368156,-111127.27505038501,0.24804439827412011,0.7519556017258799,0.022628722130568768,1,0.022628722130568768,0.30793604220326654,0.17381324180186397,0.1511845196712952
1,200,0.01,w009,0.9,-23865.847272735642,-29317.293752978032,5451.44648024239,58805.286136576164,-110948.8649076015,0.24512437471821563,0.7548756252817843,0.040777508745692914,1,0.040777508745692914,0.3038971257939663,0.1870425148402071,0.14626500609451418
2,250,0.0125,w009,0.9,-23355.798098992236,-29346.701556847343,5990.903457855107,59344.74311418888,-110846.5043308404,0.24339998095750387,0.7566000190424962,0.04933571781069934,1,0.04933571781069934,0.2992889517372601,0.19323538272437088,0.14389966491367154
3,300,0.015,w009,0.9,-24213.879318276653,-28749.44678395911,4535.567465682456,57889.40712201623,-110606.87314952865,0.24808037432577507,0.7519196256742249,0.03654922115339909,1,0.03654922115339909,0.29342278494017815,0.1883722806319484,0.15182305947854932
4,350,0.0175,w009,0.9,-21563.30928010927,-28761.594073661836,7198.284793552564,60552.12444988634,-109969.82939580188,0.239585207793786,0.760414792206214,0.047104801852944383,1,0.047104801852944383,0.28566194036402964,0.18499449101717425,0.13788968916422986
5,400,0.02,w009,0.9,-24410.12283922918,-27786.535794334515,3376.412955105334,56730.25261143911,-109933.71816817386,0.251872935100886,0.7481270648991141,0.0043692114540862526,1,0.0043692114540862526,0.2764201000461739,0.15774878274079754,0.15337957128671129
6,450,0.0225,w009,0.9,-22177.163477383292,-27627.501584648446,5450.338107265154,58804.17776359893,-109259.34443047541,0.24512793040050584,0.7548720695994942,0.00981312397076084,1,0.00981312397076084,0.266817848142781,0.149625890384301,0.13981276641354015
7,500,0.025,w009,0.9,-23189.106357286102,-27091.249573321664,3902.1432160355616,57255.982872369335,-109106.46927204283,0.2501457015731758,0.7498542984268242,-0.0038474879486500857,0,-0.0038474879486500857,0.2583570715600167,0.1403287513428812,0.14417623929153128
8,550,0.0275,w009,0.9,-24220.952265723667,-26659.0637257458,2438.1114600221335,55791.95111635591,-109044.03598057882,0.2549851339593655,0.7450148660406345,-0.009964398728897705,0,-0.009964398728897705,0.25159160367367783,0.14134563690012997,0.15131003562902767
9,600,0.03,w009,0.9,-21288.649664576456,-26924.96966167094,5636.319997094484,58990.15965342826,-108511.27858809358,0.2445320277043635,0.7554679722956366,0.03178923583881113,1,0.03178923583881113,0.2469950424215451,0.1694274509253948,0.13763821508658367
10,650,0.0325,w009,0.9,-23971.06113387886,-26481.23791530312,2510.176781424263,55864.01643775804,-108847.84324711176,0.25474476138319957,0.7452552386168004,0.022682150869828166,1,0.022682150869828166,0.24467248616612078,0.17554879201833803,0.15286664114850987
11,700,0.035,w009,0.9,-22440.86848247057,-27360.316263200366,4919.447780729795,58273.28743706357,-109122.74830200571,0.246837047749781,0.753162952250219,0.04837559461306484,1,0.04837559461306484,0.24456219171771998,0.18951272325002028,0.14113712863695543
12,750,0.0375,w009,0.9,-24224.28844669505,-27938.41095424746,3714.1225075524126,57067.962163886186,-110000.7211456352,0.2507620631549744,0.7492379368450256,0.030205235294377797,1,0.030205235294377797,0.24649035292915947,0.17688253355846878,0.14667729826409098
13,800,0.04,w009,0.9,-25513.152430897928,-28673.84759909904,3160.695168201113,56514.53482453489,-110875.44022095662,0.25258508599309604,0.747414914006904,0.0028613682378110794,1,0.0028613682378110794,0.2501372496136823,0.15228810242341181,0.14942673418560073
14,850,0.0425,w009,0.9,-22673.672880475962,-28751.722507993632,6078.04962751767,59431.889283851444,-110230.32599577325,0.2431225738218074,0.7568774261781925,0.006602885653445439,1,0.006602885653445439,0.2553604847255874,0.143995240709115,0.13739235505566957
15,900,0.045,w009,0.9,-25051.664644830482,-28720.54864038335,3668.8839955528674,57022.72365188664,-110794.20629357162,0.25091058829975466,0.7490894117002453,-0.015638285469668833,0,-0.015638285469668833,0.2622642994687286,0.13100485261918227,0.1466431380888511
16,950,0.0475,w009,0.9,-25469.593032124074,-29075.700856588723,3606.1078244646487,56959.94748079842,-111165.11618868628,0.25111683772144455,0.7488831622785554,-0.009328342215613294,0,-0.009328342215613294,0.27101709018943604,0.13860693423568402,0.1479352764512973
17,1000,0.05,w009,0.9,-23168.303518696863,-29313.81955589718,6145.516037200316,59499.35569353409,-110776.02767473695,0.24290803315632353,0.7570919668436764,0.022948220546769593,1,0.022948220546769593,0.28002209956420276,0.16129494717262344,0.13834672662585384
18,1050,0.0525,w009,0.9,-25278.27134436331,-28504.245602700452,3225.974258337141,56579.813914670915,-110689.35674187329,0.252369368683765,0.747630631316235,0.0070913709349424425,1,0.0070913709349424425,0.28742206875926657,0.1602600954840005,0.15316872454905806
19,1100,0.055,w009,0.9,-22608.38354218789,-28792.225596408884,6183.842054220993,59537.68171055477,-110245.12635188551,0.24278624375629804,0.757213756243702,0.041298883762565214,1,0.041298883762565214,0.29187119482451934,0.18115270374617837,0.13985381998361315
