frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p043,0.316,193103.80003001887,-38706.51796892271,231810.31799894158,231810.31799894158,-38706.519694471426,7.443795912998041e-09,0.9999999925562041,0.3181636386867432,1,0.416912493535684,0.0987488548489408
1,1200,0.12,p043,0.316,192666.84244823336,-38644.515614626784,231311.35806286015,231311.35806286015,-38644.51734389766,7.475944419077507e-09,0.9999999925240556,0.3226739887817429,1,0.4214718439549647,0.09879785517322173
2,1300,0.13,p043,0.316,188290.45967171437,-38613.951520564646,226904.41119227902,226904.41119227902,-38613.953283421506,7.769160703663403e-09,0.9999999922308394,0.3280598683467415,1,0.4270558638367088,0.09899599548996732
3,1400,0.14,p043,0.316,198369.4326954989,-38617.24701043646,236986.67970593536,236986.67970593536,-38617.248698295036,7.122166301165578e-09,0.9999999928778337,0.3244744348007756,1,0.4230577674091397,0.0985833326083641
4,1500,0.15,p043,0.316,209131.72937702984,-38578.45295127868,247710.18232830853,247710.18232830853,-38578.45456606898,6.518869166693975e-09,0.9999999934811308,0.32558998769723474,1,0.4237772969791674,0.09818730928193266
5,1600,0.16,p043,0.316,210339.91235879823,-38505.25407612519,248845.16643492342,248845.16643492342,-38505.25568355041,6.459539569902972e-09,0.9999999935404604,0.32715084352695295,1,0.42530469833875284,0.0981538548117999
6,1700,0.17,p043,0.316,207916.3585556627,-38558.69099547563,246475.04955113833,246475.04955113833,-38558.692618357934,6.5843674401655505e-09,0.9999999934156325,0.3231841332207921,1,0.42141073307561094,0.09822659985481887
7,1800,0.18,p043,0.316,194484.1976968867,-38545.59930493249,233029.79700181918,233029.79700181918,-38545.60102145116,7.366090792881863e-09,0.9999999926339092,0.3240761658565261,1,0.42281201683842384,0.09873585098189777
8,1900,0.19,p043,0.316,178054.35213992416,-38506.141810229834,216560.493950154,216560.493950154,-38506.143657288776,8.52906678616705e-09,0.9999999914709332,0.3149304760353473,1,0.4142884753515861,0.0993579993162388
9,2000,0.2,p043,0.316,163145.19675009532,-38451.88526121233,201597.08201130765,201597.08201130765,-38451.88724536801,9.842184345298932e-09,0.9999999901578156,0.31848381823061667,1,0.4185093674450083,0.10002554921439162
10,2100,0.21,p043,0.316,148838.41896743103,-38522.51840638017,187360.9373738112,187360.9373738112,-38522.52054129688,1.139467326050081e-08,0.9999999886053268,0.31606188353189146,1,0.41676351369846776,0.10070163016657627
11,2200,0.22,p043,0.316,158212.7120279011,-38402.47098603871,196615.18301393982,196615.18301393982,-38402.473020469566,1.0347272205724067e-08,0.9999999896527278,0.3190824055451323,1,0.41935653879108675,0.10027413324595448
12,2300,0.23,p043,0.316,167994.59890001648,-38488.95350657156,206483.55240658805,206483.55240658805,-38488.95544377185,9.381862287050069e-09,0.9999999906181377,0.3163522922221497,1,0.4161667381088023,0.09981444588665256
13,2400,0.24,p043,0.316,203911.09415327283,-38400.68438314379,242311.77853641662,242311.77853641662,-38400.68603390959,6.812569286474002e-09,0.9999999931874307,0.30660715566679625,1,0.40493193340285116,0.0983247777360549
14,2500,0.25,p043,0.316,226397.07037974245,-38446.49789710183,264843.5682768443,264843.5682768443,-38446.499407427356,5.702707916999117e-09,0.9999999942972921,0.30998232417525534,1,0.4075387934824672,0.09755646930721185
15,2600,0.26,p043,0.316,227931.41111582992,-38359.81191139584,266291.22302722576,266291.22302722576,-38359.81341351068,5.640872435819233e-09,0.9999999943591276,0.31300881804674663,1,0.41053951180098175,0.09753069375423515
16,2700,0.27,p043,0.316,218230.11411368827,-38455.04601083801,256685.16012452627,256685.16012452627,-38455.04756916728,6.070975222538522e-09,0.9999999939290247,0.31131960447684415,1,0.40917632473672527,0.09785672025988114
17,2800,0.28,p043,0.316,194475.2046398101,-38307.213210052025,232782.41784986213,232782.41784986213,-38307.21492839484,7.381755040558602e-09,0.999999992618245,0.31367283995189765,1,0.41240539812434945,0.09873255817245179
18,2900,0.29,p043,0.316,174900.39635638215,-38324.75552178829,213225.15187817044,213225.15187817044,-38324.757397739566,8.797982897768009e-09,0.9999999912020171,0.3128082501310088,1,0.4123188791290193,0.09951062899801048
19,3000,0.3,p043,0.316,166328.9839319562,-38342.88168316506,204671.86561512126,204671.86561512126,-38342.8836375128,9.548687562865865e-09,0.9999999904513124,0.3165978483994225,1,0.4164909561615398,0.09989310776211731
