frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u001,-41500.0,-37438.380853308685,1039.706917987176,-38478.08777129586,-38478.08777129586,-37438.391248832864,0.9999997298327654,2.701672345839512e-07,-0.14160164203607056,0,0.11071127348433167,0.25231291552040225
1,2200,0.22,u001,-41500.0,-37429.27419046563,-2328.359208557027,-35100.9149819086,-35100.9149819086,-37429.285586176265,0.9999996753445533,3.2465544674842306e-07,-0.1450665058572686,0,0.10952851309698473,0.25459501895425335
2,2300,0.23,u001,-41500.0,-37454.61371377454,1129.4498556774051,-38584.063569451944,-38584.063569451944,-37454.62408074617,0.9999997313148201,2.6868517993827723e-07,-0.14701848979036677,0,0.1086196387479588,0.25563812853832557
3,2400,0.24,u001,-41500.0,-37405.67550361532,5076.394403508748,-42482.06990712407,-42482.06990712407,-37405.68491935029,0.9999997783598864,2.2164011359571134e-07,-0.14073347355173466,0,0.10883102688621309,0.24956450043794773
4,2500,0.25,u001,-41500.0,-37462.42474930867,-1020.433512886666,-36441.99123642201,-36441.99123642201,-37462.43572565398,0.9999996987997,3.0120030003466525e-07,-0.14591751733173236,0,0.10978416475198705,0.2557016820837194
5,2600,0.26,u001,-41500.0,-37291.192768991634,1304.4439083148318,-38595.636677306466,-38595.636677306466,-37291.20313285467,0.9999997314759292,2.6852407081223717e-07,-0.15023578312297137,0,0.11025263470963997,0.26048841783261134
6,2700,0.27,u001,-41500.0,-37355.878705647105,-420.3758390918083,-36935.502866555296,-36935.502866555296,-37355.88953533268,0.9999997067948616,2.932051383908174e-07,-0.14023092997073022,0,0.10985811267644158,0.2500890426471718
7,2800,0.28,u001,-41500.0,-37358.2854889704,-1430.644885416492,-35927.64060355391,-35927.64060355391,-37358.29662245619,0.9999996901138316,3.098861683925591e-07,-0.14346323784974813,0,0.10947272164355885,0.252935959493307
8,2900,0.29,u001,-41500.0,-37451.25795283256,1515.1267045993882,-38966.38465743195,-38966.38465743195,-37451.268218088066,0.9999997365613928,2.634386070954342e-07,-0.15604020881515918,0,0.10972918146757808,0.2657693902827373
9,3000,0.3,u001,-41500.0,-37259.286623005086,2921.5458406658436,-40180.83246367093,-40180.83246367093,-37259.29657799796,0.9999997522453535,2.477546464652036e-07,-0.14554556574257319,0,0.11040833498499894,0.2559539007275721
10,3100,0.31,u001,-41500.0,-37296.85828733424,-2482.332759256795,-34814.52552807744,-34814.52552807744,-37296.869776787615,0.9999996699812614,3.300187385035791e-07,-0.13834281022208356,0,0.11069197384110574,0.2490347840631893
