frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u031,-26500.0,-39159.42864085102,-4435.997522485966,-34723.43111836506,-34723.43111836506,-39159.44016044613,0.9999996682474313,3.317525686941103e-07,-0.18041360920885596,0,0.10797882599784142,0.2883924352066974
1,2200,0.22,u031,-26500.0,-39157.06280285836,-14431.731496405497,-24725.331306452863,-24725.331306452863,-39157.07898058853,0.9999993457030444,6.542969556155853e-07,-0.1763240682309899,0,0.10574158660931095,0.28206565484030083
2,2300,0.23,u031,-26500.0,-39003.40575991475,-12746.896810631413,-26256.508949283336,-26256.508949283336,-39003.42099422365,0.9999994197899177,5.802100823126821e-07,-0.17217375071734842,0,0.10533362017329778,0.2775073708906462
3,2400,0.24,u031,-26500.0,-39008.806034691515,-8680.141664002149,-30328.664370689366,-30328.664370689366,-39008.81922352902,0.9999995651366025,4.348633975137517e-07,-0.17486256649595008,0,0.10728255613367768,0.28214512262962776
4,2500,0.25,u031,-26500.0,-38953.71218294467,-6526.665430695459,-32427.04675224921,-32427.04675224921,-38953.7245183217,0.9999996195963281,3.804036718402237e-07,-0.17225942424658652,0,0.10990855472479684,0.28216797897138335
5,2600,0.26,u031,-26500.0,-39042.58591025788,-12079.81428798326,-26962.771622274624,-26962.771622274624,-39042.600745519834,0.99999944978781,5.502121900313739e-07,-0.15781891191770236,0,0.11093802631203466,0.268756938229737
6,2700,0.27,u031,-26500.0,-38886.31852281306,-13792.305293766578,-25094.013229046483,-25094.013229046483,-38886.334462859886,0.9999993647876715,6.352123285147115e-07,-0.1510611629526863,0,0.11077277459192214,0.26183393754460843
7,2800,0.28,u031,-26500.0,-38959.951089390815,-4566.748852085642,-34393.20223730517,-34393.20223730517,-38959.96271959209,0.9999996618461597,3.3815384020696726e-07,-0.15289848583381915,0,0.11082589469253606,0.2637243805263552
8,2900,0.29,u031,-26500.0,-38968.744414780085,-14982.747845209524,-23985.99656957056,-23985.99656957056,-38968.76109116544,0.9999993047459121,6.952540878013558e-07,-0.1610479598240117,0,0.11048527047503713,0.27153323029904886
9,3000,0.3,u031,-26500.0,-38917.971371629596,-11346.64175661368,-27571.329615015915,-27571.329615015915,-38917.98587944605,0.999999473808431,5.261915689835917e-07,-0.15374053964009865,0,0.11108720675739643,0.26482774639749507
10,3100,0.31,u031,-26500.0,-38862.96508372415,-6850.839719245065,-32012.125364479085,-32012.125364479085,-38862.977578984595,0.9999996096713183,3.9032868170973956e-07,-0.15500802860653418,0,0.1111362731406455,0.2661443017471797
11,3200,0.32,u031,-26500.0,-38753.90881713925,-17249.21521364324,-21504.69360349601,-21504.69360349601,-38753.92741771368,0.9999991350473251,8.649526749282543e-07,-0.15809078971494633,0,0.11102833068219158,0.2691191203971379
12,3300,0.33,u031,-26500.0,-38789.52043377177,-5963.325393222709,-32826.195040549064,-32826.195040549064,-38789.53261915759,0.999999628791069,3.7120893103814723e-07,-0.16564192591315954,0,0.10976079836521777,0.2754027242783773
13,3400,0.34,u031,-26500.0,-38781.39377597475,-11927.916603032063,-26853.477172942687,-26853.477172942687,-38781.40867161659,0.9999994452999432,5.547000568317806e-07,-0.1676723364154007,0,0.10711330795390715,0.27478564436930786
14,3500,0.35000000000000003,u031,-26500.0,-38723.47066158999,-15774.848638444033,-22948.62202314596,-22948.62202314596,-38723.48809181721,0.9999992404685247,7.595314752140148e-07,-0.16557730219962752,0,0.10519167677946965,0.2707689789790972
15,3600,0.36,u031,-26500.0,-38809.68114045725,-9204.04312556333,-29605.63801489392,-29605.63801489392,-38809.694651391124,0.999999543636873,4.5636312695496173e-07,-0.16904766623390743,0,0.10600068624449542,0.27504835247840287
16,3700,0.37,u031,-26500.0,-38836.25431988714,-9368.023621767294,-29468.23069811985,-29468.23069811985,-38836.267893821045,0.9999995393710082,4.6062899189402984e-07,-0.1660464951345455,0,0.10905440434881353,0.27510089948335903
17,3800,0.38,u031,-26500.0,-38733.34469532248,-12850.917947356444,-25882.426747966034,-25882.426747966034,-38733.36014981463,0.999999402897037,5.97102962962559e-07,-0.16687727545355913,0,0.11306467231005403,0.27994194776361314
18,3900,0.39,u031,-26500.0,-38751.11248651793,-11168.2322298176,-27582.88025670033,-27582.88025670033,-38751.126988259086,0.9999994742490352,5.257509647083047e-07,-0.16955318011964307,0,0.1157664848517104,0.28531966497135347
19,4000,0.4,u031,-26500.0,-38714.87317847309,-8447.60358221503,-30267.269596258062,-30267.269596258062,-38714.88639406309,0.9999995633706431,4.366293568924817e-07,-0.176952574380704,0,0.11513874727446738,0.2920913216551714
20,4100,0.41000000000000003,u031,-26500.0,-38690.03228679791,-11397.620717118814,-27292.411569679098,-27292.411569679098,-38690.046942878565,0.999999462998538,5.370014619643371e-07,-0.16837411906425714,0,0.11175690326846839,0.2801310223327255
21,4200,0.42,u031,-26500.0,-38601.74357897209,-3751.37339181485,-34850.37018715724,-34850.37018715724,-38601.75505660823,0.9999996706597802,3.2934021976238625e-07,-0.16600930909997821,0,0.10730163672149981,0.273310945821478
22,4300,0.43,u031,-26500.0,-38646.87403942345,-8225.551683042053,-30421.322356381395,-30421.322356381395,-38646.88718809011,0.9999995677815993,4.322184007365948e-07,-0.16229023307309054,0,0.1028772783364326,0.26516751140952316
23,4400,0.44,u031,-26500.0,-38699.58474122596,-13258.380320456577,-25441.204420769383,-25441.204420769383,-38699.600463742325,0.99999938200658,6.179934199934678e-07,-0.15538350392676092,0,0.1019130835568175,0.2572965874835784
24,4500,0.45,u031,-26500.0,-38722.693071825255,-8950.146106245811,-29772.546965579444,-29772.546965579444,-38722.706507015064,0.9999995487393908,4.512606092132998e-07,-0.14638711283788186,0,0.1044401817104227,0.25082729454830455
25,4600,0.46,u031,-26500.0,-38658.13602989845,-4667.938902113441,-33990.19712778501,-33990.19712778501,-38658.14779799324,0.9999996537799828,3.462200172110741e-07,-0.15836345065621998,0,0.10968666780231184,0.2680501184585318
26,4700,0.47000000000000003,u031,-26500.0,-38644.3909947018,-13043.52407506932,-25600.866919632477,-25600.866919632477,-38644.40661916315,0.9999993896908907,6.103091091946844e-07,-0.16878853177007916,0,0.11504863882128577,0.28383717059136493
27,4800,0.48,u031,-26500.0,-38608.29639218713,-10812.144883099681,-27796.151509087445,-27796.151509087445,-38608.31078266103,0.9999994822859202,5.177140798839908e-07,-0.1521214012572107,0,0.11725786908406555,0.26937927034127623
28,4900,0.49,u031,-26500.0,-38476.41280276494,-6557.492123210803,-31918.92067955414,-31918.92067955414,-38476.42533451208,0.9999996073884381,3.9261156187242463e-07,-0.1322463031694969,0,0.1155227199398613,0.2477690231093582
29,5000,0.5,u031,-26500.0,-38477.2527934736,-12585.29709774378,-25891.95569572982,-25891.95569572982,-38477.268242278085,0.9999994033364559,5.966635441834178e-07,-0.1424987104228631,0,0.1113966570112087,0.2538953674340718
30,5100,0.51,u031,-26500.0,-38419.892698073905,-4680.985610245349,-33738.90708782856,-33738.90708782856,-38419.90455381833,0.9999996486034342,3.5139656584526335e-07,-0.144097550621303,0,0.10759068473906566,0.25168823536036866
31,5200,0.52,u031,-26500.0,-38490.59245143764,-9810.361517596408,-28680.23093384123,-28680.23093384123,-38490.60639831995,0.999999513711421,4.862885790157812e-07,-0.1516194757726729,0,0.1052318208993939,0.2568512966720668
32,5300,0.53,u031,-26500.0,-38514.06593052152,-14666.538922394044,-23847.52700812748,-23847.52700812748,-38514.0827037374,0.9999992966485676,7.03351432485011e-07,-0.1518422186512744,0,0.10594859709970761,0.257790815750982
33,5400,0.54,u031,-26500.0,-38485.635352688376,-4491.313888019533,-33994.32146466884,-33994.32146466884,-38485.6471193554,0.9999996538639874,3.4613601263000504e-07,-0.14785869410633995,0,0.1079170892521993,0.25577578335853923
34,5500,0.55,u031,-26500.0,-38370.82720057282,-7182.465334623645,-31188.361865949177,-31188.361865949177,-38370.840025864425,0.9999995887799074,4.112200925887599e-07,-0.14158488402152902,0,0.11020298073989565,0.2517878647614247
35,5600,0.56,u031,-26500.0,-38357.842126453615,-10768.456242082699,-27589.385884370917,-27589.385884370917,-38357.85662477523,0.9999994744969518,5.255030481876588e-07,-0.1310491557309335,0,0.11121780595879749,0.242266961689731
36,5700,0.5700000000000001,u031,-26500.0,-38389.96896619172,-5002.1856855700025,-33387.78328062172,-33387.78328062172,-38389.98094661741,0.9999996411736296,3.588263704501493e-07,-0.13946761566225585,0,0.11062268016274747,0.2500902958250033
37,5800,0.58,u031,-26500.0,-38273.87764015808,-11756.337298803759,-26517.540341354324,-26517.540341354324,-38273.892724504796,0.9999994311565342,5.688434657757924e-07,-0.14117753687104456,0,0.10950496598956518,0.2506825028606097
38,5900,0.59,u031,-26500.0,-38277.123846931005,-9356.696199338243,-28920.42764759276,-28920.42764759276,-38277.13767797851,0.9999995217555409,4.782444590900603e-07,-0.15275032263344085,0,0.10810606672096013,0.260856389354401
39,6000,0.6,u031,-26500.0,-38296.9780654966,-11192.63577212728,-27104.342293369322,-27104.342293369322,-38296.992823271496,0.999999455520497,5.444795030951077e-07,-0.13350388546096675,0,0.10972723550253369,0.24323112096350044
