frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p033,0.064,-38555.9221316622,1004.9591062916152,-39560.881237953814,-39560.881237953814,-38555.932242657844,0.9999997444194832,2.5558051680585336e-07,-0.07694432897248554,0,0.11871855506799356,0.1956628840404791
1,1200,0.12,p033,0.064,-38429.61360415045,1267.0890089734166,-39696.70261312387,-39696.70261312387,-38429.623680551565,0.9999997461654159,2.538345841296419e-07,-0.07362650228404169,0,0.11934598308148842,0.1929724853655301
2,1300,0.13,p033,0.064,-38495.58043827288,-5092.2923688071605,-33403.28806946572,-33403.28806946572,-38495.59241313762,0.9999996415066644,3.58493335572696e-07,-0.07685794129338439,0,0.11920014043484278,0.19605808172822717
3,1400,0.14,p033,0.064,-38383.93589264777,-5156.751155046164,-33227.18473760161,-33227.18473760161,-38383.94793097898,0.9999996376965854,3.6230341454723813e-07,-0.0756815386076035,0,0.11975329624573862,0.19543483485334212
4,1500,0.15,p033,0.064,-38425.061725731706,-360.7607835686067,-38064.3009421631,-38064.3009421631,-38425.072234262785,0.9999997239270124,2.7607298752618803e-07,-0.07423906294336749,0,0.1209787274952635,0.195217790438631
5,1600,0.16,p033,0.064,-38418.213651261496,3597.9108850160555,-42016.12453627755,-42016.12453627755,-38418.223171413905,0.9999997734167965,2.265832035330817e-07,-0.07276536924299624,0,0.12165471084989556,0.1944200800928918
6,1700,0.17,p033,0.064,-38438.49763546465,-1514.4516239372897,-36924.04601152736,-36924.04601152736,-38438.50846851048,0.9999997066128812,2.93387118821542e-07,-0.07283753463176686,0,0.12271086436755392,0.19554839899932078
7,1800,0.18,p033,0.064,-38369.65348076937,-8269.525066372007,-30100.12841439736,-30100.12841439736,-38369.66676974335,0.9999995585081211,4.4149187894415576e-07,-0.07208466587582832,0,0.12383322320592588,0.1959178890817542
8,1900,0.19,p033,0.064,-38325.24393366536,-4094.4953247651865,-34230.748608900176,-34230.748608900176,-38325.255619061674,0.9999996586288993,3.413711006650111e-07,-0.07025844034736074,0,0.12431917862616708,0.19457761897352782
9,2000,0.2,p033,0.064,-38304.64109608138,-2743.1598314250296,-35561.48126465635,-35561.48126465635,-38304.652344203205,0.9999996836994887,3.163005113382411e-07,-0.06930444859460151,0,0.12414032133689872,0.19344476993150023
10,2100,0.21,p033,0.064,-38398.55743898524,-2807.471510433912,-35591.08592855133,-35591.08592855133,-38398.56867775088,0.9999996842254668,3.1577453313280657e-07,-0.07449661801018755,0,0.12328657484442142,0.19778319285460896
11,2200,0.22,p033,0.064,-38276.364848201454,-4857.1284552184225,-33419.23639298303,-33419.23639298303,-38276.37681735156,0.9999996418487428,3.581512572070622e-07,-0.07542612870232858,0,0.12184194871140573,0.1972680774137343
12,2300,0.23,p033,0.064,-38260.89198712085,-7755.008118313795,-30505.883868807054,-30505.883868807054,-38260.90509933978,0.9999995701744713,4.2982552866943635e-07,-0.07318661173575285,0,0.12046793428266951,0.19365454601842236
13,2400,0.24,p033,0.064,-38288.39542103131,-7421.863003366801,-30866.532417664508,-30866.532417664508,-38288.40838004551,0.9999995801600533,4.198399466970315e-07,-0.07263514510885272,0,0.11973772318842651,0.19237286829727923
14,2500,0.25,p033,0.064,-38285.30393144456,-829.6148543481249,-37455.68907709644,-37455.68907709644,-38285.31461072709,0.9999997148823929,2.8511760702398803e-07,-0.0760380731981475,0,0.11921631319729069,0.19525438639543818
15,2600,0.26,p033,0.064,-38301.71029703607,-276.82246651675086,-38024.88783051932,-38024.88783051932,-38301.72081645933,0.9999997233544125,2.7664558754914026e-07,-0.07769124123183477,0,0.11873831430693865,0.19642955553877342
16,2700,0.27,p033,0.064,-38348.427474638826,-6124.981253860547,-32223.446220778278,-32223.446220778278,-38348.43988795561,0.9999996147740643,3.8522593570622377e-07,-0.07594636184365851,0,0.11894852898596482,0.19489489082962333
17,2800,0.28,p033,0.064,-38236.67318352498,-2024.5112434338662,-36212.161940091115,-36212.161940091115,-38236.684229534294,0.9999996949642888,3.05035711245516e-07,-0.07414980376691326,0,0.11879494357986413,0.19294474734677738
18,2900,0.29,p033,0.064,-38093.548436766694,-3986.0170836047037,-34107.53135316199,-34107.53135316199,-38093.56016437777,0.9999996561579644,3.438420356216554e-07,-0.07421993501477393,0,0.11852204158088402,0.19274197659565795
19,3000,0.3,p033,0.064,-38147.71742632269,-8194.272956165834,-29953.444470156857,-29953.444470156857,-38147.730780373575,0.9999995541735112,4.4582648889290866e-07,-0.0779677222676272,0,0.11987084786435874,0.19783857013198594
