frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u013,-35500.0,-38815.06951614018,-1934.0474265933444,-36881.02208954684,-36881.02208954684,-38815.080361823406,0.9999997059279753,2.940720247868178e-07,-0.17510282121366338,0,0.10814649336551618,0.28324931457917957
1,2200,0.22,u013,-35500.0,-38856.0386181582,-14322.90695965875,-24533.13165849945,-24533.13165849945,-38856.05492262922,0.9999993354110035,6.645889964462803e-07,-0.18797029211288116,0,0.10936301558293579,0.29733330769581695
2,2300,0.23,u013,-35500.0,-38757.07351744085,595.5804064040422,-39352.65392384489,-39352.65392384489,-38757.08368193693,0.9999997417076152,2.5829238481378525e-07,-0.18361416940356334,0,0.11131554949594234,0.2949297188995057
3,2400,0.24,u013,-35500.0,-38757.19747858,-10784.202071828302,-27972.995406751696,-27972.995406751696,-38757.21177807813,0.9999994888111443,5.111888556341704e-07,-0.1758370248901827,0,0.11341053334223611,0.2892475582324188
4,2500,0.25,u013,-35500.0,-38696.40198539433,3568.402961272717,-42264.80494666705,-42264.80494666705,-38696.41144953148,0.9999997760753203,2.239246796320593e-07,-0.17997626487532647,0,0.11355665995872503,0.2935329248340515
5,2600,0.26,u013,-35500.0,-38791.49992479393,-16245.058955481916,-22546.44096931201,-22546.44096931201,-38791.51766593923,0.9999992131300277,7.868699722912709e-07,-0.18342586060079283,0,0.11168679485342278,0.2951126554542156
6,2700,0.27,u013,-35500.0,-38797.33986460429,1268.62868181488,-40065.96854641917,-40065.96854641917,-38797.34984813682,0.9999997508227576,2.491772423951488e-07,-0.1881555553669464,0,0.10778488596616238,0.29594044133310876
7,2800,0.28,u013,-35500.0,-38727.329165788164,-13134.099474874994,-25593.22969091317,-25593.22969091317,-38727.34479491198,0.9999993893265946,6.10673405343487e-07,-0.1850655384031139,0,0.10582219688000545,0.29088773528311934
8,2900,0.29,u013,-35500.0,-38540.396479384974,-7904.8778132924635,-30635.51866609251,-30635.51866609251,-38540.40953611935,0.9999995738044005,4.261955994233624e-07,-0.1741534412710422,0,0.10440775696663897,0.27856119823768116
9,3000,0.3,u013,-35500.0,-38658.44623868549,-5358.731741516967,-33299.71449716852,-33299.71449716852,-38658.45825079615,0.9999996392731234,3.6072687653598834e-07,-0.18297833951930337,0,0.1066736221248706,0.28965196164417395
10,3100,0.31,u013,-35500.0,-38542.56222794473,-11642.113959852315,-26900.448268092412,-26900.448268092412,-38542.57709757719,0.9999994472353815,5.527646185776725e-07,-0.18028697317336156,0,0.10969439604453617,0.28998136921789774
11,3200,0.32,u013,-35500.0,-38451.791388725775,-2694.2943173626263,-35757.49707136315,-35757.49707136315,-38451.80257518757,0.9999996871577792,3.1284222079541735e-07,-0.17706681936751048,0,0.11247560448125896,0.28954242384876944
12,3300,0.33,u013,-35500.0,-38492.31600614521,-8921.77319978,-29570.542806365207,-29570.542806365207,-38492.32953311424,0.9999995425529808,4.574470192086899e-07,-0.18562064218252694,0,0.11351384920402145,0.2991344913865484
13,3400,0.34,u013,-35500.0,-38514.71907440474,-4828.96977898397,-33685.74929542077,-33685.74929542077,-38514.73094885811,0.9999996474935176,3.525064824483337e-07,-0.17920871529974797,0,0.11334620593127336,0.29255492123102134
14,3500,0.35000000000000003,u013,-35500.0,-38502.24208521625,-13698.215586772945,-24804.0264984433,-24804.0264984433,-38502.25821161976,0.9999993498481974,6.501518026169606e-07,-0.17986031257180485,0,0.11015693875187861,0.29001725132368344
15,3600,0.36,u013,-35500.0,-38508.83316820348,3440.1605196399614,-41948.99368784344,-41948.99368784344,-38508.842703590955,0.9999997726910159,2.2730898413536593e-07,-0.16771806482983215,0,0.107941769971193,0.2756598348010251
16,3700,0.37,u013,-35500.0,-38355.362167167244,-9858.29218289064,-28497.069984276604,-28497.069984276604,-38355.376203691114,0.9999995074402369,4.925597630878187e-07,-0.17109697787194034,0,0.10702873862960326,0.2781257165015436
17,3800,0.38,u013,-35500.0,-38422.19922598105,1914.1536037790356,-40336.352829760086,-40336.352829760086,-38422.20914259159,0.9999997541521488,2.458478511879747e-07,-0.18026991112105384,0,0.10669090383745694,0.2869608149585108
18,3900,0.39,u013,-35500.0,-38471.475495155115,-9641.721928823652,-28829.753566331463,-28829.753566331463,-38471.489369703384,0.9999995187425073,4.812574926904567e-07,-0.1723248966236369,0,0.10902365355859031,0.2813485501822272
19,4000,0.4,u013,-35500.0,-38407.798744186,-1133.9362782319367,-37273.862465954066,-37273.862465954066,-38407.809475563394,0.9999997120939312,2.8790606870776614e-07,-0.17929413887370677,0,0.1113285348351099,0.29062267370881667
20,4100,0.41000000000000003,u013,-35500.0,-38357.37219223243,-9324.079799468076,-29033.292392764357,-29033.292392764357,-38357.385969512834,0.9999995254665872,4.745334127309597e-07,-0.16470065253812724,0,0.11335134191026672,0.27805199444839396
21,4200,0.42,u013,-35500.0,-38420.73093713139,784.9460241743654,-39205.676961305755,-39205.676961305755,-38420.741139732825,0.9999997397673778,2.6023262222896193e-07,-0.15254578837007882,0,0.1117752956630851,0.2643210840331639
22,4300,0.43,u013,-35500.0,-38401.472366976,-9394.254762484692,-29007.217604491307,-29007.217604491307,-38401.48615664088,0.9999995246130823,4.7538691771986663e-07,-0.15209539313928727,0,0.10897304617692781,0.2610684393162151
23,4400,0.44,u013,-35500.0,-38366.327455505205,-5562.324615652411,-32804.002839852794,-32804.002839852794,-38366.33964913454,0.9999996282886472,3.717113527534899e-07,-0.1407204560066576,0,0.10794490606397186,0.24866536207062948
24,4500,0.45,u013,-35500.0,-38403.29272495184,-4193.397537508921,-34209.89518744292,-34209.89518744292,-38403.30441747124,0.9999996582125918,3.417874081534933e-07,-0.15907930561244804,0,0.10777168953738066,0.2668509951498287
25,4600,0.46,u013,-35500.0,-38252.11947555354,-6272.199208875332,-31979.920266678208,-31979.920266678208,-38252.13198339722,0.9999996088847692,3.911152307578547e-07,-0.1523870530394516,0,0.10961764077936657,0.2620046938188182
26,4700,0.47000000000000003,u013,-35500.0,-38186.5363856208,-5452.559721162252,-32733.976664458547,-32733.976664458547,-38186.54860533534,0.9999996266965806,3.7330341939867395e-07,-0.15724712009162245,0,0.11149150228287595,0.2687386223744984
27,4800,0.48,u013,-35500.0,-38211.57237508785,-7579.9386726859375,-30631.633702401916,-30631.633702401916,-38211.58543347819,0.9999995736962863,4.263037136076342e-07,-0.14419289327943624,0,0.11249884156421956,0.2566917348436558
28,4900,0.49,u013,-35500.0,-38189.45046238715,-3728.3814964712365,-34461.06896591591,-34461.06896591591,-38189.46206968423,0.9999996631767496,3.3682325040196304e-07,-0.14844883165071626,0,0.11186012024715512,0.2603089518978714
29,5000,0.5,u013,-35500.0,-38162.998115692986,-2926.6030260036932,-35236.39508968929,-35236.39508968929,-38163.00946758838,0.9999996778362812,3.221637188133286e-07,-0.1420268694682229,0,0.10977499072118763,0.25180186018941053
30,5100,0.51,u013,-35500.0,-38222.00499751794,-3042.2831790971977,-35179.721818420745,-35179.721818420745,-38222.016367700824,0.9999996767974576,3.232025423960394e-07,-0.14899944236354673,0,0.10734169057913358,0.2563411329426803
31,5200,0.52,u013,-35500.0,-38201.668352789246,-7398.464197340189,-30803.204155449057,-30803.204155449057,-38201.68133844585,0.9999995784319843,4.215680157182433e-07,-0.15302543675119978,0,0.10666747393374566,0.25969291068494543
32,5300,0.53,u013,-35500.0,-38107.844907433,-589.8299953449459,-37518.01491208805,-37518.01491208805,-38107.855568974854,0.9999997158288939,2.8417110609080254e-07,-0.1535558421455661,0,0.10694982973866178,0.2605056718842279
33,5400,0.54,u013,-35500.0,-37996.09936165169,-6358.004779767769,-31638.094581883925,-31638.094581883925,-37996.112004633054,0.9999996003877154,3.9961228465168475e-07,-0.1486703806815548,0,0.10875396158466434,0.25742434226621913
34,5500,0.55,u013,-35500.0,-37971.69644989117,-3457.1715820845566,-34514.52486780661,-34514.52486780661,-37971.70803921095,0.9999996642192805,3.3578071950701727e-07,-0.1442624976966527,0,0.11181673366005138,0.2560792313567041
35,5600,0.56,u013,-35500.0,-37891.00755838203,-7791.335264506895,-30099.672293875134,-30099.672293875134,-37891.02084755739,0.9999995584947405,4.4150525946307084e-07,-0.15500706137475811,0,0.11346177247092065,0.26846883384567877
36,5700,0.5700000000000001,u013,-35500.0,-37851.86621394666,-1580.1871234728605,-36271.6790904738,-36271.6790904738,-37851.87724183091,0.9999996959645152,3.0403548484381204e-07,-0.1419655432371817,0,0.11335475440399867,0.25532029764118036
37,5800,0.58,u013,-35500.0,-37886.89044273493,-4761.18570348763,-33125.7047392473,-33125.7047392473,-37886.90251794533,0.9999996354733678,3.645266322682694e-07,-0.15808071079684466,0,0.11078283731194988,0.26886354810879454
38,5900,0.59,u013,-35500.0,-37789.79657200404,-1671.8820993293775,-36117.91447267466,-36117.91447267466,-37789.80764683721,0.9999996933702695,3.066297304954446e-07,-0.1478550948659783,0,0.10947498076479494,0.25733007563077326
39,6000,0.6,u013,-35500.0,-37776.07916498743,-8076.583019644226,-29699.496145343204,-29699.496145343204,-37776.09263322328,0.9999995465167636,4.534832364067043e-07,-0.17571016484935145,0,0.1087228436168127,0.28443300846616415
