frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u036,-24000.0,-39101.07821831692,-9712.427110547287,-29388.651107769634,-29388.651107769634,-39101.09182900675,0.9999995368730203,4.631269796551152e-07,-0.19842354541852225,0,0.11052457198073966,0.3089481173992619
1,2200,0.22,u036,-24000.0,-39140.5477474714,-9224.459359970147,-29916.08838750125,-29916.08838750125,-39140.56111819741,0.9999995530594143,4.4694058559668903e-07,-0.1963143248920966,0,0.11260514882018217,0.3089194737122788
2,2300,0.23,u036,-24000.0,-39055.12523923663,-11957.573186085792,-27097.552053150837,-27097.552053150837,-39055.140000709594,0.9999994552475864,5.447524136226178e-07,-0.1964205364569191,0,0.11214768931581857,0.3085682257727377
3,2400,0.24,u036,-24000.0,-38983.732938377914,-9301.41819329778,-29682.314745080133,-29682.314745080133,-38983.74641440975,0.9999995459916212,4.5400837878073474e-07,-0.18578444692684234,0,0.11117746521383379,0.29696191214067613
4,2500,0.25,u036,-24000.0,-39039.39263133964,-1541.5985174391826,-37497.794113900454,-37497.794113900454,-39039.40329863076,0.9999997155223312,2.8447766869943436e-07,-0.19233190328506428,0,0.10992141110301258,0.30225331438807684
5,2600,0.26,u036,-24000.0,-39050.291399698035,-12401.998983410507,-26648.292416287528,-26648.292416287528,-39050.30641003222,0.9999994367249863,5.632750137429809e-07,-0.19477581736214156,0,0.10894906315048475,0.3037248805126263
6,2700,0.27,u036,-24000.0,-38992.136234904436,-14325.470785746671,-24666.665449157765,-24666.665449157765,-38992.15245111079,0.9999993425870608,6.574129391978545e-07,-0.19836506148834535,0,0.10809344254643269,0.30645850403477803
7,2800,0.28,u036,-24000.0,-38935.68322726319,-7530.068142762728,-31405.61508450046,-31405.61508450046,-38935.69596383392,0.9999995944495796,4.055504203015481e-07,-0.19100588128562168,0,0.10833326781634861,0.2993391491019703
8,2900,0.29,u036,-24000.0,-38908.902255208726,-7848.762498438678,-31060.139756770048,-31060.139756770048,-38908.9151334455,0.9999995853777157,4.146222843393055e-07,-0.19965398273678528,0,0.10814845797314473,0.30780244070993
9,3000,0.3,u036,-24000.0,-38849.83178051564,-9128.942831015534,-29720.888949500106,-29720.888949500106,-38849.84523905719,0.9999995471693532,4.5283064670220696e-07,-0.2045989020488434,0,0.10917738266827731,0.3137762847171207
10,3100,0.31,u036,-24000.0,-38801.52862884701,-6472.569246631989,-32328.95938221502,-32328.95938221502,-38801.54100165005,0.9999996172845088,3.82715491187291e-07,-0.20362620163885273,0,0.1105720442371276,0.31419824587598033
11,3200,0.32,u036,-24000.0,-38774.172838448256,-13817.317840671196,-24956.85499777706,-24956.85499777706,-38774.1888660985,0.9999993577864815,6.422135184758204e-07,-0.1999565635514268,0,0.11176560880564931,0.3117221723570761
12,3300,0.33,u036,-24000.0,-38662.11218683727,-12914.943567354552,-25747.16861948272,-25747.16861948272,-38662.12772251673,0.9999993966070235,6.033929765281165e-07,-0.20454239648776612,0,0.1123424679317014,0.3168848644194675
13,3400,0.34,u036,-24000.0,-38722.301730598585,-7791.20967426509,-30931.092056333495,-30931.092056333495,-38722.31466256465,0.9999995819108092,4.18089190823423e-07,-0.2137197389241562,0,0.11038735445779663,0.3241070933819528
14,3500,0.35000000000000003,u036,-24000.0,-38764.7507845911,-8837.443683528661,-29927.30710106244,-29927.30710106244,-38764.764150304894,0.9999995533944364,4.4660556364206627e-07,-0.20216201060109146,0,0.1089947199793805,0.31115673058047194
15,3600,0.36,u036,-24000.0,-38622.00096922906,-15485.565227179643,-23136.43574204942,-23136.43574204942,-38622.018257963835,0.9999992527496835,7.472503165684152e-07,-0.2106045364278702,0,0.10777242032901196,0.31837695675688216
16,3700,0.37,u036,-24000.0,-38666.85961238833,-1961.2259000378835,-36705.63371235045,-36705.63371235045,-38666.87050989481,0.9999997031109694,2.968890305821148e-07,-0.2075013882821009,0,0.1077884450633375,0.3152898333454384
17,3800,0.38,u036,-24000.0,-38664.11418783225,-14727.813989158574,-23936.300198673678,-23936.300198673678,-38664.130898840944,0.9999993018559584,6.981440415776419e-07,-0.20190882206538177,0,0.10632476274450861,0.3082335848098904
18,3900,0.39,u036,-24000.0,-38658.067205602565,-14557.710056271259,-24100.357149331307,-24100.357149331307,-38658.083802855544,0.999999311328458,6.88671542015129e-07,-0.20594701975807506,0,0.10732475933794657,0.3132717790960216
19,4000,0.4,u036,-24000.0,-38581.307428192464,-5174.419658793719,-33406.887769398745,-33406.887769398745,-38581.31940176687,0.9999996415839179,3.5841608209130627e-07,-0.20521228336747682,0,0.10820607159907986,0.3134183549665567
20,4100,0.41000000000000003,u036,-24000.0,-38613.533032028296,-15925.867230982869,-22687.665801045427,-22687.665801045427,-38613.55066273974,0.9999992228956385,7.771043614712703e-07,-0.18770540211242803,0,0.1095294198673162,0.2972348219797442
21,4200,0.42,u036,-24000.0,-38596.28220359556,-10877.483655436226,-27718.798548159335,-27718.798548159335,-38596.29663422794,0.9999994793923941,5.206076059138809e-07,-0.18361871023026444,0,0.11117197467578438,0.2947906849060488
22,4300,0.43,u036,-24000.0,-38482.27251230704,-7752.1926155682595,-30730.079896738782,-30730.079896738782,-38482.285528863846,0.9999995764233018,4.2357669816084353e-07,-0.17696273668669849,0,0.11105890314739013,0.2880216398340886
23,4400,0.44,u036,-24000.0,-38461.65181349922,-15786.86349157439,-22674.788321924832,-22674.788321924832,-38461.6694542235,0.9999992220127227,7.779872772117891e-07,-0.18014200946347972,0,0.11124539219485483,0.29138740165833454
24,4500,0.45,u036,-24000.0,-38488.01346620632,-12351.443693488662,-26136.56977271766,-26136.56977271766,-38488.028770424484,0.9999994144526091,5.855473909077702e-07,-0.16738492156562212,0,0.11036612954347928,0.2777510511091014
25,4600,0.46,u036,-24000.0,-38527.97324048454,-9966.501878790616,-28561.471361693926,-28561.471361693926,-38527.98724535841,0.9999995096590104,4.90340989589555e-07,-0.16600175347584425,0,0.1091695084770016,0.27517126195284586
26,4700,0.47000000000000003,u036,-24000.0,-38471.31377470572,-13239.911692085618,-25231.4020826201,-25231.4020826201,-38471.32962795666,0.9999993716864817,6.2831351832493e-07,-0.18555727989027138,0,0.10762872124070183,0.2931860011309732
27,4800,0.48,u036,-24000.0,-38555.79049728185,-17500.389667549724,-21055.400829732127,-21055.400829732127,-38555.80949476579,0.999999097739824,9.022601760166893e-07,-0.1878894688555663,0,0.10720294850410028,0.29509241735966657
28,4900,0.49,u036,-24000.0,-38396.68477482424,-13335.047328122688,-25061.637446701556,-25061.637446701556,-38396.700735463135,0.9999993631454211,6.368545787949209e-07,-0.19849073611822543,0,0.10828651870687143,0.3067772548250969
29,5000,0.5,u036,-24000.0,-38502.50645151295,-10032.167413171235,-28470.339038341714,-28470.339038341714,-38502.52050121577,0.9999995065148704,4.934851295934628e-07,-0.19548388195398436,0,0.1096069183086363,0.30509080026262064
30,5100,0.51,u036,-24000.0,-38394.28021690229,-14845.640516013227,-23548.639700889064,-23548.639700889064,-38394.2972030092,0.9999992786809506,7.213190493238208e-07,-0.19828427132222634,0,0.11111114778133616,0.3093954191035625
31,5200,0.52,u036,-24000.0,-38510.00270192069,-6328.470311506477,-32181.532390414213,-32181.532390414213,-38510.0151314048,0.9999996137699609,3.862300390067297e-07,-0.21286932961117241,0,0.11144049584862362,0.32430982545979603
32,5300,0.53,u036,-24000.0,-38335.019363923,-17323.7476065894,-21011.271757333598,-21011.271757333598,-38335.03840130646,0.9999990939458978,9.060541022454238e-07,-0.21552454899214968,0,0.1105515386604054,0.3260760876525551
33,5400,0.54,u036,-24000.0,-38311.09564030747,-17424.69326717299,-20886.40237313448,-20886.40237313448,-38311.11479150575,0.9999990830798517,9.169201482528422e-07,-0.21748825641879987,0,0.10913282315945165,0.32662107957825154
34,5500,0.55,u036,-24000.0,-38436.26333194593,-2919.4882125079166,-35516.77511943801,-35516.77511943801,-38436.274594226124,0.9999996829027125,3.1709728759432565e-07,-0.22114367775567173,0,0.1080954583688215,0.32923913612449324
35,5600,0.56,u036,-24000.0,-38393.588264215505,-12912.581804694171,-25481.006459521333,-25481.006459521333,-38393.60396217289,0.9999993839357143,6.160642856967158e-07,-0.2151410184337561,0,0.10792752383021836,0.32306854226397447
36,5700,0.5700000000000001,u036,-24000.0,-38242.681718180684,-9644.779208791791,-28597.902509388892,-28597.902509388892,-38242.69570521362,0.9999995109075132,4.890924868439228e-07,-0.2120000253140759,0,0.10872755949899628,0.3207275848130722
37,5800,0.58,u036,-24000.0,-38287.51346496536,-8855.642263996357,-29431.871200969006,-29431.871200969006,-38287.52705566819,0.9999995382322046,4.6176779544548907e-07,-0.21293622072708418,0,0.11068701425658761,0.3236232349836718
38,5900,0.59,u036,-24000.0,-38296.98205705371,-16380.303789218277,-21916.678267835436,-21916.678267835436,-38297.000307979426,0.9999991672599702,8.327400298768772e-07,-0.21637645210205275,0,0.1111044738098862,0.32748092591193895
39,6000,0.6,u036,-24000.0,-38129.679318662966,-11332.98231025596,-26796.697008407005,-26796.697008407005,-38129.694245867504,0.999999442946722,5.570532778942372e-07,-0.20297379067692117,0,0.10991730753648772,0.3128910982134089
