frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p031,0.172,222615.70316787806,-39038.66866187067,261654.37182974874,261654.37182974874,-39038.67019060491,5.84257092706153e-09,0.9999999941574291,0.18652789213356769,1,0.2838720757304293,0.09734418359686157
1,1200,0.12,p031,0.172,159576.7498096841,-39036.857056214445,198613.60686589853,198613.60686589853,-39036.85907017512,1.0140093986699128e-08,0.999999989859906,0.1879066444001713,1,0.2876279954459034,0.09972135104573211
2,1300,0.13,p031,0.172,107621.28577339262,-38902.92836799231,146524.21414138493,146524.21414138493,-38902.93109791647,1.8631214460107515e-08,0.9999999813687855,0.18838860487169584,1,0.29083486760503324,0.10244626273333739
3,1400,0.14,p031,0.172,96259.19997830802,-38969.68934040429,135228.88931871232,135228.88931871232,-38969.69229835206,2.1873637012781444e-08,0.999999978126363,0.17800171046939234,1,0.2811538396048333,0.10315212913544096
4,1500,0.15,p031,0.172,109149.29292307366,-38865.19019777636,148014.48312085003,148014.48312085003,-38865.19290021456,1.8257930223253283e-08,0.9999999817420697,0.18035296715677268,1,0.28269490590783464,0.10234193875106194
5,1600,0.16,p031,0.172,163268.27443521036,-38905.471675107605,202173.74611031797,202173.74611031797,-38905.47365360384,9.786118304599967e-09,0.9999999902138816,0.1879686888386764,1,0.28754658210739936,0.09957789326872298
6,1700,0.17,p031,0.172,271249.89192699944,-38915.10346767548,310164.99539467494,310164.99539467494,-38915.10475731165,4.157903576995636e-09,0.9999999958420964,0.1832052828314281,1,0.27913354320309247,0.09592826037166438
7,1800,0.18,p031,0.172,293317.13011013286,-38873.52087406293,332190.65098419576,332190.65098419576,-38873.52207819071,3.6248093970847606e-09,0.9999999963751907,0.18552869054294696,1,0.2808946745495852,0.09536598400663825
8,1900,0.19,p031,0.172,193072.43857333742,-38847.638986220525,231920.07755955795,231920.07755955795,-38847.640710952604,7.4367517699514e-09,0.9999999925632482,0.18760652594248384,1,0.28599687255910544,0.09839034661662159
9,2000,0.2,p031,0.172,121726.21889997387,-38893.79572576785,160620.01462574172,160620.01462574172,-38893.79821611747,1.5504602934868217e-08,0.9999999844953971,0.17803131357569657,1,0.27964933260565367,0.10161801902995708
10,2100,0.21,p031,0.172,91750.5610833361,-38821.18575280378,130571.74683613988,130571.74683613988,-38821.188816253576,2.346181104950773e-08,0.999999976538189,0.1760387830758296,1,0.2795518046986628,0.10351302162283323
11,2200,0.22,p031,0.172,94402.09191394926,-38862.00291899801,133264.09483294727,133264.09483294727,-38862.00592055662,2.2523384712869188e-08,0.9999999774766153,0.17939766397992785,1,0.2827141392021116,0.10331647522218375
12,2300,0.23,p031,0.172,157108.627767075,-38921.66876303477,196030.29653010977,196030.29653010977,-38921.67080353567,1.0409109685305395e-08,0.9999999895908903,0.1808890426498384,1,0.2806990567637638,0.09981001411392536
13,2400,0.24,p031,0.172,237158.59412716198,-38849.4521532644,276008.0462804264,276008.0462804264,-38849.453602497495,5.2506914371974744e-09,0.9999999947493086,0.18850038095713997,1,0.2853845738893892,0.09688419293224923
14,2500,0.25,p031,0.172,241954.88620914382,-38859.886467017786,280814.7726761616,280814.7726761616,-38859.88789144426,5.072476938483561e-09,0.9999999949275231,0.19319104661079814,1,0.2899415001177281,0.09675045350692998
15,2600,0.26,p031,0.172,210581.80662202174,-38774.21486300984,249356.02148503158,249356.02148503158,-38774.21646714193,6.433099386526919e-09,0.9999999935669006,0.17712420817119923,1,0.27484761199602464,0.09772340382482542
16,2700,0.27,p031,0.172,118169.92112303097,-38773.576013862796,156943.49713689377,156943.49713689377,-38773.5785625507,1.6239524835981456e-08,0.9999999837604752,0.18353904357814843,1,0.2853549224554981,0.10181587887734966
17,2800,0.28,p031,0.172,91725.82343472962,-38795.164102359646,130520.98753708927,130520.98753708927,-38795.16716700081,2.3480063060521417e-08,0.999999976519937,0.17339704764822794,1,0.27689759708679973,0.10350054943857177
18,2900,0.29,p031,0.172,108534.40443271204,-38751.96401702333,147286.36844973537,147286.36844973537,-38751.96673282111,1.8438893578665017e-08,0.9999999815611065,0.177485622347559,1,0.2798863620476043,0.10240073970004533
19,3000,0.3,p031,0.172,192343.78233471737,-38761.31509280947,231105.09742752684,231105.09742752684,-38761.316823623725,7.489294906459776e-09,0.999999992510705,0.1739086695583437,1,0.2723073911144062,0.09839872155606252
