frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w010,1.0,147571279.74381757,-31385.33560102136,147602665.0794186,147656018.91907492,-84755.85259926319,1.1294722873644858e-07,0.9999998870527713,0.18378219912241298,1,0.18378219912241298,0.2980311974902352,0.24101828893377011,0.057236089811357145
1,300,0.015,w010,1.0,13672789.615400195,-31592.86367148093,13704382.479071677,13757736.31872801,-85125.69194169436,1.3009695240484564e-05,0.9999869903047596,0.16497970515366228,1,0.16497970515366228,0.307237879288108,0.23475429823569086,0.06977459308202857
2,350,0.0175,w010,1.0,-25089.377563537426,-31237.360201900345,6147.982638362919,59501.82229469669,-112698.96917317231,0.24290019311155397,0.757099806888446,0.05348852780256472,1,0.05348852780256472,0.3179383394590743,0.1990586410666826,0.1455701132641179
3,400,0.02,w010,1.0,41157.584707242335,-31689.99714474443,72847.58185198676,126201.42150832053,-102218.96231425158,0.10697568727890278,0.8930243127210973,0.11010508314490222,1,0.11010508314490222,0.32994416774869906,0.21875722423907484,0.10865214109417262
4,450,0.0225,w010,1.0,831522410.8944778,-31083.674242584777,831553494.5687205,831606848.4083768,-84440.47504603863,3.560753580877929e-09,0.9999999964392464,0.21402738884616193,1,0.21402738884616193,0.34288619751342314,0.26358430578023023,0.04955691693406831
5,500,0.025,w010,1.0,30524.49668828514,-31480.290251055052,62004.78693934019,115358.62659567397,-103243.01131312984,0.12097068065195765,0.8790293193480423,0.15390189092193018,1,0.15390189092193018,0.3564309951873542,0.2667937044748025,0.11289181355287231
6,550,0.0275,w010,1.0,-14603.13818133026,-31023.589810918395,16420.451629588133,69774.2912859219,-110150.18097102837,0.21243649194979308,0.7875635080502069,0.12464271733803733,1,0.12464271733803733,0.3698248149258315,0.2676753687874744,0.14303265144943705
7,600,0.03,w010,1.0,11887292.38638098,-31363.50792150066,11918655.89430248,11972009.733958814,-84923.03300066385,1.717993553923547e-05,0.9999828200644607,0.19969128657272756,1,0.19969128657272756,0.3823333732007631,0.27028787892613954,0.07059659235341197
8,650,0.0325,w010,1.0,1773654.029032293,-31310.299091737907,1804964.328124031,1858318.1677803646,-85988.32357709762,0.0007115575709645272,0.9992884424290355,0.17842915516120542,1,0.17842915516120542,0.3934768836163423,0.2610789934780964,0.08264983831689096
9,700,0.035,w010,1.0,-18717.751457105744,-30801.78979351449,12084.038336408747,65437.87799274252,-110876.06427073576,0.22477049390726406,0.7752295060927359,0.10696048587606216,1,0.10696048587606216,0.4029890677897445,0.2514649081674141,0.14450442229135196
10,750,0.0375,w010,1.0,249052.4686429219,-31234.92430172001,280287.3929446419,333641.23260097567,-91813.05052350496,0.020754088302763485,0.9792459116972365,0.17150773347702436,1,0.17150773347702436,0.4111348618870819,0.2683225003201615,0.09681476684313717
11,800,0.04,w010,1.0,129970571.10557854,-30965.985994959065,130001537.0915735,130054890.93122983,-84338.76003979892,1.4558762734262487e-07,0.9999998544123727,0.22018468095963442,1,0.22018468095963442,0.41784613809603655,0.2780298515938645,0.05784517063423008
12,850,0.0425,w010,1.0,-10397.64184876262,-30958.12961687316,20560.487768110543,73914.32742444432,-109228.40364927727,0.20134948625837984,0.7986505137416202,0.1130761931828776,1,0.1130761931828776,0.4227507769395642,0.24158522918008468,0.1285090359972071
