frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p045,0.34,202922.23328448526,-38470.6755015142,241392.90878599946,241392.90878599946,-38470.67715856369,6.864532497985465e-09,0.9999999931354675,0.3437143933506735,1,0.44220156196782295,0.09848716861714947
1,1200,0.12,p045,0.34,208905.9390804048,-38452.894547356496,247358.83362776128,247358.83362776128,-38452.89616444043,6.53740112044332e-09,0.9999999934625989,0.3423216379740834,1,0.4405858980573701,0.09826426008328669
2,1300,0.13,p045,0.34,195435.14638666585,-38334.51276803244,233769.65915469828,233769.65915469828,-38334.51447911846,7.319538419814364e-09,0.9999999926804616,0.3430308782260988,1,0.4418062749457628,0.098775396719664
3,1400,0.14,p045,0.34,186278.65838091946,-38338.53740323085,224617.1957841503,224617.1957841503,-38338.539184038396,7.928188716643803e-09,0.9999999920718112,0.34830455679765226,1,0.4474760400987218,0.09917148330106951
4,1500,0.15,p045,0.34,186517.21133942492,-38306.8231029381,224824.03444236302,224824.03444236302,-38306.82488210729,7.913607491527586e-09,0.9999999920863925,0.3522692858946107,1,0.45145901697549634,0.09918973108088562
5,1600,0.16,p045,0.34,204285.15897890818,-38299.23903363838,242584.39801254656,242584.39801254656,-38299.24068254903,6.797265750257964e-09,0.9999999932027342,0.33860250706029904,1,0.4370337552798825,0.09843124821958342
6,1700,0.17,p045,0.34,225710.3584119275,-38273.241738238255,263983.60015016573,263983.60015016573,-38273.24325348389,5.739923369940669e-09,0.9999999942600766,0.3316231965849417,1,0.4292697493967145,0.09764655281177277
7,1800,0.18,p045,0.34,240775.0544381064,-38249.74257407145,279024.7970121779,279024.7970121779,-38249.74400763582,5.1377667675822636e-09,0.9999999948622332,0.3452075127017938,1,0.4424089878177814,0.09720147511598758
8,1900,0.19,p045,0.34,209231.71691623193,-38312.81670692441,247544.53362315634,247544.53362315634,-38312.81832279527,6.5275965188682505e-09,0.9999999934724035,0.3407633033966583,1,0.43901817894114675,0.09825487554448849
9,2000,0.2,p045,0.34,197383.471550226,-38333.16094755934,235716.63249778535,235716.63249778535,-38333.16264451214,7.199121909717832e-09,0.999999992800878,0.33931248859543217,1,0.4380058347561679,0.09869334616073573
10,2100,0.21,p045,0.34,187563.3568035297,-38359.317180817074,225922.67398434677,225922.67398434677,-38359.31895133435,7.83682851945855e-09,0.9999999921631715,0.3365365945843784,1,0.43559986272661066,0.09906326814223228
11,2200,0.22,p045,0.34,182467.97324255013,-38354.706273524,220822.67951607413,220822.67951607413,-38354.708084932136,8.202998447170984e-09,0.9999999917970015,0.33850899262422546,1,0.43778710901374374,0.09927811638951829
12,2300,0.23,p045,0.34,186989.98869220182,-38327.988681663555,225317.97737386537,225317.97737386537,-38327.99045693246,7.87894910425635e-09,0.999999992121051,0.3346241762236922,1,0.43370689396461987,0.09908271774092767
13,2400,0.24,p045,0.34,213393.96018912076,-38165.92088910533,251559.88107822608,251559.88107822608,-38165.92247918398,6.320875267640247e-09,0.9999999936791247,0.3196749636666786,1,0.41770440621688876,0.09802944255021015
14,2500,0.25,p045,0.34,215449.8256869203,-38309.41157751763,253759.23726443792,253759.23726443792,-38309.41315381492,6.211782810350286e-09,0.9999999937882171,0.33881100613273857,1,0.4368364612370972,0.09802545510435862
15,2600,0.26,p045,0.34,218468.86554837538,-38242.14681919891,256711.0123675743,256711.0123675743,-38242.14837737124,6.069752478410351e-09,0.9999999939302475,0.3463366469862935,1,0.4442862294654719,0.09794958247917843
16,2700,0.27,p045,0.34,229975.3413937495,-38192.27188898891,268167.61328273837,268167.61328273837,-38192.273380593324,5.562209359766257e-09,0.9999999944377906,0.3348374182974416,1,0.43235648479845906,0.09751906650101741
17,2800,0.28,p045,0.34,228437.6878936483,-38214.934597725834,266652.62249137415,266652.62249137415,-38214.936097804835,5.625592491842468e-09,0.9999999943744076,0.33937695887503927,1,0.436967261972189,0.09759030309714974
18,2900,0.29,p045,0.34,200428.42476394025,-38231.10477553937,238659.5295394796,238659.5295394796,-38231.10645156713,7.022672610101921e-09,0.9999999929773273,0.349791296464677,1,0.44841917568880485,0.09862787922412783
19,3000,0.3,p045,0.34,182934.4803033178,-38111.17462560316,221045.65492892097,221045.65492892097,-38111.17643518407,8.186457567394001e-09,0.9999999918135425,0.3540423954137748,1,0.4533982624220606,0.09935586700828578
