frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
17,2800,0.28,p004,0.052,128704.04559451868,-38772.68890690073,167476.7345014194,167476.7345014194,-38772.69129529214,1.426103363177944e-08,0.9999999857389663,0.08864121293342281,1,0.08864121293342281,0.3428244312717491,0.18964920495926427,0.10100799202584146
18,2900,0.29,p004,0.052,120581.87277395019,-38751.59619020656,159333.46896415675,159333.46896415675,-38751.59870066463,1.5755999061006776e-08,0.9999999842440009,0.0777697856124843,1,0.0777697856124843,0.33956822644206847,0.179186432272379,0.1014166466598947
19,3000,0.3,p004,0.052,114134.84281996937,-38673.57789426469,152808.42071423406,152808.42071423406,-38673.580511921435,1.713031683170385e-08,0.9999999828696832,0.08181945291837743,1,0.08181945291837743,0.3339433780861662,0.18359608009198536,0.10177662717360793
20,3100,0.31,p004,0.052,105514.7069690814,-38617.94967625904,144132.65664534044,144132.65664534044,-38617.95245148016,1.9254630223564106e-08,0.9999999807453698,0.09636295456085152,1,0.09636295456085152,0.33564371133200105,0.19870174420583858,0.10233878964498706
21,3200,0.32,p004,0.052,124204.3674967305,-38644.356646558124,162848.72414328862,162848.72414328862,-38644.359102825416,1.508312225118047e-08,0.9999999849168777,0.08979780808237466,1,0.08979780808237466,0.341391309650375,0.19105362205866275,0.10125581397628809
22,3300,0.33,p004,0.052,127072.89306860857,-38654.89178424221,165727.78485285077,165727.78485285077,-38654.89419783867,1.4563619477048206e-08,0.9999999854363806,0.08170375804721655,1,0.08170375804721655,0.3470240001571529,0.18279336384007036,0.10108960579285381
23,3400,0.34,p004,0.052,95330.4117779686,-38580.54433151081,133910.95610947942,133910.95610947942,-38580.54731857029,2.2306310298869647e-08,0.9999999776936896,0.08873658801065869,1,0.08873658801065869,0.3497237585216625,0.19173948437434055,0.10300289636368186
24,3500,0.35000000000000003,p004,0.052,95594.1395973177,-38596.49622882716,134190.63582614486,134190.63582614486,-38596.49920966102,2.2213425765471584e-08,0.9999999777865742,0.09273073562131703,1,0.09273073562131703,0.348859387131687,0.1957258709424828,0.10299513532116578
25,3600,0.36,p004,0.052,126843.86895254461,-38530.92413827297,165374.79309081758,165374.79309081758,-38530.92655702123,1.4625857691630273e-08,0.9999999853741424,0.09284122964469292,1,0.09284122964469292,0.3474124447031801,0.19397362298235651,0.10113239333766359
26,3700,0.37,p004,0.052,141506.30650557784,-38579.08051126762,180085.38701684546,180085.38701684546,-38579.082732436145,1.2333973953282396e-08,0.999999987666026,0.08971852941072357,1,0.08971852941072357,0.34660618601499876,0.190099971545252,0.10038144213452842
27,3800,0.38,p004,0.052,108953.70822273727,-38452.903877639066,147406.61210037634,147406.61210037634,-38452.9065912215,1.8408823687643405e-08,0.9999999815911763,0.09818280264702753,1,0.09818280264702753,0.344776110405515,0.20033576311712897,0.10215296047010144
28,3900,0.39,p004,0.052,100307.49030088467,-38512.62174836415,138820.11204924883,138820.11204924883,-38512.62462979095,2.0756550589418055e-08,0.9999999792434494,0.08267844762051949,1,0.08267844762051949,0.3463116786750978,0.18533277843334234,0.10265433081282285
29,4000,0.4,p004,0.052,91359.98294967119,-38506.76521150718,129866.74816117837,129866.74816117837,-38506.768291587316,2.3717233454956244e-08,0.9999999762827665,0.09116036739115056,1,0.09116036739115056,0.3441366291528005,0.19443241243334075,0.10327204504219019
30,4100,0.41000000000000003,p004,0.052,116039.52877704377,-38522.729828327865,154562.25860537164,154562.25860537164,-38522.732416281724,1.6743762654147787e-08,0.9999999832562374,0.09563295372051735,1,0.09563295372051735,0.3449269649308925,0.19735412377862593,0.10172117005810859
31,4200,0.42,p004,0.052,145401.2382501019,-38426.29839414309,183827.53664424497,183827.53664424497,-38426.30057009563,1.1836923496932883e-08,0.9999999881630766,0.10123365486820997,1,0.10123365486820997,0.34925677894793616,0.2014538847362723,0.10022022986806232
32,4300,0.43,p004,0.052,130669.60111833827,-38359.985841867136,169029.5869602054,169029.5869602054,-38359.98820831672,1.400020882558195e-08,0.9999999859997912,0.08654559470015974,1,0.08654559470015974,0.3515968750512747,0.18747963756198133,0.10093404286182159
33,4400,0.44,p004,0.052,89854.53116519548,-38439.8953830862,128294.42654828168,128294.42654828168,-38439.898500914474,2.4302132251019515e-08,0.9999999756978677,0.08750175781492835,1,0.08750175781492835,0.3572791586426146,0.19091206742042546,0.10341030960549712
34,4500,0.45,p004,0.052,85199.61700204472,-38320.76136902359,123520.3783710683,123520.3783710683,-38320.76460735555,2.6216984083671235e-08,0.9999999737830159,0.0898173358341499,1,0.0898173358341499,0.3585515809420052,0.193574919104373,0.1037575832702231
35,4600,0.46,p004,0.052,121915.56593098628,-38355.5890139773,160271.15494496358,160271.15494496358,-38355.591509747625,1.557217360614871e-08,0.9999999844278264,0.09213626488812698,1,0.09213626488812698,0.35613736126764506,0.19355244786130038,0.1014161829731734
36,4700,0.47000000000000003,p004,0.052,149585.4338550172,-38377.241021918744,187962.67487693595,187962.67487693595,-38377.243150000795,1.1321832915633934e-08,0.9999999886781671,0.09563496001211527,1,0.09563496001211527,0.3547578632531816,0.1956683468441655,0.10003338683205024
37,4800,0.48,p004,0.052,128192.5568520452,-38324.62421078095,166517.18106282616,166517.18106282616,-38324.62661293545,1.4425865335621069e-08,0.9999999855741346,0.09149699287973954,1,0.09149699287973954,0.35359535505607653,0.19257124776741102,0.10107425488767148
38,4900,0.49,p004,0.052,83509.20308033246,-38342.43928327403,121851.64236360649,121851.64236360649,-38342.442565954356,2.6939974639983433e-08,0.9999999730600253,0.08971061688053654,1,0.08971061688053654,0.35261837719507844,0.19358409704777452,0.10387348016723798
39,5000,0.5,p004,0.052,92448.66154443994,-38241.624478411744,130690.28602285168,130690.28602285168,-38241.62753908292,2.3419269523650144e-08,0.9999999765807305,0.08411450648643805,1,0.08411450648643805,0.3524971971897651,0.1873409101226192,0.10322640363618114
