frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p007,-0.144,-38183.94238960065,-7466.101856642548,-30717.8405329581,-30717.8405329581,-38183.95541134383,0.9999995760856911,4.2391430887800396e-07,-0.1436842549388147,0,0.10887570886040736,0.2525599637992221
1,1200,0.12,p007,-0.144,-38121.23680453279,-4908.235654026968,-33213.00115050582,-33213.00115050582,-38121.24884800496,0.9999996373870768,3.6261292318817695e-07,-0.14287660798511936,0,0.11078566769390331,0.25366227567902266
2,1300,0.13,p007,-0.144,-38109.8793035399,-9843.732540861762,-28266.146762678138,-28266.146762678138,-38109.89345473649,0.9999994993593382,5.006406618157655e-07,-0.1484602065804695,0,0.1114144567877146,0.2598746633681841
3,1400,0.14,p007,-0.144,-38053.10925231414,-3991.3667723470426,-34061.7424799671,-34061.7424799671,-38053.12099569052,0.9999996552328969,3.4476710314423897e-07,-0.1425232380522042,0,0.11183971744943091,0.2543629555016351
4,1500,0.15,p007,-0.144,-38075.26819280264,-2831.987844491756,-35243.28034831089,-35243.28034831089,-38075.27954248029,0.999999677962147,3.220378529955603e-07,-0.14756383496530273,0,0.11269545620718076,0.2602592911724835
5,1600,0.16,p007,-0.144,-38008.676543951966,-4653.146596490755,-33355.52994746121,-33355.52994746121,-38008.688535962196,0.9999996404793561,3.5952064386668425e-07,-0.14648585120503854,0,0.11269887321718963,0.2591847244222282
6,1700,0.17,p007,-0.144,-38043.88559920766,-9457.24058159106,-28586.645017616596,-28586.645017616596,-38043.89959174872,0.9999995105222261,4.894777738129186e-07,-0.15335479301411106,0,0.11210624076921424,0.2654610337833253
7,1800,0.18,p007,-0.144,-38043.58019412929,-12327.100566261011,-25716.479627868277,-25716.479627868277,-38043.595748348365,0.999999395166038,6.048339620257082e-07,-0.14934096898472177,0,0.11034325674008331,0.2596842257248051
8,1900,0.19,p007,-0.144,-38023.24743806402,-1735.0496082979953,-36288.197829766024,-36288.197829766024,-38023.258460928264,0.9999996962412516,3.037587483212256e-07,-0.1614766809096499,0,0.10864821885093888,0.2701248997605888
9,2000,0.2,p007,-0.144,-37999.30204153553,-1004.094780521933,-36995.207261013595,-36995.207261013595,-37999.31285374372,0.9999997077404703,2.9225952968836566e-07,-0.15219383710681095,0,0.1062290209376358,0.25842285804444676
10,2100,0.21,p007,-0.144,-37992.5641279337,-10582.7894227246,-27409.7747052091,-27409.7747052091,-37992.57872126003,0.9999994675873496,5.324126503558624e-07,-0.15574118303743806,0,0.10513349432253016,0.2608746773599682
11,2200,0.22,p007,-0.144,-38045.89405765437,-9423.554413833248,-28622.33964382112,-28622.33964382112,-38045.908032745494,0.9999995117423086,4.88257691388938e-07,-0.14846645687031193,0,0.10599577009932545,0.2544622269696374
12,2300,0.23,p007,-0.144,-38015.14303513846,-7380.913963871455,-30634.229071267007,-30634.229071267007,-38015.156092422476,0.9999995737685172,4.26231482830719e-07,-0.15622133597482984,0,0.10869600051403182,0.2649173364888617
13,2400,0.24,p007,-0.144,-37991.573485761764,-10298.21301501905,-27693.360470742715,-27693.360470742715,-37991.58792964956,0.9999994784355353,5.215644647282858e-07,-0.14714513341111707,0,0.11105145632996039,0.25819658974107745
14,2500,0.25,p007,-0.144,-37995.108319654915,-4619.244031192735,-33375.86428846218,-33375.86428846218,-37995.12030435898,0.9999996409173002,3.590826997412755e-07,-0.1489639330001362,0,0.11374630406104821,0.2627102370611844
15,2600,0.26,p007,-0.144,-37954.72720511918,-6464.341680401296,-31490.385524717887,-31490.385524717887,-37954.73990740377,0.9999995966300784,4.0336992157552487e-07,-0.13601891508305436,0,0.11487542838876437,0.2508943434718187
16,2700,0.27,p007,-0.144,-37975.23998989473,-10662.232963041082,-27313.00702685365,-27313.00702685365,-37975.254634923935,0.9999994638080867,5.361919133695103e-07,-0.14308561231603362,0,0.11453015182211788,0.2576157641381515
17,2800,0.28,p007,-0.144,-38026.75789784783,-10623.358571814402,-27403.399326033425,-27403.399326033425,-38026.77249456928,0.9999994673395906,5.326604094468834e-07,-0.14263169110319693,0,0.11153079642737881,0.25416248753057574
18,2900,0.29,p007,-0.144,-37956.69949377939,-12521.32419073119,-25435.375303048204,-25435.375303048204,-37956.715219898935,0.9999993817232924,6.182767076090556e-07,-0.14635888721136325,0,0.10750376034714464,0.2538626475585079
19,3000,0.3,p007,-0.144,-37899.1992464684,-6942.362940763705,-30956.836305704695,-30956.836305704695,-37899.21216768002,0.9999995826058998,4.1739410017171963e-07,-0.1500381369174807,0,0.1043256018788294,0.2543637387963101
