frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,150,0.0075,w008,0.8,-26724.592592102097,-28068.39999229688,1343.8074001947825,54697.647056528556,-110734.41098561476,0.25866269562239896,0.741337304377601,-0.028325028950952708,0,-0.028325028950952708,0.2524076502676677,0.135507855063376,0.16383288401432872
1,200,0.01,w008,0.8,-25038.54118142705,-28515.562586138432,3477.021404711384,56830.86106104516,-110637.42109177033,0.25154147888331113,0.7484585211166889,0.019660371888580247,1,0.019660371888580247,0.2520115041031154,0.16635553669898748,0.14669516481040723
2,250,0.0125,w008,0.8,-26527.60399287773,-27853.470295354637,1325.8663024769048,54679.70595881068,-110524.12252608231,0.2587234201645317,0.7412765798354684,-0.0013211878569641122,0,-0.0013211878569641122,0.2544232304120656,0.17497785907326802,0.17629904693023213
3,300,0.015,w008,0.8,-21913.86610297757,-28210.804861523648,6296.938758546079,59650.77841487985,-109636.26760047299,0.24242721664099753,0.7575727833590025,0.07888069487565633,1,0.07888069487565633,0.25818013491767083,0.22005540555146286,0.14117471067580653
4,350,0.0175,w008,0.8,-24207.31018482521,-25952.905114284134,1745.5949294589227,55099.4345857927,-108515.26136196143,0.2573064258034805,0.7426935741965195,0.015115017341181647,1,0.015115017341181647,0.2607580805360497,0.19422628140133052,0.17911126406014888
5,400,0.02,w008,0.8,-18481.812423608295,-26017.602585637185,7535.79016202889,60889.629818362664,-107145.15484417445,0.23852984427313328,0.7614701557268667,0.06158753049355878,1,0.06158753049355878,0.2596597032475018,0.20656264541938052,0.14497511492582174
6,450,0.0225,w008,0.8,-24066.758752335707,-24385.980005033227,319.22125269751996,53673.060909031294,-107318.79733693655,0.26215289603848935,0.7378471039615107,-0.04467233476314411,0,-0.04467233476314411,0.25425509852972306,0.15046614168439656,0.19513847644754068
7,500,0.025,w008,0.8,-22372.81601465086,-25421.561843302683,3048.745828651823,56402.5854849856,-107651.45192487826,0.2529554532731406,0.7470445467268594,-0.007862697615730024,0,-0.007862697615730024,0.24591861134819992,0.1584376638041623,0.16630036141989232
8,550,0.0275,w008,0.8,-22993.227193044906,-24899.076984780462,1905.8497917355562,55259.68944806933,-107420.24183085105,0.2567674167041964,0.7432325832958036,-0.01709758645890397,0,-0.01709758645890397,0.23738980881011387,0.14610331040437216,0.16320089686327613
9,600,0.03,w008,0.8,-23662.968122870283,-24955.04344148212,1292.0753186118382,54645.91497494561,-107634.44012398068,0.25883782900525076,0.7411621709947492,-0.010253010664207807,0,-0.010253010664207807,0.23122112376747647,0.16115612764295303,0.17140913830716084
10,650,0.0325,w008,0.8,-20897.01130504103,-26331.628228581685,5434.616923540656,58788.45657987443,-107967.32517210898,0.24517836989276903,0.754821630107231,0.045283458773923146,1,0.045283458773923146,0.23003462058659546,0.18499941903509062,0.13971596026116748
11,700,0.035,w008,0.8,-24022.740189484757,-25777.351437754143,1754.6112482693861,55108.45090460316,-108337.38786551391,0.25727607043078793,0.7427239295692121,0.017432674599482445,1,0.017432674599482445,0.2336877812103245,0.1939552809859215,0.17652260638643905
12,750,0.0375,w008,0.8,-20796.64099355365,-27010.725572686148,6214.084579132497,59567.92423546627,-108456.2853117596,0.24269018536519454,0.7573098146348054,0.059036493507858584,1,0.059036493507858584,0.2419661267551458,0.19881135148791057,0.139774857980052
13,800,0.04,w008,0.8,-24011.635689214978,-26893.370672134042,2881.7349829190644,56235.57463925284,-109165.55326406914,0.25350898462252147,0.7464910153774785,0.029045761608317122,1,0.029045761608317122,0.252837658058189,0.2011292893295607,0.17208352772124358
14,850,0.0425,w008,0.8,-24455.577091175684,-27886.178489348094,3430.60139817241,56784.441054506184,-110019.71710000411,0.2516943563841425,0.7483056436158575,0.014906196413847161,1,0.014906196413847161,0.265374479364393,0.17117719532413328,0.15627099891028612
15,900,0.045,w008,0.8,-24870.91574304289,-27906.839785970864,3035.9240429279744,56389.76369926175,-110139.97348032199,0.2529979065739546,0.7470020934260454,-0.005876547788908393,0,-0.005876547788908393,0.2792690875336641,0.15206637470552617,0.15794292249443456
16,950,0.0475,w008,0.8,-25215.11511522485,-27278.726814344845,2063.611699119996,55417.45135545377,-109759.42532784575,0.25623787540431464,0.7437621245956854,-0.03587031084665204,0,-0.03587031084665204,0.29248819190763986,0.1354172649425851,0.17128757578923715
17,1000,0.05,w008,0.8,-21857.781901518552,-27693.4986006346,5835.716699116048,59189.55635544982,-109231.11220828444,0.24389477507476492,0.7561052249252351,0.031095945108914808,1,0.031095945108914808,0.30306375568423466,0.17353170538148996,0.14243576027257515
18,1050,0.0525,w008,0.8,-23882.16171653717,-26498.721677103284,2616.559960566112,55970.399616899886,-108838.24530835867,0.25439033107804665,0.7456096689219534,-0.006832563560148969,0,-0.006832563560148969,0.310710770670388,0.17145393631512343,0.1782864998752724
19,1100,0.055,w008,0.8,-19124.57944673006,-27564.710960579076,8440.131513849017,61793.97117018279,-108477.8214034444,0.235725587791061,0.764274412208939,0.067794112418981,1,0.067794112418981,0.31471702004873836,0.205600046583538,0.137805934164557
