frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u043,-20500.0,-38972.47190875959,-13771.010104904533,-25201.461803855054,-25201.461803855054,-38972.487780844756,0.9999993701926778,6.298073221833178e-07,-0.190920339436216,0,0.10749671282793993,0.29841705226415594
1,2200,0.22,u043,-20500.0,-38939.321547706,-15143.736831652059,-23795.58471605394,-23795.58471605394,-38939.33835753531,0.9999992935745954,7.064254046174057e-07,-0.18487013025663562,0,0.10505197214283801,0.28992210239947364
2,2300,0.23,u043,-20500.0,-38981.91353695636,-14126.1675634711,-24855.74597348526,-24855.74597348526,-38981.92962980433,0.9999993525510301,6.474489698815589e-07,-0.17855342551234568,0,0.10464088250107437,0.28319430801342005
3,2400,0.24,u043,-20500.0,-39008.79635434324,-13230.886239843909,-25777.910114499333,-25777.910114499333,-39008.81187149562,0.9999993980453177,6.0195468237767e-07,-0.17745522516866397,0,0.10636294022801503,0.283818165396679
4,2500,0.25,u043,-20500.0,-39011.6409938171,-7077.685754816397,-31933.9552390007,-31933.9552390007,-39011.65351966428,0.9999996077580351,3.9224196496379093e-07,-0.1849322358729209,0,0.1093598908689281,0.294292126741849
5,2600,0.26,u043,-20500.0,-38869.54925717783,-18681.231524454284,-20188.317732723546,-20188.317732723546,-38869.56907059729,0.9999990185719865,9.814280135245212e-07,-0.193461763890303,0,0.1115691240598803,0.3050308879501833
6,2700,0.27,u043,-20500.0,-38835.14992384685,-15024.747235103481,-23810.402688743372,-23810.402688743372,-38835.16672321489,0.999999294453582,7.055464180116822e-07,-0.1866732142160826,0,0.11281846558079342,0.299491679796876
7,2800,0.28,u043,-20500.0,-38793.635077315645,-12607.749457345664,-26185.88561996998,-26185.88561996998,-38793.650352711426,0.9999994166560497,5.833439502000992e-07,-0.20658595021381665,0,0.11291020598352415,0.3194961561973408
8,2900,0.29,u043,-20500.0,-38715.032653350645,-15730.020896064438,-22985.011757286207,-22985.011757286207,-38715.05005598247,0.9999992428715869,7.57128413020336e-07,-0.2059235680218669,0,0.11222588938692751,0.3181494574087944
9,3000,0.3,u043,-20500.0,-38791.86611752145,-12589.815342796355,-26202.050774725096,-26202.050774725096,-38791.8813834932,0.9999994173756057,5.826243943407583e-07,-0.2002594068632465,0,0.11067286083781247,0.310932267701059
10,3100,0.31,u043,-20500.0,-38702.38576256289,-16931.84632878346,-21770.539433779428,-21770.539433779428,-38702.40413600116,0.9999991560426275,8.439573725427252e-07,-0.2020972036011551,0,0.10955523546342658,0.3116524390645817
11,3200,0.32,u043,-20500.0,-38783.92249720104,-12754.96273975246,-26028.95975744858,-26028.95975744858,-38783.937864690466,0.9999994096010204,5.9039897959412e-07,-0.2065355580504176,0,0.10883088768928853,0.3153664457397061
12,3300,0.33,u043,-20500.0,-38678.97410583569,-16157.842146901734,-22521.131958933955,-22521.131958933955,-38678.991866918266,0.9999992113604859,7.886395141931679e-07,-0.20362282127305084,0,0.10749283162621873,0.31111565289926957
13,3400,0.34,u043,-20500.0,-38679.78190258637,-17601.14538321164,-21078.636519374733,-21078.636519374733,-38679.80087912879,0.9999990997279058,9.002720942619113e-07,-0.1855130762194636,0,0.10789253626368561,0.2934056124831492
14,3500,0.35000000000000003,u043,-20500.0,-38692.16951584889,-11111.33834299221,-27580.831172856677,-27580.831172856677,-38692.18401866742,0.9999994741709125,5.258290874943228e-07,-0.1815631455198935,0,0.10841275617304676,0.28997590169294024
15,3600,0.36,u043,-20500.0,-38600.11525354048,-18830.77857839965,-19769.336675140832,-19769.336675140832,-38600.13548687442,0.9999989765315422,1.0234684578169784e-06,-0.19475567404645167,0,0.10944338259054465,0.3041990566369963
16,3700,0.37,u043,-20500.0,-38669.554732696415,-4895.959973901365,-33773.59475879505,-33773.59475879505,-38669.56657626423,0.9999996493248767,3.506751232729144e-07,-0.18363627079826905,0,0.1104264534257726,0.29406272422404167
17,3800,0.38,u043,-20500.0,-38526.6682305767,-17202.768817540113,-21323.89941303659,-21323.89941303659,-38526.6869888554,0.9999991203182246,8.796817754785913e-07,-0.17563632027463627,0,0.11084013698134547,0.28647645725598175
18,3900,0.39,u043,-20500.0,-38524.70393487139,-16959.214165721874,-21565.489769149513,-21565.489769149513,-38524.72248300826,0.9999991399172861,8.600827139382261e-07,-0.17824136847212102,0,0.11054379740684427,0.2887851658789653
19,4000,0.4,u043,-20500.0,-38447.11849496691,-6357.2666413833795,-32089.851853583532,-32089.851853583532,-38447.13095996196,0.9999996115598966,3.8844010336047674e-07,-0.1761309237301013,0,0.11111578388721005,0.28724670761731136
20,4100,0.41000000000000003,u043,-20500.0,-38530.309558679146,-17107.138233229838,-21423.171325449308,-21423.171325449308,-38530.328230034815,0.9999991284519534,8.715480466769954e-07,-0.1838220309480764,0,0.11013269592066458,0.29395472686874097
21,4200,0.42,u043,-20500.0,-38457.41411504624,-7881.279644855793,-30576.134470190445,-30576.134470190445,-38457.42719713905,0.9999995721473025,4.2785269754874733e-07,-0.17775601937757346,0,0.10913863575329358,0.28689465513086704
22,4300,0.43,u043,-20500.0,-38481.48902610576,-11773.199958894256,-26708.289067211503,-26708.289067211503,-38481.504002721245,0.9999994392527858,5.607472142732384e-07,-0.19694898427782445,0,0.10991728595503134,0.3068662702328558
23,4400,0.44,u043,-20500.0,-38532.290017567604,-15254.644407708052,-23277.64560985955,-23277.64560985955,-38532.30720142337,0.9999992617882976,7.382117024334889e-07,-0.20824527299637302,0,0.10954858029088153,0.31779385328725457
24,4500,0.45,u043,-20500.0,-38497.75217422939,-8231.718185526173,-30266.033988703217,-30266.033988703217,-38497.76539035891,0.9999995633349918,4.3666500820771503e-07,-0.2026359182446941,0,0.1086501393021749,0.311286057546869
25,4600,0.46,u043,-20500.0,-38369.38033331829,-12690.502804395015,-25678.877528923273,-25678.877528923273,-38369.395910313695,0.9999993933934032,6.066065968424184e-07,-0.21224521187466924,0,0.10887587676596414,0.3211210886406334
26,4700,0.47000000000000003,u043,-20500.0,-38409.0309040563,-11839.55585925313,-26569.47504480317,-26569.47504480317,-38409.04595891804,0.9999994333781659,5.666218341193741e-07,-0.21910719481139873,0,0.10895166321751347,0.3280588580289122
27,4800,0.48,u043,-20500.0,-38410.84856647419,-15723.946152777266,-22686.902413696924,-22686.902413696924,-38410.86619777889,0.9999992228433405,7.77156659526046e-07,-0.21348373086126726,0,0.10907636498386862,0.3225600958451359
28,4900,0.49,u043,-20500.0,-38375.08382418196,-14583.186326795345,-23791.897497386613,-23791.897497386613,-38375.10063661642,0.9999992933556182,7.06644381787136e-07,-0.20759868626068131,0,0.10959226640133532,0.31719095266201663
29,5000,0.5,u043,-20500.0,-38350.35281980797,-12399.626744754467,-25950.726075053506,-25950.726075053506,-38350.36823362573,0.9999994060359081,5.939640919105926e-07,-0.21628066144731206,0,0.11006497748661466,0.3263456389339267
30,5100,0.51,u043,-20500.0,-38325.6150203734,-11315.84851595512,-27009.76650441828,-27009.76650441828,-38325.629829823185,0.9999994517007935,5.48299206482028e-07,-0.22006059123170676,0,0.10970157672600869,0.32976216795771546
31,5200,0.52,u043,-20500.0,-38256.975592936535,-12309.42734530018,-25947.548247636354,-25947.548247636354,-38256.99100864204,0.9999994058904125,5.941095875816593e-07,-0.21554312892331343,0,0.10992133634673204,0.32546446527004547
32,5300,0.53,u043,-20500.0,-38228.59370791935,-14766.265199049405,-23462.32850886995,-23462.32850886995,-38228.6107565132,0.999999273364148,7.266358520441329e-07,-0.21850339975991856,0,0.11021249496205963,0.3287158947219782
