gap_kj_mol,free_energy_kj_mol,probability,counts
-49833.33333333333,,0.0,0
-49500.0,,0.0,0
-49166.66666666667,,0.0,0
-48833.33333333333,,0.0,0
-48500.0,,0.0,0
-48166.66666666667,,0.0,0
-47833.33333333333,,0.0,0
-47500.0,,0.0,0
-47166.66666666667,,0.0,0
-46833.33333333333,,0.0,0
-46500.0,,0.0,0
-46166.66666666667,-4.017802809809316,0.14288242247723845,1
-45833.33333333333,,0.0,0
-45500.0,,0.0,0
-45166.66666666667,,0.0,0
-44833.33333333333,-2.0480926828544863,0.06486770052715753,1
-44500.0,,0.0,0
-44166.66666666667,,0.0,0
-43833.33333333333,,0.0,0
-43500.0,,0.0,0
-43166.66666666667,0.1955495740989317,0.026386592609685566,1
-42833.33333333333,,0.0,0
-42500.0,,0.0,0
-42166.66666666667,,0.0,0
-41833.333333333336,1.8207740480625088,0.013753464769253373,1
-41500.0,0.47522545525168525,0.023587850477703405,2
-41166.66666666667,2.578582916312236,0.01015005629110518,1
-40833.333333333336,,0.0,0
-40500.0,-0.157016254637254,0.030392699571281965,4
-40166.66666666667,,0.0,0
-39833.333333333336,-0.025972737580872263,0.02883719535337883,5
-39500.0,2.5906913944945043,0.010100903420663599,2
-39166.66666666667,1.902157587441872,0.013311967940743049,3
-38833.333333333336,2.2168377235467016,0.011734177518271183,3
-38500.0,0.41006129348566667,0.024212198906644895,7
-38166.66666666667,0.7088761277454658,0.021478649181778504,7
-37833.333333333336,1.3844977075213354,0.01638223285954345,6
-37500.0,1.2835808098568329,0.017058621944921182,7
-37166.66666666667,1.2267392681331462,0.017451820714132267,8
-36833.333333333336,0.7014643456938625,0.02154256665012547,11
-36500.0,2.475443500700642,0.010578553033659446,6
-36166.66666666667,1.2188170502569946,0.017507337197006635,11
-35833.333333333336,0.38168091354843803,0.024489256478916498,17
-35500.0,0.3465627330994021,0.024836483090586274,19
-35166.66666666667,0.0,0.028538480934918217,24
-34833.333333333336,0.3363641021594148,0.02493824018320371,23
-34500.0,0.9094599576472149,0.019819053012843424,20
-34166.66666666667,1.6850383923381251,0.014522632077352498,16
-33833.333333333336,1.8987471168800294,0.013330181635933936,16
-33500.0,0.8963854218002254,0.019923210970139684,26
-33166.66666666667,0.5055396318298122,0.023302917745105248,33
-32833.333333333336,1.8321664185395345,0.013690791928239765,21
-32500.0,1.2218851708027838,0.017485815822517924,29
-32166.666666666668,1.0157539672198599,0.018992224252389524,34
-31833.333333333336,1.5145804478708396,0.015549775381029477,30
-31500.0,1.5364028384212034,0.01541432737424823,32
-31166.666666666668,1.353412774691984,0.016587668849674633,37
-30833.333333333336,1.6676516564056936,0.01462421540909517,35
-30500.0,1.5068202665216752,0.015598227892877754,40
-30166.666666666668,2.750297353703255,0.009474818408547142,26
-29833.333333333336,1.5477461437251012,0.01534438801793714,45
-29500.0,2.0041525706453243,0.012778612645112812,40
-29166.666666666668,2.643499213976165,0.009889304286938171,33
-28833.333333333336,2.8766576446353636,0.009006790140033825,32
-28500.0,3.9645524723709222,0.005823102389309465,22
-28166.666666666668,3.180057364488494,0.007975253407934877,32
-27833.333333333336,2.964807550271967,0.008694048957371749,37
-27500.0,3.631478306729546,0.006654978518640932,30
-27166.666666666668,4.328189053947165,0.005033162006581743,24
-26833.333333333336,3.190554805904844,0.007941760028759962,40
-26500.0,3.517823599841657,0.006965227626573338,37
-26166.666666666668,4.341932854441733,0.0050055055599093345,28
-25833.333333333336,3.8398849169433973,0.006121538035443727,36
-25500.0,4.254205179672331,0.005184685230516157,32
-25166.666666666668,5.087817674621817,0.003711764384547804,24
-24833.333333333336,4.119435147917283,0.005472521591287407,37
-24500.0,5.411700449588002,0.0032597815759995196,23
-24166.666666666668,4.93475230267377,0.0039466710369368664,29
-23833.333333333336,5.9574214092181315,0.0026192195067350275,20
-23500.0,5.699065676503379,0.0029050575958924595,23
-23166.666666666668,6.688702641600502,0.0019536511148469512,16
-22833.333333333336,7.100151212408189,0.001656566400050941,14
-22500.0,7.172258088425464,0.0016093635879392886,14
-22166.666666666668,7.2378832746461885,0.0015675739375951288,14
-21833.333333333336,7.898359852620468,0.001202904340749888,11
-21500.0,8.744739133984146,0.0008567739351078887,8
-21166.666666666668,8.78970438947554,0.0008414673167075392,8
-20833.333333333336,11.273921103243099,0.00031081727257914525,3
-20500.0,10.029997136547118,0.0005117847235305109,5
-20166.666666666668,11.326797854142553,0.00030429769648794287,3
-19833.333333333336,9.612698808565918,0.0006049841445355811,6
-19500.0,12.359914631836984,0.0002011039343436963,2
