frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u019,-32500.0,-38700.186689400434,-4306.549082847108,-34393.637606553326,-34393.637606553326,-38700.198319454496,0.9999996618547207,3.3814527933273553e-07,-0.14811489604502007,0,0.1080630832512515,0.25617797929627156
1,2200,0.22,u019,-32500.0,-38734.11907924048,-10188.654890792648,-28545.464188447833,-28545.464188447833,-38734.13309196772,0.9999995091089291,4.908910708478764e-07,-0.13906791278232547,0,0.11133204056138538,0.25039995334371085
2,2300,0.23,u019,-32500.0,-38723.339304965106,-7767.452052701556,-30955.88725226355,-30955.88725226355,-38723.35222657287,0.9999995825803063,4.174196936990171e-07,-0.13311153654223654,0,0.1126751862040199,0.24578672274625643
3,2400,0.24,u019,-32500.0,-38684.7099362337,-7051.22996554774,-31633.479970685963,-31633.479970685963,-38684.72258105939,0.9999996002711181,3.9972888188355427e-07,-0.13073308528600988,0,0.11338438773581966,0.24411747302182954
4,2500,0.25,u019,-32500.0,-38600.0125482509,-5023.674211133592,-33576.33833711731,-33576.33833711731,-38600.02446139802,0.9999996451924407,3.5480755933292585e-07,-0.15211267421422087,0,0.11286884913904699,0.26498152335326786
5,2600,0.26,u019,-32500.0,-38514.154113677214,-13445.546428564121,-25068.607685113093,-25068.607685113093,-38514.17006987831,0.9999993634995217,6.365004783792649e-07,-0.1525521537665157,0,0.11148648791394888,0.2640386416804646
6,2700,0.27,u019,-32500.0,-38458.50080390848,-8448.989669109025,-30009.511134799453,-30009.511134799453,-38458.51413301006,0.9999995558378248,4.441621751505309e-07,-0.1368986430503018,0,0.10881083858225356,0.24570948163255538
7,2800,0.28,u019,-32500.0,-38543.78775503932,-6269.728099791246,-32274.05965524807,-32274.05965524807,-38543.80014888907,0.999999615981368,3.840186320047678e-07,-0.14492462379188337,0,0.10732533892518949,0.25224996271707284
8,2900,0.29,u019,-32500.0,-38363.050389962824,-8826.767350988986,-29536.283038973837,-29536.283038973837,-38363.06393262207,0.9999995414911615,4.5850883839682055e-07,-0.13822583424361418,0,0.10733316320655437,0.24555899745016854
9,3000,0.3,u019,-32500.0,-38448.335123760946,-9373.169589623547,-29075.1655341374,-29075.1655341374,-38448.34888119975,0.9999995268324173,4.7316758267079706e-07,-0.1334161767735511,0,0.10723109053256522,0.24064726730611632
10,3100,0.31,u019,-32500.0,-38506.71816079036,-6463.791523142863,-32042.9266376475,-32042.9266376475,-38506.730644039744,0.9999996104213639,3.8957863612854027e-07,-0.1367491665641823,0,0.10769331558664974,0.24444248215083203
11,3200,0.32,u019,-32500.0,-38401.68188048471,-9231.253822936444,-29170.42805754827,-29170.42805754827,-38401.69559299559,0.9999995299178347,4.7008216530475266e-07,-0.16238389796753722,0,0.1080926271515611,0.2704765251190983
12,3300,0.33,u019,-32500.0,-38309.916300919256,-8519.940091043274,-29789.976209875982,-29789.976209875982,-38309.929728248535,0.9999995492672744,4.5073272558759925e-07,-0.14963873411107953,0,0.11004705540878051,0.25968578951986004
13,3400,0.34,u019,-32500.0,-38396.649191239645,-5970.5527396021935,-32426.09645163745,-32426.09645163745,-38396.66152697819,0.9999996195740312,3.8042596883780533e-07,-0.14129819024025858,0,0.11100039203402882,0.2522985822742874
14,3500,0.35000000000000003,u019,-32500.0,-38231.21578567344,-8839.332699012011,-29391.88308666143,-29391.88308666143,-38231.22939486662,0.999999536974867,4.630251330128843e-07,-0.14000183293700386,0,0.11214792288677732,0.2521497558237812
15,3600,0.36,u019,-32500.0,-38310.00540223913,-5517.307757707837,-32792.69764453129,-32792.69764453129,-38310.017600072184,0.9999996280323105,3.719676895941326e-07,-0.1337766704752882,0,0.1130786770647195,0.2468553475400077
16,3700,0.37,u019,-32500.0,-38223.62659065274,-1963.014969870448,-36260.61162078229,-36260.61162078229,-38223.63762190292,0.9999996957788915,3.042211085269031e-07,-0.14121949422942054,0,0.11277131578314947,0.25399081001257
17,3800,0.38,u019,-32500.0,-38339.72519036278,-11091.383254373039,-27248.341935989738,-27248.341935989738,-38339.73987014716,0.9999994612601162,5.387398838152535e-07,-0.15153268889802057,0,0.11183259067045172,0.2633652795684723
18,3900,0.39,u019,-32500.0,-38382.63121925449,-10902.046689380048,-27480.58452987444,-27480.58452987444,-38382.645774977915,0.9999994703275691,5.296724309156176e-07,-0.15429567954321743,0,0.10925977564998667,0.2635554551932041
