frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,30000,3.0,u017,-35800.0,-34224.52246197176,6225.604326558532,-40450.126788530295,-40450.126788530295,-34224.53235068989,0.9999997555331941,2.444668059098376e-07,0.10678052799921134,0.2998166857401552
1,40000,4.0,u017,-35800.0,-33943.57961335618,6828.697094965872,-40772.27670832205,-40772.27670832205,-33943.58942394161,0.9999997593810919,2.4061890818716236e-07,0.10819153624614439,0.33049468287862344
2,50000,5.0,u017,-35800.0,-33624.9534562121,1835.1229139176721,-35460.07637012977,-35460.07637012977,-33624.964736500064,0.9999996818878597,3.181121402962006e-07,0.10947811551930633,0.3238517182645539
3,60000,6.0,u017,-35800.0,-33204.64392794427,2642.132668752776,-35846.77659669705,-35846.77659669705,-33204.65508654523,0.9999996887141588,3.11285841214648e-07,0.11013563703507974,0.3194384013177807
4,70000,7.0,u017,-35800.0,-33265.922447556426,16705.42979685124,-49971.352244407666,-49971.352244407666,-33265.930452141416,0.9999998398165737,1.6018342635648608e-07,0.10925007256139552,0.2534130947322022
5,80000,8.0,u017,-35800.0,-33104.66825062758,1328.3000986531842,-34432.96834928077,-34432.96834928077,-33104.67986739733,0.9999996626267653,3.3737323462679214e-07,0.11281870024229007,0.3076224072400938
6,90000,9.0,u017,-35800.0,-33020.86461251706,7049.037659669935,-40069.902272187,-40069.902272187,-33020.874595069494,0.9999997508716795,2.49128320528591e-07,0.10932457448605355,0.3148012781135564
7,100000,10.0,u017,-35800.0,-33306.31719439902,3452.651137853012,-36758.96833225203,-36758.96833225203,-33306.32807609401,0.9999997039718729,2.960281270669718e-07,0.10537391132509576,0.3211136908848019
8,110000,11.0,u017,-35800.0,-33204.68497127661,5145.207962405955,-38349.89293368257,-38349.89293368257,-33204.69540155061,0.9999997280235347,2.719764653491552e-07,0.10893963428353501,0.31838635860881287
9,120000,12.0,u017,-35800.0,-33219.21859443153,1868.9205501987308,-35088.13914463026,-35088.13914463026,-33219.22999429142,0.9999996751080917,3.248919082099455e-07,0.11256721733306062,0.276166283867002
10,130000,13.0,u017,-35800.0,-33039.21335004672,1710.3478825955826,-34749.5612326423,-34749.5612326423,-33039.22486097961,0.9999996687461694,3.312538305322299e-07,0.106786673324021,0.2855377515820679
11,140000,14.0,u017,-35800.0,-33365.99042399414,-1488.825586492545,-31877.164837501594,-31877.164837501594,-33366.00297215658,0.9999996063592034,3.936407966254052e-07,0.10547074962331297,0.2576959330456928
12,150000,15.0,u017,-35800.0,-33086.14662361823,3735.499047626334,-36821.645671244565,-36821.645671244565,-33086.15748679055,0.999999704978805,2.9502119508473257e-07,0.11386350539339027,0.2569986001303828
13,160000,16.0,u017,-35800.0,-33520.6005584292,4271.133613349579,-37791.73417177878,-37791.73417177878,-33520.611142751324,0.9999997199303916,2.8006960844928486e-07,0.10971600028957068,0.25968618117143977
14,170000,17.0,u017,-35800.0,-33153.58182209986,7466.304310260195,-40619.88613236006,-40619.88613236006,-33153.59166949091,0.9999997575722827,2.4242771734517277e-07,0.10824661494935223,0.2609766032115769
