frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p013,-0.044,-38510.7990998078,845.6412214052689,-39356.44032121307,-39356.44032121307,-38510.80926332598,0.9999997417573123,2.582426877340005e-07,-0.09900509036883737,0,0.1114027679688386,0.21040785833767597
1,1200,0.12,p013,-0.044,-38402.00952517419,-9541.214406068844,-28860.795119105343,-28860.795119105343,-38402.02338479955,0.9999995197771929,4.802228070754921e-07,-0.09819954376032292,0,0.11148457190449607,0.20968411566481898
2,1300,0.13,p013,-0.044,-38307.018640104914,-18944.047954268142,-19362.97068583677,-19362.97068583677,-38307.03929807004,0.9999989331223298,1.0668776701527882e-06,-0.09762860796969111,0,0.1111208009440835,0.2087494089137746
3,1400,0.14,p013,-0.044,-38303.71276558077,-15880.058093051804,-22423.654672528966,-22423.654672528966,-38303.73060387197,0.9999992044890506,7.955109494472978e-07,-0.10428621633469515,0,0.11365487813313854,0.2179410944678337
4,1500,0.15,p013,-0.044,-38411.72680582231,-14316.136289318296,-24095.590516504017,-24095.590516504017,-38411.74340635858,0.9999993110559632,6.889440368196276e-07,-0.0990980629531594,0,0.11182415427280118,0.21092221722596058
5,1600,0.16,p013,-0.044,-38352.8974543158,-15197.79102572435,-23155.106428591447,-23155.106428591447,-38352.91472911014,0.9999992539542575,7.460457425723099e-07,-0.09764005702280863,0,0.11281872684422199,0.21045878386703062
6,1700,0.17,p013,-0.044,-38206.52578321926,-15367.234943339601,-22839.290839879657,-22839.290839879657,-38206.54329688446,0.9999992331794159,7.668205841415698e-07,-0.10104060504323338,0,0.11487092971202746,0.21591153475526084
7,1800,0.18,p013,-0.044,-38294.40058193897,-12938.484085811651,-25355.91649612732,-25355.91649612732,-38294.41635734,0.9999993778421932,6.22157806828838e-07,-0.09593535008276234,0,0.11373158774274918,0.20966693782551152
8,1900,0.19,p013,-0.044,-38330.178935718344,-7726.598227229726,-30603.58070848862,-30603.58070848862,-38330.19200607874,0.9999995729143805,4.2708561959203806e-07,-0.09306711056930415,0,0.11371752524762345,0.2067846358169276
9,2000,0.2,p013,-0.044,-38271.69819454255,-14119.223309399094,-24152.474885143456,-24152.474885143456,-38271.71475598098,0.9999993142973631,6.857026369488928e-07,-0.09307945205386582,0,0.11347547136490237,0.2065549234187682
10,2100,0.21,p013,-0.044,-38242.59304914164,-20599.847993042204,-17642.745056099433,-17642.745056099433,-38242.615721321316,0.9999987149323227,1.285067677270213e-06,-0.09353613561338349,0,0.11305562271232174,0.20659175832570523
11,2200,0.22,p013,-0.044,-38286.42836563772,-16923.497334144224,-21362.9310314935,-21362.9310314935,-38286.44708964375,0.9999991235297638,8.764702361108156e-07,-0.0976917173131813,0,0.11296509380419098,0.21065681111737228
12,2300,0.23,p013,-0.044,-38169.95103395896,-10488.418773706915,-27681.532260252046,-27681.532260252046,-38169.96548401857,0.9999994779897159,5.220102841652086e-07,-0.0995168716861277,0,0.11282960373623953,0.21234647542236723
13,2400,0.24,p013,-0.044,-38167.98059147585,-12474.45583570152,-25693.524755774328,-25693.524755774328,-38167.99615959122,0.9999993940848269,6.059151732018542e-07,-0.10392111422061141,0,0.11214548222838285,0.21606659644899426
14,2500,0.25,p013,-0.044,-38189.96296167164,-15064.359314671892,-23125.60364699975,-23125.60364699975,-38189.98025850449,0.9999992520494929,7.479505071406045e-07,-0.10618039988424949,0,0.11268317574327913,0.21886357562752862
15,2600,0.26,p013,-0.044,-38185.80096338634,-13738.323262282822,-24447.47770110352,-24447.47770110352,-38185.81732498148,0.9999993307459593,6.692540407415848e-07,-0.09996527101825212,0,0.11049463234574025,0.21045990336399237
16,2700,0.27,p013,-0.044,-38176.485751610395,-17588.91089948092,-20587.574852129474,-20587.574852129474,-38176.50518078675,0.999999056268656,9.437313439053518e-07,-0.09976974681074452,0,0.11166864052512479,0.2114383873358693
17,2800,0.28,p013,-0.044,-38035.00133863665,-17254.74668386497,-20780.254654771677,-20780.254654771677,-38035.02058766108,0.9999990736885045,9.263114955082585e-07,-0.0937806073963621,0,0.11228477436452353,0.20606538176088562
18,2900,0.29,p013,-0.044,-38109.25131215106,-14377.8178487189,-23731.433463432157,-23731.433463432157,-38109.268167420945,0.9999992897501968,7.102498031374971e-07,-0.09397254485850617,0,0.11494118260269792,0.2089137274612041
19,3000,0.3,p013,-0.044,-38067.697454956884,-5654.175801571342,-32413.521653385542,-32413.521653385542,-38067.70979548106,0.9999996192788023,3.8072119762366796e-07,-0.08994928983435017,0,0.11548847278987164,0.2054377626242218
