frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p019,0.028,-38938.705699764134,-994.0259118221293,-37944.679787942005,-37944.679787942005,-38938.71624142349,0.999999722183622,2.778163780137177e-07,-0.08189409150032996,0,0.11690108820452351,0.19879517970485347
1,1200,0.12,p019,0.028,-38854.08778329543,-10222.040087321628,-28632.0476959738,-28632.0476959738,-38854.10175364813,0.9999995120733517,4.879266483071021e-07,-0.0802798952311017,0,0.11547137010159066,0.19575126533269235
2,1300,0.13,p019,0.028,-38829.19299929807,-22429.894563780457,-16399.298435517616,-16399.298435517616,-38829.217390549114,0.9999985126693935,1.487330606453341e-06,-0.08360574128812262,0,0.12030363100185135,0.20390937228997397
3,1400,0.14,p019,0.028,-38795.619128658815,-20532.06492931451,-18263.554199344304,-18263.554199344304,-38795.641030174585,0.9999988008104554,1.1991895445540024e-06,-0.0787207102742165,0,0.11697846125055843,0.19569917152477492
4,1500,0.15,p019,0.028,-38799.21738519563,-7722.530074526207,-31076.687310669426,-31076.687310669426,-38799.23025657508,0.9999995858191494,4.1418085061639687e-07,-0.08286575609362039,0,0.11861041333474802,0.2014761694283684
5,1600,0.16,p019,0.028,-38771.17747223406,-8334.955375638936,-30436.222096595127,-30436.222096595127,-38771.190614463936,0.9999995682046713,4.317953287147347e-07,-0.08338746741691659,0,0.11578886590399524,0.19917633332091184
6,1700,0.17,p019,0.028,-38720.631215750764,-19190.47846276741,-19530.152752983355,-19530.152752983355,-38720.6516968799,0.9999989513094734,1.0486905266948732e-06,-0.08418423140402438,0,0.11563387944009575,0.19981811084412013
7,1800,0.18,p019,0.028,-38687.63158480832,-14918.240591449372,-23769.390993358946,-23769.390993358946,-38687.64841316193,0.9999992920167879,7.079832121115182e-07,-0.08139704554977933,0,0.1179038729802298,0.19930091853000914
8,1900,0.19,p019,0.028,-38770.85039115502,-1406.5757139881607,-37364.27467716686,-37364.27467716686,-38770.861096565175,0.9999997134855658,2.8651443412242017e-07,-0.07710492462227436,0,0.11691787962614206,0.19402280424841642
9,2000,0.2,p019,0.028,-38784.39402479862,-16843.216399572702,-21941.177625225915,-21941.177625225915,-38784.41225534551,0.9999991691185901,8.308814098967332e-07,-0.07961920268053792,0,0.12031891758457465,0.19993812026511257
10,2100,0.21,p019,0.028,-38685.46588843537,-22250.672045641695,-16434.793842793675,-16434.793842793675,-38685.49022700703,0.9999985190870171,1.4809129828541323e-06,-0.08168540259834914,0,0.11322014246728579,0.19490554506563493
11,2200,0.22,p019,0.028,-38676.2104250142,-7686.90973224779,-30989.30069276641,-30989.30069276641,-38676.22333268957,0.9999995834799646,4.1652003535119775e-07,-0.08822620314257869,0,0.11746995694224609,0.20569616008482478
12,2300,0.23,p019,0.028,-38735.61320658788,-8060.4822603113425,-30675.130946276535,-30675.130946276535,-38735.62624646147,0.9999995749044225,4.2509557751646554e-07,-0.08307275217124234,0,0.11533296432938227,0.1984057165006246
13,2400,0.24,p019,0.028,-38680.55124513322,-21167.31659207944,-17513.234653053776,-17513.234653053776,-38680.574084973276,0.9999986958559663,1.3041440336536425e-06,-0.0792419170159754,0,0.12066139148981085,0.19990330850578625
14,2500,0.25,p019,0.028,-38621.51252724178,-14202.425005585595,-24419.087521656184,-24419.087521656184,-38621.52890785925,0.9999993291888782,6.708111217612611e-07,-0.07920220367403705,0,0.1194945635811128,0.19869676725514984
15,2600,0.26,p019,0.028,-38689.76119091018,-8575.654199352779,-30114.106991557404,-30114.106991557404,-38689.7744737156,0.9999995589178949,4.4108210500715117e-07,-0.08326339955988993,0,0.11945691523680335,0.20272031479669328
16,2700,0.27,p019,0.028,-38733.58728693906,-19913.967470906937,-18819.619816032122,-18819.619816032122,-38733.60854132954,0.9999988706284888,1.1293715111992952e-06,-0.08329745874102483,0,0.11336810598649431,0.19666556472751914
17,2800,0.28,p019,0.028,-38728.82581523774,-20758.35149232633,-17970.47432291141,-17970.47432291141,-38728.84807394374,0.9999987613765529,1.2386234471972735e-06,-0.0852705998199422,0,0.11802946519781232,0.20330006501775452
18,2900,0.29,p019,0.028,-38665.853950705554,-7698.724203526828,-30967.129747178726,-30967.129747178726,-38665.866867622186,0.999999582883336,4.171166639865831e-07,-0.08038757130070766,0,0.11568498327957825,0.1960725545802859
19,3000,0.3,p019,0.028,-38709.59847440146,-1406.1970814229571,-37303.4013929785,-37303.4013929785,-38709.60919728114,0.9999997125497107,2.8745028934906713e-07,-0.07862207022898239,0,0.1194268564654586,0.198048926694441
