frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p038,0.256,-38482.62515839402,-4220.087286077294,-34262.53787231672,-34262.53787231672,-38482.636832948454,0.9999996592620626,3.407379373654429e-07,-0.05115091229430632,0,0.13169287204816812,0.18284378434247445
1,1200,0.12,p038,0.256,-38428.369539760315,-16501.090091310296,-21927.27944845002,-21927.27944845002,-38428.38778186227,0.999999168064983,8.319350169871953e-07,-0.051654878756061784,0,0.13309684790561396,0.18475172666167575
2,1300,0.13,p038,0.256,-38371.310517450125,-22626.16988249481,-15745.140634955314,-15745.140634955314,-38371.33592207266,0.9999983865154878,1.6134845121640318e-06,-0.047795438025356046,0,0.13624864264516304,0.18404408067051908
3,1400,0.14,p038,0.256,-38366.875959503726,-14258.806802020263,-24108.069157483464,-24108.069157483464,-38366.89255144737,0.9999993117689894,6.882310106259837e-07,-0.05380025585053003,0,0.13110471924838094,0.18490497509891096
4,1500,0.15,p038,0.256,-38306.17305308586,-12442.24760001537,-25863.925453070493,-25863.925453070493,-38306.1885186331,0.9999994020424793,5.979575207204491e-07,-0.04763423140712045,0,0.13498980819651238,0.18262403960363283
5,1600,0.16,p038,0.256,-38353.93804725021,-21111.55410428482,-17242.38394296539,-17242.38394296539,-38353.96124586724,0.9999986545622297,1.3454377703614462e-06,-0.053052321546050385,0,0.1350413827531231,0.1880937042991735
6,1700,0.17,p038,0.256,-38256.63311824246,-18856.395618830575,-19400.237499411887,-19400.237499411887,-38256.65373652484,0.9999989372172093,1.0627827906617426e-06,-0.046027299762422785,0,0.13545995364858907,0.18148725341101185
7,1800,0.18,p038,0.256,-38369.559614237805,-4573.9554198162805,-33795.604194421525,-33795.604194421525,-38369.57145009248,0.9999996497814829,3.502185170756178e-07,-0.05621791531574777,0,0.12934521268227425,0.18556312799802202
8,1900,0.19,p038,0.256,-38209.1615780624,-5316.20548142519,-32892.95609663721,-32892.95609663721,-38209.173738716214,0.9999996302963836,3.6970361644295124e-07,-0.04519531343219063,0,0.13646349539285396,0.1816588088250446
9,2000,0.2,p038,0.256,-38285.618821160664,-23636.672648264415,-14648.946172896249,-14648.946172896249,-38285.64612682823,0.9999981360047714,1.8639952286680916e-06,-0.05436031067512323,0,0.13139758108392532,0.18575789175904855
10,2100,0.21,p038,0.256,-38318.301281304826,-21977.150171993155,-16341.151109311671,-16341.151109311671,-38318.32575934791,0.9999985020657614,1.497934238703369e-06,-0.04793154468995428,0,0.1318047658776804,0.17973631056763467
11,2200,0.22,p038,0.256,-38377.40103068089,-3969.5907245765848,-34407.81030610431,-34407.81030610431,-38377.4126559445,0.9999996621332294,3.3786677050562375e-07,-0.05432617631862208,0,0.13290194738726274,0.18722812370588482
12,2300,0.23,p038,0.256,-38197.4705184114,-11738.786528764147,-26458.683989647252,-26458.683989647252,-38197.48563631264,0.9999994286229819,5.713770181992039e-07,-0.046193047182508745,0,0.1381915225605326,0.18438456974304135
13,2400,0.24,p038,0.256,-38284.57967611335,-24133.032958762575,-14151.546717350779,-14151.546717350779,-38284.60794151847,0.9999980026711726,1.9973288273855694e-06,-0.053916218999839005,0,0.13167134624117074,0.18558756524100975
14,2500,0.25,p038,0.256,-38237.122292397806,-20467.352745458338,-17769.769546939468,-17769.769546939468,-38237.144802509276,0.9999987332388087,1.2667611912764443e-06,-0.04974639764840735,0,0.13639846118383256,0.1861448588322399
15,2600,0.26,p038,0.256,-38250.030378340074,-14744.248307365779,-23505.782070974295,-23505.782070974295,-38250.04739541737,0.9999992760482248,7.239517751944646e-07,-0.049045370653248266,0,0.13550959957501588,0.18455497022826414
16,2700,0.27,p038,0.256,-38204.547632213944,-16344.726342521928,-21859.821289692016,-21859.821289692016,-38204.56593060988,0.9999991629224656,8.370775343990999e-07,-0.05385758002576957,0,0.12930914514886585,0.18316672517463542
17,2800,0.28,p038,0.256,-38254.70109812895,-11220.991181294754,-27033.709916834196,-27033.709916834196,-38254.715894462206,0.999999452671605,5.473283949952723e-07,-0.04860944480148141,0,0.1337730436888469,0.18238248849032832
18,2900,0.29,p038,0.256,-38240.54365281461,-14257.919569499645,-23982.624083314964,-23982.624083314964,-38240.56033154503,0.9999993045503627,6.954496373223762e-07,-0.05017579423431218,0,0.13515889867265898,0.18533469290697116
19,3000,0.3,p038,0.256,-38175.73696225116,-18848.91855311286,-19326.8184091383,-19326.8184091383,-38175.75765885849,0.9999989291272589,1.0708727411490315e-06,-0.04945853212801482,0,0.13250063410890783,0.18195916623692265
