frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p015,-0.02,-38424.10206101512,-7049.500172876724,-31374.601888138393,-31374.601888138393,-38424.11481017569,0.9999995936474266,4.0635257331222974e-07,-0.09107279140114673,0,0.11649802873947408,0.2075708201406208
1,1200,0.12,p015,-0.02,-38325.50934428169,-17730.609024449426,-20594.90031983226,-20594.90031983226,-38325.52876654723,0.9999990569398925,9.430601074500444e-07,-0.09518436981271516,0,0.11687151984632269,0.21205588965903785
2,1300,0.13,p015,-0.02,-38232.04001182926,-17772.537647823716,-20459.502364005544,-20459.502364005544,-38232.05956262823,0.9999990444165622,9.555834378227601e-07,-0.09148374633809363,0,0.11560445208205193,0.20708819842014556
3,1400,0.14,p015,-0.02,-38225.78053729492,-12692.106064242747,-25533.674473052175,-25533.674473052175,-38225.796202872356,0.9999993864745857,6.135254143058155e-07,-0.09377561317729063,0,0.11368532996099726,0.2074609431382879
4,1500,0.15,p015,-0.02,-38201.82022505559,-16904.247483808256,-21297.572741247335,-21297.572741247335,-38201.839006522016,0.9999991181420755,8.818579245173375e-07,-0.09413100462057758,0,0.11455563401935945,0.20868663863993703
5,1600,0.16,p015,-0.02,-38143.38080421099,-23071.754515117587,-15071.626289093401,-15071.626289093401,-38143.407344100444,0.99999823908877,1.7609112300531748e-06,-0.09440387323714455,0,0.11564476751609637,0.21004864075324092
6,1700,0.17,p015,-0.02,-38118.527840257535,-15727.375838904147,-22391.15200135339,-22391.15200135339,-38118.5457044425,0.9999992021778756,7.978221243654104e-07,-0.09162303163338932,0,0.11499040086176592,0.20661343249515524
7,1800,0.18,p015,-0.02,-38168.02195275313,2511.4158468441456,-40679.437799597275,-40679.437799597275,-38168.03178572834,0.9999997582815549,2.4171844514864205e-07,-0.09171793063063281,0,0.11578394148315156,0.20750187211378437
8,1900,0.19,p015,-0.02,-38225.82475332526,-13682.071415471437,-24543.75333785382,-24543.75333785382,-38225.84105074028,0.9999993359860997,6.640139002533907e-07,-0.09172621484902484,0,0.11551693679712517,0.20724315164615
9,2000,0.2,p015,-0.02,-38140.47435118933,-19824.799498452398,-18315.674852736935,-18315.674852736935,-38140.49619038042,0.9999988076257531,1.1923742468944454e-06,-0.09234463266574758,0,0.11556919804960022,0.2079138307153478
10,2100,0.21,p015,-0.02,-38316.17134088889,-13643.128097807174,-24673.043243081716,-24673.043243081716,-38316.18755290349,0.9999993429268886,6.570731113653139e-07,-0.09010943076826652,0,0.11498446347393423,0.20509389424220076
11,2200,0.22,p015,-0.02,-38233.666720209294,-15138.541100013244,-23095.12562019605,-23095.12562019605,-38233.68403986828,0.9999992500740937,7.499259062626606e-07,-0.08846997536266578,0,0.11143835169398374,0.19990832705664952
12,2300,0.23,p015,-0.02,-38142.50299908305,-16762.929976767395,-21379.573022315657,-21379.573022315657,-38142.52170851422,0.9999991248937288,8.751062712253344e-07,-0.09151420866557586,0,0.11495952091703548,0.20647372958261134
13,2400,0.24,p015,-0.02,-38320.21742683923,-13622.889699556836,-24697.32772728239,-24697.32772728239,-38320.23362291283,0.9999993442184296,6.557815704355541e-07,-0.09497019124235559,0,0.11422749064662333,0.20919768188897891
14,2500,0.25,p015,-0.02,-38221.4848298046,-9321.87830362795,-28899.60652617665,-28899.60652617665,-38221.498670816865,0.999999521066178,4.789338220456685e-07,-0.09457291210023482,0,0.1145918974309967,0.2091648095312315
15,2600,0.26,p015,-0.02,-38202.81825503404,-15063.319398992287,-23139.498856041755,-23139.498856041755,-38202.835541480206,0.9999992529475059,7.470524941433077e-07,-0.09342026922921769,0,0.11197879566405679,0.20539906489327447
16,2700,0.27,p015,-0.02,-38124.02478429963,-16695.1265833402,-21428.898200959433,-21428.898200959433,-38124.04345066539,0.9999991289177323,8.710822675950247e-07,-0.09252277098311419,0,0.11323097379952575,0.20575374478263994
17,2800,0.28,p015,-0.02,-38251.55656816778,-17978.9046370023,-20272.651931165485,-20272.651931165485,-38251.576299163615,0.9999990267204563,9.732795437367159e-07,-0.09615145641568451,0,0.11784840507564179,0.2139998614913263
18,2900,0.29,p015,-0.02,-38126.870700963074,-21132.233149388863,-16994.63755157421,-16994.63755157421,-38126.89423776665,0.9999986150491108,1.384950889193881e-06,-0.08920061575495053,0,0.116379520231495,0.20558013598644553
19,3000,0.3,p015,-0.02,-38094.00631916968,-17246.49325971768,-20847.513059452,-20847.513059452,-38094.025506092876,0.9999990796557929,9.203442071226142e-07,-0.0929357819758992,0,0.11659366853704657,0.20952945051294578
