frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p027,0.124,-38637.116614496976,-14450.209347941098,-24186.907266555878,-24186.907266555878,-38637.116614496976,1.0,0.0,-0.07007888436869661,0,0.12369597388819614,0.19377485825689275
1,1200,0.12,p027,0.124,-38510.57011083097,-9608.555622136511,-28902.01448869446,-28902.01448869446,-38510.57011083097,1.0,0.0,-0.06779104092337823,0,0.12488235808594508,0.19267339900932332
2,1300,0.13,p027,0.124,-38467.50582909156,-16214.700655282475,-22252.805173809087,-22252.805173809087,-38467.50582909156,1.0,0.0,-0.0632125263495282,0,0.12645636723982256,0.18966889358935077
3,1400,0.14,p027,0.124,-38402.226967612165,-20199.235847341217,-18202.991120270948,-18202.991120270948,-38402.226967612165,1.0,0.0,-0.06816877934168813,0,0.12417076905692756,0.1923395483986157
4,1500,0.15,p027,0.124,-38479.11911879646,-18775.78748279283,-19703.331636003626,-19703.331636003626,-38479.11911879646,1.0,0.0,-0.06949645428783811,0,0.12036618453256247,0.18986263882040058
5,1600,0.16,p027,0.124,-38397.96011751078,-16115.58472764198,-22282.3753898688,-22282.3753898688,-38397.96011751078,1.0,0.0,-0.06368349004712531,0,0.12713525161511152,0.19081874166223683
6,1700,0.17,p027,0.124,-38325.14406260036,-7831.288395676616,-30493.855666923744,-30493.855666923744,-38325.14406260036,1.0,0.0,-0.06924850232166416,0,0.11988224792875243,0.1891307502504166
7,1800,0.18,p027,0.124,-38471.576092889794,-6432.440043065551,-32039.136049824243,-32039.136049824243,-38471.576092889794,1.0,0.0,-0.06761319013644616,0,0.12477161250675957,0.19238480264320573
8,1900,0.19,p027,0.124,-38483.32207422357,-13764.24505970892,-24719.077014514653,-24719.077014514653,-38483.32207422357,1.0,0.0,-0.06487411703655122,0,0.12318074743340804,0.18805486446995925
9,2000,0.2,p027,0.124,-38452.1915758469,-18853.847891417186,-19598.34368442971,-19598.34368442971,-38452.1915758469,1.0,0.0,-0.0683275367067493,0,0.12279713887109704,0.19112467557784635
10,2100,0.21,p027,0.124,-38398.622268954554,-16627.76039193556,-21770.861877018993,-21770.861877018993,-38398.622268954554,1.0,0.0,-0.06660944980263044,0,0.12421182532527507,0.1908212751279055
11,2200,0.22,p027,0.124,-38418.124821374455,-15602.67025305223,-22815.454568322224,-22815.454568322224,-38418.124821374455,1.0,0.0,-0.065645691799993,0,0.12204622117613628,0.18769191297612928
12,2300,0.23,p027,0.124,-38405.31169935575,-11774.924555747624,-26630.387143608124,-26630.387143608124,-38405.31169935575,1.0,0.0,-0.06884260396307096,0,0.12545802431528702,0.19430062827835798
13,2400,0.24,p027,0.124,-38398.99166563459,-11584.498313462682,-26814.493352171907,-26814.493352171907,-38398.99166563459,1.0,0.0,-0.06788347640104471,0,0.12121654217761062,0.18910001857865533
14,2500,0.25,p027,0.124,-38376.26034010123,-13053.661842353962,-25322.59849774727,-25322.59849774727,-38376.26034010123,1.0,0.0,-0.063476454240225,0,0.12566446141240353,0.18914091565262853
15,2600,0.26,p027,0.124,-38373.078975770215,-9208.329180572415,-29164.7497951978,-29164.7497951978,-38373.078975770215,1.0,0.0,-0.06915362404509776,0,0.12242642822110639,0.19158005226620414
16,2700,0.27,p027,0.124,-38302.603765747015,-19402.22747721497,-18900.376288532047,-18900.376288532047,-38302.603765747015,1.0,0.0,-0.06799224698036085,0,0.12262028819712714,0.190612535177488
17,2800,0.28,p027,0.124,-38348.83559888665,-21369.69279706711,-16979.142801819544,-16979.142801819544,-38348.83559888665,1.0,0.0,-0.06409846121408819,0,0.12685885957143228,0.19095732078552047
18,2900,0.29,p027,0.124,-38294.180968707165,-14884.568706219812,-23409.612262487353,-23409.612262487353,-38294.180968707165,1.0,0.0,-0.06877322537126661,0,0.12273028118939298,0.1915035065606596
19,3000,0.3,p027,0.124,-38322.03234923762,-6148.522995479434,-32173.509353758185,-32173.509353758185,-38322.03234923762,1.0,0.0,-0.07049966563848796,0,0.124160663628455,0.19466032926694296
