frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,150,0.0075,w010,1.0,-21164.003340691885,-30133.351163116327,8969.347822424443,62323.18747875822,-110922.14232906731,0.2341004183184941,0.765899581681506,0.0811281690945248,1,0.0811281690945248,0.27083866826559316,0.21618194804686566,0.13505377895234086
1,200,0.01,w010,1.0,-25732.784692821817,-29680.314079666477,3947.5293868446606,57301.369043178434,-111684.1839943786,0.24999714548407742,0.7500028545159225,0.03439110788727673,1,0.03439110788727673,0.2788666168539427,0.19013637610780068,0.15574526822052395
2,250,0.0125,w010,1.0,2712501770.339327,-29903.112650148534,2712531673.451977,2712585027.291633,-83257.8601155281,3.3466573956530965e-10,0.9999999996653343,0.23433359164945317,1,0.23433359164945317,0.2878319608855157,0.27924063219791384,0.04490704054846068
3,300,0.015,w010,1.0,1235314.7567498463,-30068.453776665916,1265383.2105265122,1318737.050182846,-85286.98141543462,0.0014100078047854514,0.9985899921952146,0.186866960814368,1,0.186866960814368,0.29738329695798443,0.2724156495092567,0.08554868869488867
4,350,0.0175,w010,1.0,-18708.176583319226,-28784.887738121874,10076.711154802648,63430.550811136425,-109316.31135902333,0.2307375143203627,0.7692624856796373,0.06305697145815836,1,0.06305697145815836,0.30732993642864104,0.22775972247652715,0.1647027510183688
5,400,0.02,w010,1.0,416944.13978528697,-29403.67894447637,446347.8187297633,499701.6583860971,-87637.8163616411,0.009579311761366671,0.9904206882386333,0.13437094169256364,1,0.13437094169256364,0.317477479813902,0.2273176919932416,0.09294675030067796
6,450,0.0225,w010,1.0,497132.5673103496,-28672.756774888163,525805.3240852378,579159.1637415716,-86247.70282919888,0.007183622378235444,0.9928163776217646,0.15471362452572912,1,0.15471362452572912,0.3275683149609778,0.24636066961933023,0.09164704509360112
7,500,0.025,w010,1.0,-19529.634442364448,-27212.02304226899,7682.3885999045415,61036.22825623832,-108304.64070074119,0.2380729299815446,0.7619270700184554,0.10335655046096326,1,0.10335655046096326,0.33749645661255817,0.26431418736126583,0.16095763690030257
8,550,0.0275,w010,1.0,716081.4349614008,-27875.742422794105,743957.1773841949,797311.0170405287,-84306.22893641127,0.0038292265332755537,0.9961707734667244,0.1858831553261275,1,0.1858831553261275,0.34750314013076,0.27491426748695885,0.08903111216083134
9,600,0.03,w010,1.0,1158193.9201415866,-27975.725758783658,1186169.6459003703,1239523.485556704,-83313.050203813,0.0015950945023391339,0.9984049054976609,0.2305964064838596,1,0.2305964064838596,0.35784590684855283,0.3162638056508192,0.08566739916695958
10,650,0.0325,w010,1.0,2441.3480029525326,-27430.173523759666,29871.521526712197,83225.36118304597,-103933.40001041605,0.17872643471627225,0.8212735652837277,0.20819365691544328,1,0.20819365691544328,0.3689488625151672,0.3657476296803545,0.15755397276491123
11,700,0.035,w010,1.0,648096.0465026117,-28938.000580353586,677034.0470829653,730387.886739299,-85647.92937906238,0.004553098421264612,0.9954469015787354,0.23459174767915933,1,0.23459174767915933,0.3810784966930182,0.3251976287692773,0.090605881090118
12,750,0.0375,w010,1.0,121168689.18353184,-29382.119444184882,121198071.30297603,121251425.14263235,-82756.26822079718,1.6749587444797598e-07,0.9999998325041255,0.2240994244521031,1,0.2240994244521031,0.3939509626781098,0.28228368131032816,0.05818425685822506
13,800,0.04,w010,1.0,-17305.521821128707,-29142.35393884799,11836.832117719285,65190.671774053066,-109272.28275697515,0.22549643317282642,0.7745035668271736,0.11845328462753144,1,0.11845328462753144,0.4063708921174516,0.27525947427809466,0.15680618965056323
14,850,0.0425,w010,1.0,-1055.486525028573,-29899.299287218008,28843.812762189435,82197.65241852321,-106587.40754214997,0.18107362891834738,0.8189263710816526,0.1452718475862016,1,0.1452718475862016,0.41691231196851636,0.2670514594986263,0.1217796119124247
15,900,0.045,w010,1.0,6323486689.757775,-29492.766470190734,6323516182.524245,6323569536.363902,-82846.99554491043,6.158201726336188e-11,0.9999999999384179,0.23005135963360362,1,0.23005135963360362,0.42449120294523995,0.27189996640158665,0.04184860676798302
16,950,0.0475,w010,1.0,-10501.37442031243,-29765.80916362181,19264.43474330938,72618.27439964315,-108299.23932639761,0.20474964636385773,0.7952503536361423,0.09446999954603275,1,0.09446999954603275,0.4291551887483712,0.23129370307496241,0.13682370352892967
17,1000,0.05,w010,1.0,-10839.440176982878,-29529.962519214532,18690.522342231656,72044.36199856542,-108181.3383534073,0.2062757082259441,0.7937242917740559,0.08416761504288839,1,0.08416761504288839,0.43219419151804667,0.2326658792099214,0.14849826416703302
18,1050,0.0525,w010,1.0,1522757575.2910423,-29525.136895772266,1522787100.427938,1522840454.2675943,-82880.59360277653,1.061864873808105e-09,0.9999999989381352,0.23482188332887746,1,0.23482188332887746,0.43520724919067155,0.28194232490346743,0.04712044157458997
19,1100,0.055,w010,1.0,83361.68448092519,-29928.20389933177,113289.88838025696,166643.72803659074,-96939.78158967222,0.07041551906266291,0.929584480937337,0.1639289076064554,1,0.1639289076064554,0.4392395005570361,0.2690377179341917,0.1051088103277363
