frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w000,0.0,-31414.619955667335,-7809.451140946564,-23605.16881472077,29748.670841613002,-98093.93626586537,0.35643913803805277,0.6435608619619473,-0.11838152297831903,0,-0.11838152297831903,0.14842640587742678,0.1068503325692424,0.22523185554756142
1,300,0.015,w000,0.0,-31468.3389906297,-8335.548125332167,-23132.790865297535,30221.048791036235,-98452.1526422487,0.35435158814667844,0.6456484118533216,-0.12341136005798087,0,-0.12341136005798087,0.14894453644106626,0.1065078139260846,0.22991917398406547
2,350,0.0175,w000,0.0,-31556.586557881157,-8393.098614752445,-23163.48794312871,30190.351713205062,-98520.58276815395,0.35448699475257694,0.645513005247423,-0.12548653111481314,0,-0.12548653111481314,0.14895990863169142,0.1076623220608246,0.23314885317563774
3,400,0.02,w000,0.0,-31621.087448470505,-7420.613045482037,-24200.474402988468,29153.365253345306,-97918.07428092198,0.35908162325692616,0.6409183767430738,-0.12717199358557363,0,-0.12717199358557363,0.14829490444340537,0.10865074495400144,0.23582273853957508
4,450,0.0225,w000,0.0,-31658.660792311457,-5354.947832531934,-26303.71295977952,27050.126696554253,-96617.54112236112,0.36851973913320263,0.6314802608667973,-0.13057517231595128,0,-0.13057517231595128,0.1471147271907651,0.10802762000974746,0.23860279232569873
5,500,0.025,w000,0.0,-31634.34373399232,-2427.890231835482,-29206.453502156837,24147.386154176937,-94779.4011482443,0.38179586316335484,0.6182041368366451,-0.1333749233360052,0,-0.1333749233360052,0.1456183913495891,0.10698767757855172,0.24036260091455694
6,550,0.0275,w000,0.0,-31610.195139125048,367.8029288771304,-31977.998068002176,21375.841588331597,-93059.73373298201,0.39472438766292806,0.6052756123370719,-0.13262736875523745,0,-0.13262736875523745,0.14424327904341844,0.10711035168915511,0.23973772044439257
7,600,0.03,w000,0.0,-31584.953429985933,2024.4495498243964,-33609.40297981033,19744.43667652344,-92053.32661876839,0.40244102177894936,0.5975589782210506,-0.12837114726708493,0,-0.12837114726708493,0.14339374759098367,0.10843447489157865,0.23680562215866358
8,650,0.0325,w000,0.0,-31606.814786208306,2085.356708455982,-33692.17149466429,19661.668161669484,-92025.74518885044,0.40283451250766983,0.5971654874923302,-0.12550442817781868,0,-0.12550442817781868,0.14328679307731382,0.10870885720156187,0.23421328537938055
9,700,0.035,w000,0.0,-31637.927172923246,656.8839907528663,-32294.811163676113,21059.02849265766,-92895.942885422,0.39621697919313853,0.6037830208068614,-0.1258492789607392,0,-0.1258492789607392,0.1439206182119017,0.10742995623031504,0.23327923519105423
10,750,0.0375,w000,0.0,-31684.764711917403,-1944.7436638045465,-29740.021048112856,23613.818608220918,-94500.62713266272,0.3842663044160768,0.6157336955839232,-0.12591408712604907,0,-0.12591408712604907,0.14513830200660735,0.10698693050968193,0.232901017635731
11,800,0.04,w000,0.0,-31726.410960925667,-5080.462359824704,-26645.94860110096,26707.891055232813,-96469.44143752815,0.3700702149019304,0.6299297850980696,-0.12494799354318725,0,-0.12494799354318725,0.14675189656707346,0.10787411382419773,0.23282210736738498
12,850,0.0425,w000,0.0,-31772.896995611867,-7884.850586334379,-23888.04640927749,29465.79324705629,-98270.3416579197,0.3576931782299063,0.6423068217700937,-0.12652857338145654,0,-0.12652857338145654,0.14853355803412546,0.10809167039869372,0.23462024378015026
13,900,0.045,w000,0.0,-31804.9585069632,-9580.234601697315,-22224.723905265884,31129.11575106789,-99376.87790565469,0.3503619735774959,0.6496380264225041,-0.13094014921843256,0,-0.13094014921843256,0.14995394771009776,0.10723352050645928,0.23817366972489185
14,950,0.0475,w000,0.0,-31812.68865922374,-10376.500638920257,-21436.18802030348,31917.651636030296,-99898.22847523907,0.34692277151186435,0.6530772284881357,-0.1348990463764717,0,-0.1348990463764717,0.15080714131445755,0.10682606065979315,0.24172510703626485
15,1000,0.05,w000,0.0,-31838.459042802686,-10591.947116722313,-21246.511926080373,32107.327730253397,-100047.95013973577,0.3460990390030989,0.6539009609969011,-0.13599023835666801,0,-0.13599023835666801,0.1510078736878145,0.10818074725301897,0.244170985609687
16,1050,0.0525,w000,0.0,-31856.51003748128,-9816.503676580534,-22040.006360900745,31313.83329543303,-99548.50360118884,0.3495542086639547,0.6504457913360453,-0.1382306047684656,0,-0.1382306047684656,0.15047680333297228,0.10903400900615906,0.24726461377462466
17,1100,0.055,w000,0.0,-31890.26076458942,-7776.006551014868,-24114.254213574553,29239.585442759224,-98242.52423651086,0.3586981009289365,0.6413018990710635,-0.14481354022405732,0,-0.14481354022405732,0.1492589202699062,0.10751943616830381,0.25233297639236113
