frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w005,0.5,-21544.03791607572,-21782.94318138198,238.90526530626084,53592.74492164004,-104736.82664423098,0.26242841093131253,0.7375715890686875,-0.0745160111525196,0,-0.0745160111525196,0.37134465097890507,0.19389926662448403,0.26841527777700364
1,300,0.015,w005,0.5,-18772.23960109037,-3067.6578214026013,-15704.581779687767,37649.25787664601,-90671.12638071633,0.3226576338136426,0.6773423661863573,-0.14734460209531713,0,-0.14734460209531713,0.34047626588596175,0.2813009220378971,0.4286455241332142
2,350,0.0175,w005,0.5,-19421.59597744785,-17014.119274704455,-2407.4767027433954,50946.362953590375,-100674.6408933848,0.2716632857609312,0.7283367142390689,-0.02633284425158558,0,-0.02633284425158558,0.2949336726055678,0.21553117309247496,0.24186401734406054
3,400,0.02,w005,0.5,-18439.842315740498,-11242.210656844822,-7197.631658895676,46156.2079974381,-96245.53601942695,0.28915475610079405,0.7108452438992059,-0.043890520706232394,0,-0.043890520706232394,0.2561655514893169,0.25313087763340725,0.29702139833963964
4,450,0.0225,w005,0.5,-23705.0319269184,-8966.941709543717,-14738.090217374684,38615.74943895909,-96260.48139795521,0.3186971443341195,0.6813028556658804,-0.1516989579422126,0,-0.1516989579422126,0.2342073997677849,0.22627314993571596,0.37797210787792856
5,500,0.025,w005,0.5,-20730.72546782233,-22115.486247184024,1384.7607793616953,54738.60043569548,-104770.90696657341,0.2585241344475924,0.7414758655524076,0.04903420957382543,1,0.04903420957382543,0.21950898151152842,0.2925138346244608,0.24347962505063536
6,550,0.0275,w005,0.5,-2698.254117896682,-24385.290394858246,21687.036276961564,75040.87593329533,-102430.3747168974,0.19844540141777772,0.8015545985822223,0.3350077959395283,1,0.3350077959395283,0.2002658205466347,0.4867071922448602,0.1516993963053319
7,600,0.03,w005,0.5,-8375.103841859585,-15276.265163238339,6901.161321378753,60255.00097771252,-96555.82539936627,0.24051826983700691,0.759481730162993,0.1568338645697006,1,0.1568338645697006,0.19244490190368582,0.44537774829129945,0.28854388372159884
8,650,0.0325,w005,0.5,-22484.587349245518,-13051.122777408047,-9433.46457183747,43920.37508449631,-98710.41805206327,0.29766030343297556,0.7023396965670244,-0.0789331445902319,0,-0.0789331445902319,0.20885941937553357,0.23101394087544438,0.3099470854656763
9,700,0.035,w005,0.5,-10115.40297961636,-7679.005755134309,-2436.3972244820507,50917.44243185172,-91347.38550138478,0.271765890860152,0.728234109139848,0.0422402950733784,1,0.0422402950733784,0.2306073268943622,0.41063122366278926,0.36839092858941086
10,750,0.0375,w005,0.5,-13842.914664909415,-22306.004687374578,8463.090022465163,61816.92967879893,-103213.70403445355,0.23565484191906982,0.7643451580809302,0.15601648296490567,1,0.15601648296490567,0.25428523045130536,0.3758559444216444,0.21983946145673872
11,800,0.04,w005,0.5,-22038.85979131059,-14476.861028242387,-7561.998763068204,45791.84089326557,-99585.79453629011,0.29052611611523727,0.7094738838847627,-0.09828321228885012,0,-0.09828321228885012,0.28176056686221473,0.22005246626191755,0.31833567855076766
12,850,0.0425,w005,0.5,-17776.156960972323,-2316.075338919298,-15460.081622053025,37893.75803428075,-89840.77703728911,0.32165206351647757,0.6783479364835224,-0.13761797037924772,0,-0.13761797037924772,0.3106096916103374,0.2630791260244614,0.4006970964037091
13,900,0.045,w005,0.5,-11295.56729609098,-20441.72741173689,9146.160115645911,62499.99977197969,-101189.1745371364,0.2335600477577388,0.7664399522422611,0.12859263291148268,1,0.12859263291148268,0.33513162664711876,0.26380255757267784,0.13520992466119516
14,950,0.0475,w005,0.5,-8277.842478482264,-3062.57225561381,-5215.270222868454,48138.569433465316,-87500.01159408115,0.2817948691253993,0.7182051308746007,-0.003358280118538226,0,-0.003358280118538226,0.350626571304586,0.3845085534034557,0.3878668335219939
15,1000,0.05,w005,0.5,-20762.796531022796,-21179.352076599265,416.55554557646974,53770.39520191025,-104086.66917650713,0.26181937669742306,0.7381806233025769,-0.025261764980413465,0,-0.025261764980413465,0.35677018422512713,0.20716555368499298,0.23242731866540645
16,1050,0.0525,w005,0.5,-13759.78029647106,-15124.43968601493,1364.659389543869,54718.499045877645,-97785.05778324365,0.25859213618783683,0.7414078638121632,0.022699502729464083,1,0.022699502729464083,0.3544985619903963,0.3431146178517644,0.3204151151223003
17,1100,0.055,w005,0.5,-12675.830535203972,-16644.70193342113,3968.8713982171575,57322.71105455092,-98643.23715135176,0.24992732021591946,0.7500726797840805,0.04751728389816723,1,0.04751728389816723,0.34171265413471774,0.3382920971332472,0.29077481323508
18,1150,0.0575,w005,0.5,-17859.337163544144,-19646.80299341314,1787.4658298689974,55141.305486202764,-102198.38854021847,0.25716548813483664,0.7428345118651634,0.0010183840393053478,1,0.0010183840393053478,0.3155763810695988,0.22890885012131454,0.2278904660820092
19,1200,0.06,w005,0.5,-15665.575872144966,-5942.436997717814,-9723.138874427152,43630.70078190662,-91688.11862185846,0.2987780823753748,0.7012219176246253,-0.06851855552544378,0,-0.06851855552544378,0.2770073882216712,0.32488503121971785,0.3934035867451616
20,1250,0.0625,w005,0.5,-20960.87877888795,-26075.17672428683,5114.297945398881,58468.13760173265,-107789.57379950976,0.24620836422028236,0.7537916357797176,0.08119552696345325,1,0.08119552696345325,0.23357869789592697,0.22431809218759263,0.14312256522413938
21,1300,0.065,w005,0.5,-11426.933152943311,-10024.974181276677,-1401.9589716666342,51951.880684667136,-93414.11939650669,0.2681185275887318,0.7318814724112682,0.0543207501201477,1,0.0543207501201477,0.19351699562779873,0.39578191721273165,0.34146116709258395
22,1350,0.0675,w005,0.5,-21685.103829780586,-16724.473119272385,-4960.630710508201,48393.20894582557,-101090.27519912843,0.28086186770340515,0.7191381322965948,0.010328809320872462,1,0.010328809320872462,0.17719048408980936,0.23611151000914066,0.2257827006882682
23,1400,0.07,w005,0.5,-20683.94866975863,-13712.495816650237,-6971.452853108392,46382.38680322538,-98650.51648479332,0.28830639087398013,0.7116936091260199,-0.024136917850988426,0,-0.024136917850988426,0.20326397237586494,0.27926426595913767,0.3034011838101261
24,1450,0.0725,w005,0.5,-17965.8503804543,-17617.981462799224,-347.8689176550761,53005.970738678705,-100726.44345068134,0.2644497655299235,0.7355502344700765,0.050467904850918066,1,0.050467904850918066,0.23601806513118828,0.3262358330316082,0.2757679281806901
25,1500,0.075,w005,0.5,-18985.466346780187,-14869.993262866672,-4115.473083913515,49238.36657242026,-98999.72501356517,0.2777854518919634,0.7222145481080366,-0.014929106182237195,0,-0.014929106182237195,0.26229480121819737,0.2808273311699381,0.29575643735217527
26,1550,0.0775,w005,0.5,-21171.401349205065,-14837.025492799137,-6334.375856405928,47019.46379992784,-99592.13109794007,0.28592874996816264,0.7140712500318374,-0.07805445584722662,0,-0.07805445584722662,0.2707181443089967,0.24734169291370758,0.3253961487609342
27,1600,0.08,w005,0.5,-15081.914227714038,-23142.017317091624,8060.103089377586,61413.94274571136,-104144.93311608382,0.23689983574802465,0.7631001642519754,-0.0069708240703676705,0,-0.0069708240703676705,0.25969561623425214,0.21031663958347588,0.21728746365384355
28,1650,0.0825,w005,0.5,-21335.693261091663,-4413.988922399698,-16921.704338691965,36432.13531764181,-92413.2337682007,0.3276999610746675,0.6723000389253325,-0.20167759969545623,0,-0.20167759969545623,0.220468611414918,0.17939474388315663,0.38107234357861286
29,1700,0.085,w005,0.5,-23115.14674846804,-17385.019036950896,-5730.127711517143,47623.71194481663,-101968.02992413883,0.28368993837566947,0.7163100616243305,-0.03478558804362197,0,-0.03478558804362197,0.17659497146307418,0.18054890807681892,0.2153344961204409
30,1750,0.08750000000000001,w005,0.5,-10633.499580222691,-17965.267172602587,7331.767592379896,60685.60724871367,-99141.54989472814,0.23916724031107772,0.7608327596889223,0.14456912079910314,1,0.14456912079910314,0.19634100315000905,0.3821090871734693,0.23753996637436617
31,1800,0.09,w005,0.5,-19548.05587051821,-18588.95633174124,-959.099538776969,52394.74011755681,-101859.70565145058,0.26657127037455625,0.7334287296254438,-0.03567447425944334,0,-0.03567447425944334,0.257701625992445,0.17905150930241484,0.21472598356185818
32,1850,0.0925,w005,0.5,-20454.670530608484,-19684.40593328645,-770.2645973220351,52583.575059011746,-102904.87935413083,0.2659141147161557,0.7340858852838443,-0.05201997193939223,0,-0.05201997193939223,0.30177739568734274,0.17788544460540945,0.22990541654480168
33,1900,0.095,w005,0.5,-16879.397193241493,-12277.181269892284,-4602.215923349209,48751.62373298457,-96542.55295406631,0.27955341901502495,0.720446580984975,-0.08337972370357696,0,-0.08337972370357696,0.3276849423548402,0.22888792436879093,0.3122676480723679
34,1950,0.0975,w005,0.5,-13049.07026305126,-19996.519189230152,6947.448926178891,60301.288582512665,-101264.9497808821,0.24037266728011641,0.7596273327198836,0.04085254152783194,1,0.04085254152783194,0.34085190824433875,0.18306961214208234,0.1422170706142504
35,2000,0.1,w005,0.5,-14079.07300092087,-12277.260281744777,-1801.8127191760923,51552.02693715768,-95773.89422746179,0.26952286268202236,0.7304771373179777,-0.0569162117483846,0,-0.0569162117483846,0.33989318673679875,0.23070808688127667,0.28762429862966127
36,2050,0.10250000000000001,w005,0.5,-16303.628477889184,-17009.423127926588,705.7946500374037,54059.63430637117,-99841.15489338877,0.2608307122510428,0.7391692877489572,-0.03396354000581164,0,-0.03396354000581164,0.3258939272866936,0.177245265174967,0.21120880518077864
37,2100,0.105,w005,0.5,-20896.280751834867,-18174.29055917988,-2721.9901926549865,50631.84946367878,-101920.42961411769,0.27278108280241564,0.7272189171975844,-0.1241316366994447,0,-0.1241316366994447,0.3003958466360291,0.11874172131218387,0.24287335801162857
38,2150,0.1075,w005,0.5,-20097.201264232972,-7830.571736895734,-12266.629527337238,41087.210128996536,-94348.81224764095,0.3087472741446057,0.6912527258553943,-0.1818852188308897,0,-0.1818852188308897,0.2653310759743635,0.1670580966556487,0.3489433154865384
39,2200,0.11,w005,0.5,-21886.19135513529,-23476.492115909095,1590.3007607738036,54944.140417107585,-106078.84717670326,0.25782980807015415,0.7421701919298458,0.025053344180568676,1,0.025053344180568676,0.22517234192760985,0.20325958306184302,0.17820623888127435
40,2250,0.1125,w005,0.5,-19173.221086976897,-15036.913984848208,-4136.307102128689,49217.53255420508,-99172.43390877359,0.2778609145419517,0.7221390854580483,-0.0029218088564864075,0,-0.0029218088564864075,0.1922762694937888,0.27136811459399146,0.27428992345047787
41,2300,0.115,w005,0.5,-20440.976399746316,-19498.22097660797,-942.7554231383474,52411.08423319543,-102764.61388997854,0.2665143306974238,0.7334856693025762,0.046227350370425135,1,0.046227350370425135,0.1860651082191504,0.2690859686902786,0.22285861831985349
42,2350,0.11750000000000001,w005,0.5,-22854.21057905887,-20175.795219023392,-2678.4153600354766,50675.4242962983,-103910.05126399599,0.27262595843092713,0.7273740415690728,-0.07357843387368393,0,-0.07357843387368393,0.2106522878121438,0.14681733813230843,0.22039577200599236
43,2400,0.12,w005,0.5,-19975.34928208798,-12422.657578317958,-7552.691703770022,45801.147952563755,-97528.8873059192,0.2904910156715576,0.7095089843284423,-0.10504779924159813,0,-0.10504779924159813,0.2451866039926104,0.21002907117159192,0.31507687041319005
44,2450,0.1225,w005,0.5,-10408.047984496401,-22734.27996184473,12326.23197734833,65680.0716336821,-102754.20233708943,0.2240616878992841,0.775938312100716,0.04909004721715032,1,0.04909004721715032,0.2791462060922867,0.1765610935741245,0.12747104635697418
45,2500,0.125,w005,0.5,-19691.968722337857,-19051.10752878191,-640.8611935559456,52712.97846277783,-102237.19984517583,0.2654646790071668,0.7345353209928331,-0.05762634241777101,0,-0.05762634241777101,0.30264458182897164,0.14902090381434535,0.20664724623211636
46,2550,0.1275,w005,0.5,-15036.149082931963,-19549.389427546826,4513.240344614864,57867.08000094864,-101412.35552307122,0.24815288187514117,0.7518471181248588,0.07842633133247942,1,0.07842633133247942,0.31587534153417496,0.2913275266665072,0.21290119533402777
47,2600,0.13,w005,0.5,-13020.618717262238,-20757.162875015776,7736.5441577535385,61090.383814087305,-101836.89212600523,0.23790436765659762,0.7620956323434024,0.12088844340770191,1,0.12088844340770191,0.31478921254312253,0.2797947244108607,0.15890628100315876
48,2650,0.1325,w005,0.5,-15039.404802282246,-14366.604736873242,-672.8000654090047,52681.03959092477,-97561.1774658919,0.2655755394305518,0.7344244605694482,-0.03979836351430685,0,-0.03979836351430685,0.3002000321479452,0.2114273743863633,0.25122573790067015
49,2700,0.135,w005,0.5,-18796.251841762536,-16291.090597500806,-2505.1612442617297,50848.67841207204,-99978.16645063636,0.27201000023449695,0.727989999765503,-0.10808525790593838,0,-0.10808525790593838,0.27764795720336133,0.1180812836849809,0.22616654159091928
50,2750,0.1375,w005,0.5,-19149.48676599578,-20169.80509064658,1020.3183246507979,54374.15798098457,-102919.66795824817,0.2597597345091607,0.7402402654908393,0.054083841961243134,1,0.054083841961243134,0.250953508960865,0.2663034212025187,0.21221957924127557
51,2800,0.14,w005,0.5,-13742.073821567861,-18899.967538824294,5157.893717256433,58511.73337359021,-100603.63403196434,0.2460679240428829,0.7539320759571171,0.1454835859415795,1,0.1454835859415795,0.2218638342265177,0.31067309563110446,0.16518950968952495
52,2850,0.14250000000000002,w005,0.5,-19215.5280322357,-16845.634591297818,-2369.8934409378817,50983.94621539589,-100495.948722414,0.27153000117085735,0.7284699988291427,0.008807865405313864,1,0.008807865405313864,0.19376244831205044,0.22316577350408465,0.21435790809877078
53,2900,0.145,w005,0.5,-20526.02453265244,-12477.980240233273,-8048.044292419165,45305.79536391461,-97728.56899741475,0.29236439630716465,0.7076356036928353,-0.1404715546122977,0,-0.1404715546122977,0.18561372589898428,0.11026993215341681,0.2507414867657145
54,2950,0.1475,w005,0.5,-16848.75753232797,-16809.945518805842,-38.81201352212884,53315.027642811634,-99836.84239538047,0.2633832452923546,0.7366167547076454,0.015245602956227455,1,0.015245602956227455,0.21493042502364837,0.20393126729274647,0.188685664336519
55,3000,0.15,w005,0.5,-11918.840946986846,-17609.082851641848,5690.241904655002,59044.08156098878,-99182.21079587674,0.2443595319262129,0.7556404680737872,0.10516409788153683,1,0.10516409788153683,0.25805708028751134,0.29405315915296837,0.18888906127143154
56,3050,0.1525,w005,0.5,-18381.107370430815,-21840.4497642173,3459.3423937864864,56813.18205012025,-103966.7557889509,0.2515996912157106,0.7484003087842894,0.04356156727262786,1,0.04356156727262786,0.29776238122614174,0.22463213397904488,0.18107056670641702
57,3100,0.155,w005,0.5,-15884.869274285053,-16539.458123816687,654.588849531634,54008.428505865406,-99384.55040871061,0.26100547757594583,0.7389945224240542,-0.034500098430949255,0,-0.034500098430949255,0.32654455059835946,0.18377817438467584,0.2182782728156251
58,3150,0.1575,w005,0.5,-13253.680181352745,-15892.560016228712,2638.8798348759665,55992.71949120975,-98226.40651649091,0.25431603117749635,0.7456839688225037,0.003880406345130427,1,0.003880406345130427,0.3363678934879924,0.24463555254080527,0.24075514619567484
59,3200,0.16,w005,0.5,-14121.780070546249,-20222.80885902098,6101.028788474732,59454.868444808504,-101695.82643391285,0.2430494792852903,0.7569505207147097,0.05853270341368316,1,0.05853270341368316,0.3237235319748669,0.2244005884973295,0.16586788508364633
