frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,1100,0.11,p003,0.04,-39063.852643254475,-12807.078182814963,-26256.774460439512,-26256.774460439512,-39063.86787740932,0.9999994198016519,5.801983481434903e-07,-0.0815485005751218,0,-0.0815485005751218,0.14574846226856558,0.11848746794644259,0.20003596852156438
1,1200,0.12,p003,0.04,-38946.36479738288,-2602.3422382123244,-36344.02255917055,-36344.02255917055,-38946.375803315925,0.9999996971736862,3.028263137472287e-07,-0.08088954059430957,0,-0.08088954059430957,0.14139297821296887,0.11687165039126117,0.19776119098557074
2,1300,0.13,p003,0.04,-38968.25441712627,-14638.197795569577,-24330.056621556694,-24330.056621556694,-38968.2708576852,0.9999993242705116,6.757294884196519e-07,-0.07984343560459184,0,-0.07984343560459184,0.14680672877793163,0.11925651544795154,0.19909995105254338
3,1400,0.14,p003,0.04,-38819.52447767669,-20996.68899364368,-17822.835484033014,-17822.835484033014,-38819.54692076644,0.9999987407708921,1.259229107819504e-06,-0.07608432432130262,0,-0.07608432432130262,0.15120609840408314,0.11753275628874975,0.19361708061005237
4,1500,0.15,p003,0.04,-38770.07887144646,-16402.873797966167,-22367.20507348029,-22367.20507348029,-38770.096754757265,0.9999992004686258,7.995313741626653e-07,-0.07720875648785488,0,-0.07720875648785488,0.14793303692180454,0.11827206281246008,0.19548081930031497
5,1600,0.16,p003,0.04,-38869.882371379324,-10993.110071965988,-27876.772299413336,-27876.772299413336,-38869.89672023542,0.9999994852760868,5.147239131586545e-07,-0.07983591342574263,0,-0.07983591342574263,0.1449045546318738,0.11933477960046697,0.1991706930262096
6,1700,0.17,p003,0.04,-38813.20600046165,-7937.498698721145,-30875.707301740505,-30875.707301740505,-38813.218955625016,0.9999995804095314,4.195904685921903e-07,-0.08059444756636121,0,-0.08059444756636121,0.1435281212997538,0.1149485591659213,0.1955430067322825
7,1800,0.18,p003,0.04,-38793.784658954915,-11425.375260394416,-27368.4093985605,-27368.4093985605,-38793.79927433795,0.9999994659767322,5.340232678840984e-07,-0.08222420166469518,0,-0.08222420166469518,0.14519100491476739,0.11688955217311128,0.19911375383780647
8,1900,0.19,p003,0.04,-38812.91382322833,-18773.871284938738,-20039.042538289592,-20039.042538289592,-38812.93378424198,0.9999990038958277,9.961041722017505e-07,-0.07788759208786947,0,-0.07788759208786947,0.14957174290032973,0.11729482804692123,0.1951824201347907
9,2000,0.2,p003,0.04,-38680.32898757004,-21186.287107674056,-17494.041879895987,-17494.041879895987,-38680.3518524677,0.9999986929928462,1.307007153894535e-06,-0.07595590480175496,0,-0.07595590480175496,0.15151462999133952,0.12013770512517816,0.19609360992693312
