frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p042,0.304,-38397.02062734522,-2284.154512266483,-36112.86611507874,-36112.86611507874,-38397.031703726585,0.9999996932845336,3.067154663027871e-07,-0.04115889159029404,0,0.14062556414782112,0.18178445573811516
1,1200,0.12,p042,0.304,-38418.800320673065,-15780.264046670258,-22638.536274002807,-22638.536274002807,-38418.81798964614,0.9999992195190857,7.80480914397419e-07,-0.047114196413099385,0,0.136883106515161,0.1839973029282604
2,1300,0.13,p042,0.304,-38231.70680990422,-24947.7165415239,-13283.990268380323,-13283.990268380323,-38231.736921270254,0.9999977332692276,2.2667307723600594e-06,-0.0432218375429842,0,0.136538899510385,0.1797607370533692
3,1400,0.14,p042,0.304,-38355.838945687545,-14414.046944834146,-23941.7920008534,-23941.7920008534,-38355.85565286305,0.9999993021762035,6.978237964694323e-07,-0.04841908567569975,0,0.13497426590056213,0.18339335157626188
4,1500,0.15,p042,0.304,-38303.89186136311,-6567.746160005539,-31736.14570135757,-31736.14570135757,-38303.9044652831,0.9999996028531601,3.9714683991443067e-07,-0.041744794386853995,0,0.1400498260841663,0.1817946204710203
5,1600,0.16,p042,0.304,-38250.01252612125,-20140.200402390066,-18109.812123731186,-18109.812123731186,-38250.03461356807,0.9999987803632204,1.2196367796257768e-06,-0.04732532407972759,0,0.1374592747172494,0.18478459879697698
6,1700,0.17,p042,0.304,-38176.77271464054,-24434.029018679226,-13742.743695961311,-13742.743695961311,-38176.80182084827,0.9999978820761641,2.1179238358648433e-06,-0.043837527509588164,0,0.13686013919791418,0.18069766670750234
7,1800,0.18,p042,0.304,-38262.753503504704,-14934.7648087985,-23327.988694706204,-23327.988694706204,-38262.77065027681,0.9999992649710556,7.350289443763813e-07,-0.046457465824230326,0,0.13715051734977401,0.18360798317400434
8,1900,0.19,p042,0.304,-38284.50913499881,-1058.0444425072928,-37226.464692491514,-37226.464692491514,-38284.519880039676,0.9999997113603252,2.886396748835729e-07,-0.04299368969816714,0,0.13862921370186013,0.18162290340002726
9,2000,0.2,p042,0.304,-38333.34417969853,-19068.78171641458,-19264.562463283946,-19264.562463283946,-38333.3649431895,0.9999989221947678,1.0778052321747111e-06,-0.04673763553711199,0,0.13403747617574224,0.18077511171285424
10,2100,0.21,p042,0.304,-38336.84639998179,-21045.77347405706,-17291.07292592473,-17291.07292592473,-38336.86953327528,0.9999986621286201,1.337871379902822e-06,-0.04735931941192928,0,0.1342170613792736,0.1815763807912029
11,2200,0.22,p042,0.304,-38295.16572718907,-11277.244793108519,-27017.920934080554,-27017.920934080554,-38295.180532169135,0.9999994520317135,5.479682865239255e-07,-0.04185404333549586,0,0.14065310726247093,0.1825071505979668
12,2300,0.23,p042,0.304,-38288.41279682543,-14863.546502261277,-23424.866294564155,-23424.866294564155,-38288.429872684195,0.9999992710381501,7.289618498829142e-07,-0.046170432180990956,0,0.13819954132396414,0.1843699735049551
13,2400,0.24,p042,0.304,-38257.04207221305,-19871.211605115648,-18385.830467097403,-18385.830467097403,-38257.06382807159,0.9999988167079488,1.1832920512322431e-06,-0.0443218563272664,0,0.1371548989196115,0.1814767552468779
14,2500,0.25,p042,0.304,-38251.62288642887,-14414.602134706307,-23837.020751722564,-23837.020751722564,-38251.6396670376,0.9999992960284226,7.039715773649036e-07,-0.04705700860895262,0,0.1360667817958225,0.1831237904047751
15,2600,0.26,p042,0.304,-38271.72680838246,-14127.355184806365,-24144.371623576095,-24144.371623576095,-38271.743375379185,0.9999993138370199,6.861629801013791e-07,-0.04208726799206375,0,0.13959693835156764,0.1816842063436314
16,2700,0.27,p042,0.304,-38158.22782982912,-18116.758362845838,-20041.469466983282,-20041.469466983282,-38158.247788425586,0.9999990041370597,9.958629403339359e-07,-0.04694675879380894,0,0.13566427175095513,0.18261103054476407
17,2800,0.28,p042,0.304,-38260.986424325936,-10164.054766832443,-28096.931657493493,-28096.931657493493,-38261.000660748694,0.9999994933109242,5.066890757521314e-07,-0.044276350872034215,0,0.13431049846098034,0.17858684933301455
18,2900,0.29,p042,0.304,-38247.606287828385,-11190.548010384664,-27057.05827744372,-27057.05827744372,-38247.62107139345,0.9999994536158087,5.463841913355694e-07,-0.048911955494704284,0,0.1345272817951131,0.1834392372898174
19,3000,0.3,p042,0.304,-38073.056130855664,-20268.830933211517,-17804.225197644148,-17804.225197644148,-38073.07859740452,0.9999987381370485,1.2618629515182e-06,-0.04104539139902283,0,0.14059935450895336,0.1816447459079762
