frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u037,-23500.0,-39064.875961002894,-9408.714312971482,-29656.16164803141,-29656.16164803141,-39064.889448918926,0.9999995451905097,4.5480949023568584e-07,-0.21567205294080716,0,0.11061693069235227,0.32628898363315945
1,2200,0.22,u037,-23500.0,-39107.29305638492,-8293.133868266683,-30814.15918811824,-30814.15918811824,-39107.306037424874,0.999999578731682,4.2126831806266196e-07,-0.20974856024578103,0,0.11026616180278975,0.3200147220485708
2,2300,0.23,u037,-23500.0,-39006.4532698633,-9139.831367071572,-29866.621902791725,-29866.621902791725,-39006.46666273451,0.9999995515777029,4.4842229701691494e-07,-0.19926874030372363,0,0.11070694110083687,0.3099756814045605
3,2400,0.24,u037,-23500.0,-39050.42936279185,-9908.551504393894,-29141.87785839796,-29141.87785839796,-39050.443088736814,0.9999995289963091,4.7100369093833194e-07,-0.20471112501969246,0,0.11076356033739491,0.3154746853570874
4,2500,0.25,u037,-23500.0,-39057.659349897265,-1166.2658405744878,-37891.39350932278,-37891.39350932278,-39057.66990638124,0.9999997214016926,2.785983074238274e-07,-0.20980246965728594,0,0.10906798869009178,0.3188704583473777
5,2600,0.26,u037,-23500.0,-39029.43841287415,-14068.602762436436,-24960.835650437715,-24960.835650437715,-39029.45443796837,0.9999993579913,6.420086999803232e-07,-0.20197585867332613,0,0.10800833429798441,0.3099841929713105
6,2700,0.27,u037,-23500.0,-39004.237789406296,-15567.435320515826,-23436.80246889047,-23436.80246889047,-39004.25485656848,0.9999992717804681,7.282195318980555e-07,-0.205174856102128,0,0.10781716520168282,0.3129920213038108
7,2800,0.28,u037,-23500.0,-39059.94930982459,-3603.833937676507,-35456.11537214808,-35456.11537214808,-39059.960591372736,0.9999996818167797,3.181832203269508e-07,-0.20033757641545177,0,0.10779048650762582,0.3081280629230776
8,2900,0.29,u037,-23500.0,-38884.507046413666,-10755.159889145812,-28129.347157267854,-28129.347157267854,-38884.52126643078,0.9999994944780393,5.055219607363881e-07,-0.20259947029618214,0,0.10739577369527085,0.309995243991453
9,3000,0.3,u037,-23500.0,-38880.128703956754,-10510.241173512011,-28369.887530444743,-28369.887530444743,-38880.142803406416,0.9999995030140449,4.969859551118283e-07,-0.19951487585545966,0,0.10922356090573274,0.3087384367611924
10,3100,0.31,u037,-23500.0,-38958.21330398813,-6578.3876836638665,-32379.825620324264,-32379.825620324264,-38958.22565735446,0.9999996184859967,3.8151400327812723e-07,-0.19196141606947253,0,0.11047641228544657,0.3024378283549191
11,3200,0.32,u037,-23500.0,-38783.81161525284,-13962.68895652116,-24821.122658731678,-24821.122658731678,-38783.8277305489,0.9999993507435034,6.492564965654424e-07,-0.18812185132529377,0,0.11164987268675422,0.299771724012048
12,3300,0.33,u037,-23500.0,-38732.104577427526,-12775.625647788722,-25956.478929638804,-25956.478929638804,-38732.11998782905,0.9999994062991644,5.937008355494378e-07,-0.1801019670720167,0,0.11278722160152747,0.2928891886735442
13,3400,0.34,u037,-23500.0,-38815.097863409,-7593.575713787548,-31221.52214962145,-31221.52214962145,-38815.11067507891,0.9999995896529537,4.1034704634235197e-07,-0.17956246286905503,0,0.11141482658566193,0.29097728945471696
14,3500,0.35000000000000003,u037,-23500.0,-38737.82460767476,-12316.812520927604,-26421.012086747156,-26421.012086747156,-38737.83974713155,0.9999994269924487,5.730075512966337e-07,-0.16389449650297463,0,0.11034858251019239,0.274243079013167
