frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,220,0.022,u011,-19500.0,-40180.786571371595,-10726.459192899809,-29454.327378471786,-29454.327378471786,-40180.80015171279,0.999999538936045,4.610639550706175e-07,0.1091961187786364,0.3137068450092872
1,240,0.024,u011,-19500.0,-40250.0793989742,-12651.650809348219,-27598.428589625983,-27598.428589625983,-40250.09389254541,0.9999994748412601,5.2515873993908e-07,0.11357965346471466,0.3175990676422977
2,260,0.026000000000000002,u011,-19500.0,-40276.04188736007,-15033.231997760395,-25242.809889599677,-25242.809889599677,-40276.05773344656,0.9999993722542511,6.277457489933802e-07,0.11343875916976459,0.3174480443076466
3,280,0.028,u011,-19500.0,-40255.42848649213,-17195.19165166201,-23060.236834830117,-23060.236834830117,-40255.44583235471,0.9999992478031945,7.521968055645978e-07,0.10921364827620492,0.3134669031672683
4,300,0.03,u011,-19500.0,-40184.20411421973,-18848.33628529562,-21335.867828924107,-21335.867828924107,-40184.22286197593,0.9999991213048651,8.786951348760397e-07,0.10582886118738745,0.30912806903593043
5,320,0.032,u011,-19500.0,-40114.86017970833,-19999.870506472173,-20114.98967323616,-20114.98967323616,-40114.88006535635,0.9999990114034845,9.885965155942422e-07,0.10687183897902994,0.3068507911420591
6,340,0.034,u011,-19500.0,-40027.526069262676,-20720.983409337983,-19306.542659924693,-19306.542659924693,-40027.54678760556,0.9999989268768219,1.0731231781524464e-06,0.11095826982721936,0.306156016758622
7,360,0.036000000000000004,u011,-19500.0,-39934.04897931673,-20715.92224980062,-19218.12672951611,-19218.12672951611,-39934.069792977316,0.9999989169800058,1.0830199942413188e-06,0.11351254848267732,0.30438032068989473
8,380,0.038,u011,-19500.0,-39862.42435393268,-19936.582759056306,-19925.841594876372,-19925.841594876372,-39862.444428346855,0.9999989925457535,1.0074542465265957e-06,0.11173144723786933,0.3002360188058546
9,400,0.04,u011,-19500.0,-39781.2256115737,-18492.77567472735,-21288.449936846348,-21288.449936846348,-39781.24440108858,0.999999117386105,8.826138949702411e-07,0.10777254847111702,0.29566918153132293
10,420,0.042,u011,-19500.0,-39709.14130390379,-16752.477472138213,-22956.663831765574,-22956.663831765574,-39709.15872802514,0.999999241000564,7.589994359680219e-07,0.10598593112784206,0.293676862601951
11,440,0.044,u011,-19500.0,-39660.715567693,-15053.40287642993,-24607.31269126307,-24607.31269126307,-39660.73182301274,0.9999993394118867,6.605881133214808e-07,0.10839780393097942,0.2958259277724095
12,460,0.046,u011,-19500.0,-39621.854770356964,-13666.228437398786,-25955.626332958178,-25955.626332958178,-39621.87018126469,0.9999994062601598,5.937398401822946e-07,0.11227108223195706,0.3001481915228013
13,480,0.048,u011,-19500.0,-39625.72313844557,-12929.85526444761,-26695.867873997966,-26695.867873997966,-39625.73812202945,0.9999994387308504,5.612691495460176e-07,0.11308044961063296,0.303154667510099
14,500,0.05,u011,-19500.0,-39647.00618118496,-13097.64438930592,-26549.36179187904,-26549.36179187904,-39647.02124745194,0.99999943251932,5.674806800581855e-07,0.10986962855640461,0.303831972528809
15,520,0.052000000000000005,u011,-19500.0,-39659.575955732085,-14497.773534136391,-25161.802421595694,-25161.802421595694,-39659.59185283439,0.9999993682057449,6.317942550793099e-07,0.1060312427790805,0.3043178030327575
16,540,0.054,u011,-19500.0,-39685.41942962333,-16588.531961163644,-23096.88746845969,-23096.88746845969,-39685.43674796117,0.9999992501884989,7.498115010551309e-07,0.10618993655488528,0.3074702741703037
17,560,0.056,u011,-19500.0,-39696.74770655598,-18631.87284817526,-21064.87485838072,-21064.87485838072,-39696.766695495724,0.999999098551231,9.014487689640305e-07,0.11025800392517407,0.31317453454662925
18,580,0.058,u011,-19500.0,-39701.00968395542,-19848.15570464907,-19852.853979306346,-19852.853979306346,-39701.02983217161,0.9999989851244905,1.0148755095196194e-06,0.11365792229062884,0.31823199847046485
19,600,0.06,u011,-19500.0,-39714.36339333994,-20313.139050251768,-19401.22434308817,-19401.22434308817,-39714.384010573565,0.9999989373253232,1.0626746768105377e-06,0.11260900005022571,0.3202066187117874
20,620,0.062,u011,-19500.0,-39697.51465747832,-20189.995876587636,-19507.518780890685,-19507.518780890685,-39697.53516237103,0.9999989488745427,1.0511254572853623e-06,0.10860396470079099,0.3199258283804647
21,640,0.064,u011,-19500.0,-39668.486943538875,-19571.232252551246,-20097.25469098763,-20097.25469098763,-39668.50684673511,0.9999990096579301,9.90342069961958e-07,0.10608172480671395,0.31995721526177967
22,660,0.066,u011,-19500.0,-39641.352078582546,-18326.964755364817,-21314.38732321773,-21314.38732321773,-39641.37084523259,0.9999991195328906,8.804671094986283e-07,0.10771275816893654,0.32216274446006465
23,680,0.068,u011,-19500.0,-39599.22048534538,-16160.98624444481,-23438.234240900572,-23438.234240900572,-39599.237551464976,0.9999992718694348,7.281305652306891e-07,0.11169914019180341,0.3253729513728866
24,700,0.07,u011,-19500.0,-39574.66387076065,-13234.520843749546,-26340.1430270111,-26340.1430270111,-39574.67905669828,0.9999994234685775,5.765314224914775e-07,0.11326337381135011,0.32598177229670444
25,720,0.07200000000000001,u011,-19500.0,-39544.76424397277,-10720.21955755871,-28824.54468641406,-28824.54468641406,-39544.77812102831,0.9999995185685558,4.814314441548007e-07,0.11063875334225684,0.3228267746547
26,740,0.074,u011,-19500.0,-39496.15085341274,-9854.62896386446,-29641.521889548283,-29641.521889548283,-39496.16434799036,0.9999995447411445,4.5525885555841583e-07,0.10697332555171143,0.3180119774332057
27,760,0.076,u011,-19500.0,-39464.5491399869,-11132.669880778554,-28331.879259208345,-28331.879259208345,-39464.56325835148,0.9999995016797022,4.983202978037227e-07,0.10632110852988928,0.3148284337506063
28,780,0.078,u011,-19500.0,-39430.674915974094,-13646.275894120536,-25784.39902185356,-25784.39902185356,-39430.690429221424,0.999999398348255,6.016517449802805e-07,0.10936914192465778,0.31417337122888195
29,800,0.08,u011,-19500.0,-39402.908378968925,-16129.406458829792,-23273.501920139133,-23273.501920139133,-39402.92556588416,0.9999992615254074,7.384745925320679e-07,0.11283270240512551,0.31417111885275745
30,820,0.082,u011,-19500.0,-39392.53982130642,-17964.10792046394,-21428.43190084248,-21428.43190084248,-39392.55848807837,0.9999991288798212,8.711201787692247e-07,0.1129136055621705,0.3122491017308729
31,840,0.084,u011,-19500.0,-39364.7105303844,-19328.297876017765,-20036.412654366635,-20036.412654366635,-39364.730494018026,0.9999990036343237,9.963656762979056e-07,0.10924936401339676,0.3079901867812294
32,860,0.08600000000000001,u011,-19500.0,-39341.95622758816,-20292.28698192681,-19049.669245661353,-19049.669245661353,-39341.977225304916,0.9999988977409426,1.1022590573062097e-06,0.10626062921103883,0.3046781048328393
33,880,0.088,u011,-19500.0,-39321.67544261165,-20420.578486425133,-18901.09695618652,-18901.09695618652,-39321.696605380836,0.9999988803442552,1.119655744841186e-06,0.10723602834612529,0.304567446049604
34,900,0.09,u011,-19500.0,-39287.44277523252,-19518.490216760758,-19768.952558471763,-19768.952558471763,-39287.463008959596,0.9999989764917694,1.023508230613146e-06,0.11056121779924383,0.30664614203901447
35,920,0.092,u011,-19500.0,-39267.968401914455,-17684.494195876156,-21583.4742060383,-21583.4742060383,-39267.98693459611,0.9999991413500136,8.586499863905139e-07,0.11238957725038189,0.3078016260281094
36,940,0.094,u011,-19500.0,-39244.373633058356,-15490.357810917954,-23754.0158221404,-23754.0158221404,-39244.39047230438,0.9999992910999861,7.089000139126611e-07,0.1109177500848728,0.30665722422011793
37,960,0.096,u011,-19500.0,-39217.33981853625,-13664.365201359633,-25552.97461717662,-25552.97461717662,-39217.3554722815,0.9999993874010247,6.125989753802408e-07,0.10829761292775703,0.3044716160832724
38,980,0.098,u011,-19500.0,-39216.68015181218,-12666.078937322914,-26550.601214489267,-26550.601214489267,-39216.69521737585,0.9999994325723004,5.674276996048278e-07,0.10727783232944307,0.303229263782929
39,1000,0.1,u011,-19500.0,-39213.85794393972,-12602.575972525496,-26611.281971414224,-26611.281971414224,-39213.87297514996,0.9999994351571159,5.648428841320552e-07,0.10911131478056126,0.3041025924460517
