frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,300,0.03,u006,175000.0,253402.7200496106,-37899.39674642793,291302.1167960385,166302.11679603852,87100.60084831108,1.4463200914693886e-08,0.9999999855367991,0.2020585410436778,1,0.2020585410436778,0.3546945845449692,0.29855875177241414,0.09650021072873635
1,400,0.04,u006,175000.0,285868.02569189545,-37634.22801230599,323502.25370420143,198502.25370420143,87365.76997260358,1.0151473661679233e-08,0.9999999898485263,0.20017465757815084,1,0.20017465757815084,0.3511337186754003,0.29579532235525036,0.09562066477709953
2,500,0.05,u006,175000.0,301244.93649111094,-37542.4771413044,338787.41363241535,213787.41363241535,87457.52098767807,8.751766311654308e-09,0.9999999912482337,0.20908075894881156,1,0.20908075894881156,0.34900837407348595,0.3043285806234142,0.09524782167460266
3,600,0.06,u006,175000.0,300330.6611488664,-37569.39201352128,337900.0531623877,212900.0531623877,87430.60610766285,8.82487249942443e-09,0.9999999911751275,0.2107244230233588,1,0.2107244230233588,0.3495115573784689,0.3059974193396133,0.09527299631625447
4,700,0.07,u006,175000.0,299669.10664356593,-37455.19009098226,337124.2967345482,212124.29673454817,87544.8080233309,8.889537161937966e-09,0.9999999911104629,0.21309360673655428,1,0.21309360673655428,0.3534972868662482,0.3083909003392914,0.09529729360273712
5,800,0.08,u006,175000.0,293922.03473013884,-37315.12364894286,331237.1583790817,206237.1583790817,87684.87441154246,9.404292899972688e-09,0.9999999905957071,0.20857831407924754,1,0.20857831407924754,0.3568143756951128,0.3040189527093632,0.09544063863011566
6,900,0.09,u006,175000.0,274723.686906376,-37213.43686539899,311937.123771775,186937.12377177496,87786.56099484416,1.1446398606729247e-08,0.9999999885536014,0.20444920887494794,1,0.20444920887494794,0.36109106211508885,0.3003893355604719,0.09594012668552397
7,1000,0.1,u006,175000.0,262567.41187882837,-37130.032597843885,299697.4444766723,174697.44447667224,87869.96511248329,1.3106504215265602e-08,0.9999999868934958,0.1969054343005917,1,0.1969054343005917,0.36023467709982604,0.293160911362987,0.0962554770623953
8,1100,0.11,u006,175000.0,240902.93135608832,-37089.3576517379,277992.28900782624,152992.2890078262,87910.63973375128,1.7089166637340725e-08,0.9999999829108334,0.1935523482730943,1,0.1935523482730943,0.3576026404942604,0.2904354463246123,0.096883098051518
9,1200,0.12,u006,175000.0,214929.7873063548,-37065.20645057292,251994.99375692772,126994.99375692771,87934.79039969669,2.4802003062429634e-08,0.9999999751979969,0.19398360759011474,1,0.19398360759011474,0.3573783032150213,0.29169542226001033,0.09771181466989559
