frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u021,-31500.0,-38954.722735123825,-5812.048802973732,-33142.67393215009,-33142.67393215009,-38954.73480415167,0.9999996358465502,3.641534497833554e-07,-0.21969736720369776,0,0.1071185117685498,0.32681587897224756
1,2200,0.22,u021,-31500.0,-39023.359585777915,-13842.816883157037,-25180.542702620878,-25180.542702620878,-39023.37547104903,0.999999369145802,6.308541980470928e-07,-0.21321509909253933,0,0.10823475367876569,0.321449852771305
2,2300,0.23,u021,-31500.0,-38929.63224156041,-9971.665543355484,-28957.966698204924,-28957.966698204924,-38929.64605467834,0.9999995229946598,4.77005340226988e-07,-0.20423601394821972,0,0.1079400453008612,0.31217605924908093
3,2400,0.24,u021,-31500.0,-38865.181978072214,-7769.822327592323,-31095.35965047989,-31095.35965047989,-38865.19484172258,0.9999995863164193,4.136835806689554e-07,-0.2000937914674597,0,0.10979509543544874,0.30988888690290844
4,2500,0.25,u021,-31500.0,-38968.30199075813,-6254.411088195775,-32713.890902562358,-32713.890902562358,-38968.31421797536,0.9999996262380367,3.737619632682154e-07,-0.2032060347204078,0,0.11050645507187132,0.3137124897922791
5,2600,0.26,u021,-31500.0,-38809.76678441654,-10234.961655605352,-28574.80512881119,-28574.80512881119,-38809.78078275536,0.9999995101165153,4.898834846667199e-07,-0.20056757480066623,0,0.11077568086378621,0.3113432556644524
6,2700,0.27,u021,-31500.0,-38801.89588671486,-13467.120192674454,-25334.775694040407,-25334.775694040407,-38801.91167527978,0.999999376803433,6.231965670178141e-07,-0.2017182528253506,0,0.10876290400707099,0.3104811568324216
7,2800,0.28,u021,-31500.0,-38724.73527197004,-1372.832347900112,-37351.90292406993,-37351.90292406993,-38724.745980926054,0.9999997132957351,2.8670426488464074e-07,-0.21454116112232624,0,0.1067780620538654,0.32131922317619166
8,2900,0.29,u021,-31500.0,-38697.519158268,-14335.372126708855,-24362.147031559143,-24362.147031559143,-38697.53557717106,0.9999993260495101,6.739504899155868e-07,-0.20988777070289,0,0.10726058374091901,0.317148354443809
9,3000,0.3,u021,-31500.0,-38694.43129468904,-7390.250440278382,-31304.18085441066,-31304.18085441066,-38694.44407252976,0.9999995918171332,4.0818286684007887e-07,-0.19751759246583137,0,0.10801932391373356,0.3055369163795649
10,3100,0.31,u021,-31500.0,-38643.89982693855,-9674.041404716612,-28969.858422221936,-28969.858422221936,-38643.913634386394,0.9999995233861869,4.766138130829489e-07,-0.19600028260378943,0,0.11087985918396286,0.3068801417877523
11,3200,0.32,u021,-31500.0,-38618.111159582564,-12964.114270242484,-25653.99688934008,-25653.99688934008,-38618.12675168537,0.9999993922161947,6.077838053397677e-07,-0.1977945560482716,0,0.1121353078603535,0.3099298639086251
12,3300,0.33,u021,-31500.0,-38676.50270792807,-4901.519937676436,-33774.982770251634,-33774.982770251634,-38676.51455100916,0.9999996493536987,3.506463013280836e-07,-0.1969513096617136,0,0.11236489714850297,0.30931620681021654
13,3400,0.34,u021,-31500.0,-38625.333378400945,-12799.62158676426,-25825.711791636684,-25825.711791636684,-38625.34886683214,0.9999994002716076,5.997283923919738e-07,-0.20957400362300785,0,0.11045997539655242,0.32003397901956027
14,3500,0.35000000000000003,u021,-31500.0,-38552.99452459332,-4633.565512096393,-33919.42901249693,-33919.42901249693,-38553.006317240564,0.9999996523337985,3.47666201494512e-07,-0.21034901187181426,0,0.10869847373083434,0.3190474856026486
15,3600,0.36,u021,-31500.0,-38604.96978490465,-14146.69724141393,-24458.27254349072,-24458.27254349072,-38604.98613927848,0.9999993313365882,6.686634116959134e-07,-0.21368101774489712,0,0.10669002744552418,0.3203710451904213
16,3700,0.37,u021,-31500.0,-38614.19608586555,739.7266798377095,-39353.92276570326,-39353.92276570326,-38614.20625003391,0.9999997417242705,2.582757295255256e-07,-0.2105846655473814,0,0.10812579085961418,0.3187104564069956
17,3800,0.38,u021,-31500.0,-38585.33694051541,-14705.835075960553,-23879.501864554855,-23879.501864554855,-38585.35369127184,0.9999992985308895,7.014691104645365e-07,-0.2107374597651344,0,0.1091582985910797,0.3198957583562141
18,3900,0.39,u021,-31500.0,-38523.49905421518,-11534.619722266914,-26988.879331948265,-26988.879331948265,-38523.51387512624,0.9999994508517895,5.491482104602596e-07,-0.20297312559531022,0,0.11111234505414186,0.3140854706494521
19,4000,0.4,u021,-31500.0,-38501.447148315114,-4964.210949546308,-33537.236198768805,-33537.236198768805,-38501.45907535213,0.9999996443645962,3.556354038480869e-07,-0.209169756904444,0,0.11218074070642263,0.32135049761086665
20,4100,0.41000000000000003,u021,-31500.0,-38481.45922398157,-13808.097020724614,-24673.362203256955,-24673.362203256955,-38481.47543578659,0.9999993429438769,6.570561231211691e-07,-0.2210228757560434,0,0.11145823982750179,0.3324811155835452
21,4200,0.42,u021,-31500.0,-38474.00691604201,-1538.0866886176518,-36935.92022742436,-36935.92022742436,-38474.01774560522,0.9999997068014878,2.9319851224673954e-07,-0.2184811300548957,0,0.10942424598852193,0.32790537604341763
22,4300,0.43,u021,-31500.0,-38554.129576863925,-11948.353763411142,-26605.775813452783,-26605.775813452783,-38554.14461118492,0.9999994349232997,5.65076700320688e-07,-0.2188888501086133,0,0.10763587615881925,0.32652472626743256
23,4400,0.44,u021,-31500.0,-38559.847027060256,-8035.877537441236,-30523.96948961902,-30523.96948961902,-38559.86013151013,0.9999995706836677,4.29316332206664e-07,-0.21614370747338693,0,0.10790181788987149,0.3240455253632584
24,4500,0.45,u021,-31500.0,-38458.148496193666,-9955.203240525647,-28502.94525566802,-28502.94525566802,-38458.16252982421,0.999999507643277,4.923567230030734e-07,-0.21299825000309003,0,0.10824288157131161,0.32124113157440165
25,4600,0.46,u021,-31500.0,-38351.08673218379,-4826.461921992712,-33524.624810191075,-33524.624810191075,-38351.098663707555,0.9999996440969783,3.55903021720394e-07,-0.2157475129574422,0,0.11037298020107267,0.3261204931585149
26,4700,0.47000000000000003,u021,-31500.0,-38358.38188449791,-10703.130554029485,-27655.251330468425,-27655.251330468425,-38358.39634828947,0.9999994769971078,5.230028922165175e-07,-0.2254505655901229,0,0.11209900647667283,0.3375495720667957
27,4800,0.48,u021,-31500.0,-38436.958971445914,-10776.050281790463,-27660.90868965545,-27660.90868965545,-38436.973432279265,0.9999994772110203,5.22788979662181e-07,-0.21702167338139444,0,0.11243910707763033,0.32946078045902477
28,4900,0.49,u021,-31500.0,-38298.56791037324,-4323.380694862979,-33975.18721551026,-33975.18721551026,-38298.57968366705,0.9999996534740021,3.4652599789630756e-07,-0.21410509156352753,0,0.11031295025811284,0.32441804182164036
29,5000,0.5,u021,-31500.0,-38288.02202231108,-9111.033126519033,-29176.98889579205,-29176.98889579205,-38288.03573173852,0.9999995301292193,4.6987078078375433e-07,-0.21591332479599226,0,0.10826196267462154,0.3241752874706138
30,5100,0.51,u021,-31500.0,-38263.03298948024,-2731.7517632578965,-35531.281226222345,-35531.281226222345,-38263.04424716247,0.9999996831615774,3.1683842255381123e-07,-0.21576806394912912,0,0.10594384347010855,0.32171190741923766
31,5200,0.52,u021,-31500.0,-38330.50421851588,-9270.783600619703,-29059.72061789618,-29059.72061789618,-38330.51798326661,0.9999995263293179,4.736706821217851e-07,-0.21316905766695488,0,0.10557627439233193,0.3187453320592868
32,5300,0.53,u021,-31500.0,-38212.424111943634,-6361.360683223145,-31851.06342872049,-31851.06342872049,-38212.43667038907,0.9999996057137758,3.942862242256595e-07,-0.21954771543707255,0,0.10786291236740156,0.3274106278044741
33,5400,0.54,u021,-31500.0,-38295.254329065705,-8311.24406263855,-29984.010266427154,-29984.010266427154,-38295.26766950344,0.9999995550820004,4.4491799949808453e-07,-0.21718697024180694,0,0.11215717538634062,0.32934414562814757
34,5500,0.55,u021,-31500.0,-38308.4298159263,-8190.557437068201,-30117.872378858097,-30117.872378858097,-38308.44309707108,0.9999995590281776,4.409718223907788e-07,-0.21509461577807482,0,0.11395981388609662,0.3290544296641714
35,5600,0.56,u021,-31500.0,-38221.9408877097,-9355.074923087202,-28866.8659646225,-28866.8659646225,-38221.95474442031,0.9999995199791578,4.800208421307239e-07,-0.21724006351402186,0,0.11347776405491185,0.3307178275689337
36,5700,0.5700000000000001,u021,-31500.0,-38252.107028105354,-10154.330573754152,-28097.776454351202,-28097.776454351202,-38252.121264100075,0.9999994933413923,5.066586077351332e-07,-0.214513531170417,0,0.1103184165423946,0.3248319477128116
37,5800,0.58,u021,-31500.0,-38095.28070621824,-3494.065087967436,-34601.215618250804,-34601.215618250804,-38095.29226650187,0.9999996658997179,3.3410028216218635e-07,-0.21346963338523367,0,0.10715062233084943,0.3206202557160831
38,5900,0.59,u021,-31500.0,-38067.723847090005,-13721.735698760516,-24345.98814832949,-24345.98814832949,-38067.74027689058,0.9999993251545881,6.748454118854497e-07,-0.2162529612750067,0,0.10572107925215544,0.32197404052716216
39,6000,0.6,u021,-31500.0,-38169.649152617465,-2313.25923959777,-35856.389913019695,-35856.389913019695,-38169.66030822673,0.9999996888810515,3.1111894849278343e-07,-0.22126029031123107,0,0.10741244844698339,0.32867273875821446
