gap_kj_mol,free_energy_kj_mol,probability,counts
-59875.0,,0.0,0
-59625.0,,0.0,0
-59375.0,-4.243297798414258,0.04297112528444036,2
-59125.0,,0.0,0
-58875.0,,0.0,0
-58625.0,-3.1614198480358677,0.02784894326672906,2
-58375.0,-1.0830955457280655,0.012104514642409716,1
-58125.0,-0.7393104790042866,0.010546060332097984,1
-57875.0,-0.40110344059450753,0.00920882722723984,1
-57625.0,,0.0,0
-57375.0,,0.0,0
-57125.0,,0.0,0
-56875.0,-3.118171579624091,0.027370244375371357,5
-56625.0,-2.8075735043147123,0.024165723502901238,5
-56375.0,-1.228264174587805,0.012829891692610635,3
-56125.0,,0.0,0
-55875.0,0.3770833919967451,0.006740818085301938,2
-55625.0,-1.062971173787755,0.012007248093818,4
-55375.0,-0.779450147769289,0.010717143657232307,4
-55125.0,-1.5126395380313529,0.014379247948013736,6
-54875.0,0.4891653731458909,0.006444626927185768,3
-54625.0,-1.3567114066318755,0.013507880292574766,7
-54375.0,-0.7098981015779309,0.010422435153164171,6
-54125.0,-0.837325655789277,0.01096871813674906,7
-53875.0,-1.9298918177737807,0.01699749137341929,12
-53625.0,-0.33874982805784803,0.008981477962039039,7
-53375.0,-0.0971870520391871,0.008152462585218293,7
-53125.0,-1.2051700662655165,0.012711652945646601,12
-52875.0,-2.485692538016595,0.021240094356537363,22
-52625.0,-1.7588016927135577,0.015870696043940775,18
-52375.0,0.4852848683102131,0.006454660796399004,8
-52125.0,-0.30969040358453803,0.008877449534133915,12
-51875.0,-1.3723904401027394,0.013593056190411307,20
-51625.0,-0.44822043068888995,0.009384431346617523,15
-51375.0,-0.2464629050854512,0.008655248505959633,15
-51125.0,-1.1156872460396663,0.012263713281973643,23
-50875.0,-0.69655283933308,0.01036682173271758,21
-50625.0,-0.8421038550265756,0.010989750144293877,24
-50375.0,-0.44219587385003933,0.009361792554092304,22
-50125.0,-0.3748001196342621,0.009112228452239378,23
-49875.0,-1.4534601247768784,0.01404210844004611,38
-49625.0,-0.43178600378489307,0.009322803476960687,27
-49375.0,-0.984562614347853,0.011635675681686618,36
-49125.0,0.9048035775447101,0.005455444659787289,18
-48875.0,-0.930840553368931,0.011387750638327618,40
-48625.0,-0.22239616757399183,0.00857213954493565,32
-48375.0,-0.7530341364374031,0.010604243847235776,42
-48125.0,-0.22499928110095802,0.008581090173559184,36
-47875.0,-0.4099230395663227,0.009241445859673732,41
-47625.0,-0.6676181953675364,0.010247260101062791,48
-47375.0,-0.5360491614922207,0.009720755133834592,48
-47125.0,-0.5101455150650658,0.009620327703599912,50
-46875.0,-0.3357906567515698,0.0089708290586308,49
-46625.0,-0.057925099958067605,0.008025144013851198,46
-46375.0,-0.19863133678322242,0.008490856251960393,51
-46125.0,-0.36291845227545316,0.009068925990264468,57
-45875.0,0.12401219923542861,0.00746062747810225,49
-45625.0,0.17997834279513114,0.007295095380954891,50
-45375.0,-0.44694197233337185,0.009379622645164376,67
-45125.0,-0.19346938295099747,0.008473302867584976,63
-44875.0,0.025078819202290603,0.007762486372649107,60
-44625.0,0.47588753815460194,0.006479024360502225,52
-44375.0,-0.027808934006456454,0.007928832564041106,66
-44125.0,0.25689200350093166,0.007073581766251413,61
-43875.0,0.07143085361719415,0.007619568930168697,68
-43625.0,0.011782512597875439,0.007803975516210152,72
-43375.0,0.09222567342554733,0.007556310113001981,72
-43125.0,0.6250643523186117,0.006102898251367924,60
-42875.0,0.5012073932839378,0.0064135889233705,65
-42625.0,0.02593188507719546,0.007759832049969656,81
-42375.0,0.8048427273451644,0.005678511960831198,61
-42125.0,0.4265267009804141,0.006608515763109453,73
-41875.0,0.0,0.007840926373070352,89
-41625.0,0.18076820696559004,0.007292785661735965,85
-41375.0,0.3348424383210009,0.00685594408153149,82
-41125.0,0.45937351846063024,0.006522061699347513,80
-40875.0,0.4899282714767619,0.006442656127005688,81
-40625.0,0.6443168697159951,0.0060559744438802,78
-40375.0,0.6716123390870319,0.005990065387721442,79
-40125.0,0.8926975237078878,0.005481986537693782,74
-39875.0,0.7552680870258701,0.005792500607237663,80
-39625.0,0.6897425783811748,0.005946684117025396,84
-39375.0,0.6009400168203456,0.0061622096152438395,89
-39125.0,1.597975327832419,0.00413181233990056,61
-38875.0,0.6820555453633403,0.005965038828030152,90
-38625.0,1.0296143254301526,0.005189184322443916,80
-38375.0,1.1461815400142417,0.004952258871286529,78
-38125.0,1.1052043129212645,0.005034286973512609,81
-37875.0,1.451992640160837,0.004380845487397569,72
-37625.0,1.2734900659858752,0.004705842503948458,79
-37375.0,0.7384631267129471,0.005831657834704349,100
-37125.0,0.7666923863860866,0.005766031088302607,101
-36875.0,1.1075535819729225,0.005029547710795871,90
-36625.0,1.0261976741419954,0.0051962971419380315,95
-36375.0,0.6034946582826795,0.006155901659958301,115
-36125.0,1.0567768803166597,0.005132982324331686,98
-35875.0,1.0117612199491735,0.005226458886772281,102
-35625.0,1.2975069324210207,0.0046607495012418775,93
-35375.0,1.4631312835212302,0.004361326132084234,89
-35125.0,1.305090085750729,0.004646601660338231,97
-34875.0,1.0945572733152122,0.0050558216631464556,108
-34625.0,1.1759772872916638,0.004893454330428164,107
-34375.0,1.235052540931612,0.004778920710402196,107
-34125.0,1.9894071134860951,0.0035317307854332877,81
-33875.0,1.286992329477357,0.004680437831262888,110
-33625.0,2.2063940109332023,0.0032374834262442307,78
-33375.0,1.4808250631198199,0.004330498206827413,107
-33125.0,1.5682394088902356,0.00418136395056492,106
-32875.0,1.932988934460937,0.003612523465777078,94
-32625.0,2.192180731248053,0.003255983964134023,87
-32375.0,1.8383546754220301,0.003752214377890337,103
-32125.0,2.271143465243222,0.003154524410723376,89
-31875.0,2.125942902454934,0.0033436057436579975,97
-31625.0,1.815722034170733,0.003786415412244922,113
-31375.0,1.8654474692505243,0.003711679437444429,114
-31125.0,2.3410292283131255,0.003067368390351188,97
-30875.0,1.8634070143835917,0.0037147169610396045,121
-30625.0,2.621698912999264,0.002740930091525126,92
-30375.0,2.2975588587681823,0.0031212938287102873,108
-30125.0,2.6680791529451913,0.002690435590277071,96
-29875.0,2.570118071452063,0.0027982003448455096,103
-29625.0,2.624408080657746,0.0027379547106069066,104
-29375.0,2.7765331103800897,0.0025759620269951667,101
-29125.0,3.0890936941687723,0.002272578466921781,92
-28875.0,2.5066558090189552,0.002870307008786493,120
-28625.0,2.608307010493455,0.0027556854975856787,119
-28375.0,2.7317237522979507,0.002622655857674476,117
-28125.0,2.8345265690542085,0.002516761696856771,116
-27875.0,2.9376544971140603,0.002414828423211703,115
-27625.0,3.2461214640953386,0.0021339215915311283,105
-27375.0,2.8926743464029823,0.002458769776030365,125
-27125.0,3.385145165838301,0.002018239741338329,106
-26875.0,3.241131280651418,0.0021381949962669244,116
-26625.0,3.0955054936325137,0.0022667442131969052,127
-26375.0,3.5794426679446367,0.0018669952539289109,108
-26125.0,3.7050025599469425,0.0017753407495923754,106
-25875.0,4.082696247643243,0.0015258810970229754,94
-25625.0,3.790348471785272,0.0017156234290965626,109
-25375.0,4.371715567114309,0.0013589358058422182,89
-25125.0,4.56079816636713,0.0012597297317787223,85
-24875.0,4.278693094115477,0.0014105720585586773,98
-24625.0,4.20170652492388,0.001454787522545295,104
-24375.0,4.550000748029921,0.0012651946313760095,93
-24125.0,4.812708562356898,0.001138719452858255,86
-23875.0,4.737200597674308,0.0011737175208267898,91
-23625.0,4.855880282354329,0.0011191802107712553,89
-23375.0,4.626113263300008,0.001227171422087528,100
-23125.0,5.369087456678907,0.0009110547157666189,76
-22875.0,5.360130083768452,0.0009143322686093476,78
-22625.0,5.647776665572975,0.0008147442538783548,71
-22375.0,6.3807223957288155,0.0006073046551038976,54
-22125.0,5.889956950615721,0.0007393580336941416,67
-21875.0,5.860786284411931,0.0007480553979955652,69
-21625.0,6.292319748096505,0.000629214290770298,59
-21375.0,6.416027208240605,0.000598769425508061,57
-21125.0,6.7771273202412825,0.0005180691471437015,50
-20875.0,7.070684763930865,0.0004605489918413817,45
-20625.0,6.73718509465491,0.0005264318449121479,52
-20375.0,8.050819587862422,0.00031090129838824335,31
-20125.0,7.562590679621282,0.00037811950455248584,38
-19875.0,8.62271742211952,0.0002471998606928911,25
-19625.0,7.724915116118298,0.0003542961532193887,36
-19375.0,8.743961066519253,0.00023547144023684138,24
-19125.0,9.202269605587686,0.0001959481615026166,20
-18875.0,10.091256579337172,0.00013720117585988052,14
-18625.0,9.75321168509903,0.00015711423267990922,16
-18375.0,10.461454362406675,0.00011827744439156319,12
-18125.0,10.248037821607786,0.00012884285131445382,13
-17875.0,10.884206413568217,9.983796006230644e-05,10
-17625.0,12.135565741788815,6.045315056934772e-05,6
-17375.0,13.11950448774916,4.074772162090074e-05,4
-17125.0,13.804979410893369,3.095664413304131e-05,3
-16875.0,13.05057327000918,4.1889491388684115e-05,4
-16625.0,14.73790692623245,2.1297073836088905e-05,2
-16375.0,16.420409398718178,1.084865637133459e-05,1
