frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p020,-0.04,-38650.969629299885,2667.9241709286,-41318.893800228485,-41318.893800228485,-38650.9793100989,0.9999997657053812,2.342946188726991e-07,-0.10006139538681787,0,0.12084057959777052,0.22090197498458838
1,1200,0.12,p020,-0.04,-38520.96973848384,-2874.659114976268,-35646.31062350757,-35646.31062350757,-38520.98095983794,0.9999996852031292,3.1479687084834396e-07,-0.0942227200600502,0,0.12066361859708491,0.2148863386571351
2,1300,0.13,p020,-0.04,-38478.69803927888,-10783.161862799752,-27695.53617647913,-27695.53617647913,-38478.712482032,0.9999994785174781,5.214825219423957e-07,-0.09609673784225187,0,0.11911408406202287,0.21521082190427474
3,1400,0.14,p020,-0.04,-38492.69663470608,-6996.930885604175,-31495.765749101905,-31495.765749101905,-38492.709334820815,0.9999995967678769,4.0323212313619905e-07,-0.09311353411977191,0,0.11610555282282789,0.2092190869425998
4,1500,0.15,p020,-0.04,-38448.298425951914,6765.150613950973,-45213.44903990289,-45213.44903990289,-38448.30727287535,0.9999998043299028,1.956700972360892e-07,-0.1046547799044874,0,0.1135802912298152,0.2182350711343026
5,1600,0.16,p020,-0.04,-38384.658995239355,-850.4310615898576,-37534.2279336495,-37534.2279336495,-38384.66965217593,0.9999997160743377,2.8392566225887705e-07,-0.09884879307469135,0,0.11114118923194072,0.20998998230663207
6,1700,0.17,p020,-0.04,-38374.05496784553,-8368.555555542232,-30005.499412303296,-30005.499412303296,-38374.0682987292,0.9999995557190484,4.4428095152815317e-07,-0.11071302436239655,0,0.11008139899474764,0.2207944233571442
7,1800,0.18,p020,-0.04,-38323.45071509341,-1767.4735202884476,-36555.97719480496,-36555.97719480496,-38323.46165721316,0.9999997006751278,2.993248722771291e-07,-0.09823495148845447,0,0.10900838878247733,0.2072433402709318
8,1900,0.19,p020,-0.04,-38393.33504723807,7547.7008352515695,-45941.03588248964,-45941.03588248964,-38393.34375404923,0.9999998104786343,1.895213657676642e-07,-0.10791665721124481,0,0.10910092385799418,0.217017581069239
9,2000,0.2,p020,-0.04,-38319.82107779718,-1654.3063532065717,-36665.51472459061,-36665.51472459061,-38319.83198722758,0.9999997024609094,2.9753909058793937e-07,-0.09801982000041103,0,0.10915353242690294,0.20717335242731397
10,2100,0.21,p020,-0.04,-38325.07423630485,-10842.271535215987,-27482.80270108886,-27482.80270108886,-38325.08879085347,0.9999994704130666,5.295869334731584e-07,-0.1091689961817083,0,0.10998259679062553,0.21915159297233383
11,2200,0.22,p020,-0.04,-38350.065062924026,-3361.2121212379716,-34988.852941686055,-34988.852941686055,-38350.07649513274,0.9999996732616168,3.267383831828674e-07,-0.09733048792539767,0,0.11096750331595726,0.20829799124135492
12,2300,0.23,p020,-0.04,-38415.98683725839,-3409.5617089978477,-35006.42512826054,-35006.42512826054,-38415.99826372847,0.9999996735895602,3.264104398437162e-07,-0.10834816548973084,0,0.11345282850245972,0.22180099399219055
13,2400,0.24,p020,-0.04,-38342.893046834215,-6927.46155807926,-31415.431488754955,-31415.431488754955,-38342.90577942514,0.9999995947029852,4.0529701489377956e-07,-0.08834470156018312,0,0.11544526638334565,0.20378996794352877
14,2500,0.25,p020,-0.04,-38338.3835028793,-6646.35294867339,-31692.030554205907,-31692.030554205907,-38338.39612434386,0.9999996017467391,3.9825326092479685e-07,-0.10316932866956556,0,0.1179192971642642,0.22108862583382977
15,2600,0.26,p020,-0.04,-38278.72886786939,-3298.6614956830454,-34980.06737218634,-34980.06737218634,-38278.7403029494,0.9999996730974696,3.2690253032319205e-07,-0.08709462313460797,0,0.119845932556008,0.20694055569061598
16,2700,0.27,p020,-0.04,-38269.297296047094,-2599.24962043704,-35670.047675610054,-35670.047675610054,-38269.30850993382,0.99999968562196,3.1437804010048254e-07,-0.1037012057904066,0,0.12181525737022138,0.22551646316062798
17,2800,0.28,p020,-0.04,-38236.991015056294,-10449.147706456308,-27787.843308599986,-27787.843308599986,-38237.00540983275,0.999999481976295,5.180237050983472e-07,-0.08943882306238816,0,0.12167062274228353,0.2111094458046717
18,2900,0.29,p020,-0.04,-38105.037413869286,-6070.903454707848,-32034.133959161438,-32034.133959161438,-38105.04990054505,0.9999996102074729,3.89792527089039e-07,-0.10028185933408028,0,0.12008717714996421,0.2203690364840445
19,3000,0.3,p020,-0.04,-38065.86625999294,7637.226824216254,-45703.09308420919,-45703.09308420919,-38065.87501213413,0.9999998085000983,1.9149990176936527e-07,-0.09016565392658796,0,0.11808076792433733,0.2082464218509253
