frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p014,-0.032,-38350.154124297085,-12878.759143406845,-25471.39498089024,-25471.39498089024,-38350.169828178,0.9999993834706911,6.165293089943624e-07,-0.0934074527552334,0,0.1139609451108829,0.2073683978661163
1,1200,0.12,p014,-0.032,-38350.28815940817,-14131.842869450396,-24218.445289957774,-24218.445289957774,-38350.30467573374,0.9999993180279392,6.819720607675883e-07,-0.09576532190337313,0,0.11504760330873705,0.21081292521211017
2,1300,0.13,p014,-0.032,-38338.169851603976,-13892.31475316864,-24445.855098435335,-24445.855098435335,-38338.18621428512,0.9999993306571126,6.693428874493534e-07,-0.09701115457209197,0,0.11557127640041992,0.2125824309725119
3,1400,0.14,p014,-0.032,-38281.79213608647,-17982.193374526076,-20299.598761560395,-20299.598761560395,-38281.81184089032,0.9999990293027059,9.706972941003755e-07,-0.09569816490604967,0,0.1141756864536997,0.20987385135974937
4,1500,0.15,p014,-0.032,-38173.91821661155,-18388.044508829305,-19785.873707782244,-19785.873707782244,-38173.9384330345,0.9999989782416518,1.021758348151991e-06,-0.09850556992971611,0,0.11475159650752782,0.21325716643724393
5,1600,0.16,p014,-0.032,-38245.570468552265,-16824.3744355402,-21421.196033012064,-21421.196033012064,-38245.58914162966,0.9999991282912117,8.71708788208192e-07,-0.09874250189105929,0,0.11271770104027154,0.21146020293133083
6,1700,0.17,p014,-0.032,-38124.96377056537,-9302.726816482493,-28822.23695408288,-28822.23695408288,-38124.97764873201,0.9999995184914585,4.815085414278109e-07,-0.0982700563528366,0,0.11212914486975088,0.21039920122258748
7,1800,0.18,p014,-0.032,-38102.515324052074,-4882.606434685324,-33219.90888936675,-33219.90888936675,-38102.52736501992,0.9999996375378644,3.6246213569457453e-07,-0.09576388062167215,0,0.11139615590799673,0.20716003652966888
8,1900,0.19,p014,-0.032,-38212.54742141711,-14660.041362606105,-23552.506058811006,-23552.506058811006,-38212.564404735596,0.999999278917753,7.21082247079341e-07,-0.09537152348614725,0,0.11264936921565169,0.20802089270179894
9,2000,0.2,p014,-0.032,-38222.81526385073,-16401.217016242183,-21821.59824760855,-21821.59824760855,-38222.83359429837,0.9999991599874294,8.400125706686801e-07,-0.09327662197917361,0,0.11409034306281521,0.20736696504198882
10,2100,0.21,p014,-0.032,-38183.90633452081,-15413.94794579799,-22769.958388722822,-22769.958388722822,-38183.92390151345,0.9999992285025192,7.71497480733796e-07,-0.0903821337859494,0,0.11419648918615886,0.20457862297210827
11,2200,0.22,p014,-0.032,-38238.39917758026,-14855.299982240162,-23383.099195340095,-23383.099195340095,-38238.41628394002,0.9999992684316737,7.315683262509864e-07,-0.09117700446581126,0,0.11509626496304215,0.2062732694288534
12,2300,0.23,p014,-0.032,-38204.43414665767,-11518.116093425691,-26686.318053231982,-26686.318053231982,-38204.44913560349,0.9999994383290738,5.6167092626902e-07,-0.09109090763656415,0,0.11381198807678959,0.20490289571335374
13,2400,0.24,p014,-0.032,-38179.87972968264,-13548.767170109699,-24631.11255957294,-24631.11255957294,-38179.89596929566,0.9999993406878569,6.593121431586191e-07,-0.09722946163210758,0,0.11540713834003438,0.21263659997214196
14,2500,0.25,p014,-0.032,-38168.84462156246,-17244.4396277669,-20924.404993795557,-20924.404993795557,-38168.86373797865,0.999999086407414,9.135925860270788e-07,-0.09531099985625163,0,0.11171428171536851,0.20702528157162015
15,2600,0.26,p014,-0.032,-38191.53586212592,-15517.921331568796,-22673.614530557126,-22673.614530557126,-38191.55350376344,0.9999992219321696,7.780678303870303e-07,-0.10182685556000626,0,0.11290586329167959,0.21473271885168585
16,2700,0.27,p014,-0.032,-38156.119373308495,-10757.703105651803,-27398.416267656692,-27398.416267656692,-38156.133972684715,0.999999467145819,5.328541809457299e-07,-0.10220874514739835,0,0.1132130565091133,0.21542180165651165
17,2800,0.28,p014,-0.032,-38282.904139486636,-21238.44870126812,-17044.455438218516,-17044.455438218516,-38282.92760749655,0.9999986231331721,1.3768668278846263e-06,-0.10206330414845009,0,0.11468992954887904,0.21675323369732913
18,2900,0.29,p014,-0.032,-38274.88870604581,-22348.44751384351,-15926.4411922023,-15926.4411922023,-38274.913821472685,0.9999984230408184,1.5769591815706363e-06,-0.09801626786000148,0,0.1139515136567262,0.21196778151672768
19,3000,0.3,p014,-0.032,-38181.31150352725,-8999.27972676899,-29182.03177675826,-29182.03177675826,-38181.32521058559,0.9999995302915996,4.697084003968399e-07,-0.09571899351169709,0,0.11534145632366184,0.21106044983535893
