frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p024,0.088,-38532.51547999392,-16444.514699948922,-22088.000780044997,-22088.000780044997,-38532.51547999392,1.0,0.0,-0.07045774269305952,0,0.12152027752334313,0.19197802021640265
1,1200,0.12,p024,0.088,-38496.5846198879,-8512.928036878206,-29983.656583009695,-29983.656583009695,-38496.5846198879,1.0,0.0,-0.0700161544730958,0,0.12219197661643759,0.19220813108953338
2,1300,0.13,p024,0.088,-38512.6396449602,-6652.245986502938,-31860.393658457266,-31860.393658457266,-38512.6396449602,1.0,0.0,-0.0761388937279259,0,0.11981006286261295,0.19594895659053885
3,1400,0.14,p024,0.088,-38497.45968818318,-23522.039519666956,-14975.420168516226,-14975.420168516226,-38497.45968818318,1.0,0.0,-0.0770596598822197,0,0.12178034878093093,0.19884000866315063
4,1500,0.15,p024,0.088,-38436.592617561575,-25707.60338156685,-12728.989235994726,-12728.989235994726,-38436.592617561575,1.0,0.0,-0.070257593588497,0,0.12034500548961792,0.19060259907811491
5,1600,0.16,p024,0.088,-38437.30465631906,-8435.363547498768,-30001.94110882029,-30001.94110882029,-38437.30465631906,1.0,0.0,-0.0709718237202365,0,0.12514812725114297,0.19611995097137946
6,1700,0.17,p024,0.088,-38435.39102271301,3493.191170004371,-41928.58219271738,-41928.58219271738,-38435.39102271301,1.0,0.0,-0.07563340411250077,0,0.11737685259701278,0.19301025670951355
7,1800,0.18,p024,0.088,-38399.68790564203,-15298.691608879308,-23100.99629676272,-23100.99629676272,-38399.68790564203,1.0,0.0,-0.07589019368434392,0,0.12003471697367656,0.19592491065802048
8,1900,0.19,p024,0.088,-38460.17179854147,-19023.80198784059,-19436.369810700882,-19436.369810700882,-38460.17179854147,1.0,0.0,-0.06887092280692798,0,0.1235225922686347,0.19239351507556268
9,2000,0.2,p024,0.088,-38390.83265875559,-17879.369235070364,-20511.46342368523,-20511.46342368523,-38390.83265875559,1.0,0.0,-0.06667126367613253,0,0.1228804767122078,0.18955174038834033
10,2100,0.21,p024,0.088,-38506.29899430121,-16313.903358442301,-22192.395635858906,-22192.395635858906,-38506.29899430121,1.0,0.0,-0.07439446272005816,0,0.1222498491044192,0.19664431182447736
11,2200,0.22,p024,0.088,-38502.857292208675,-15283.417192551191,-23219.440099657484,-23219.440099657484,-38502.857292208675,1.0,0.0,-0.07762892265264217,0,0.11652857934379345,0.1941575019964356
12,2300,0.23,p024,0.088,-38434.04077975737,-11674.284784481424,-26759.755995275947,-26759.755995275947,-38434.04077975737,1.0,0.0,-0.07307285818708192,0,0.12267819680254069,0.1957510549896226
13,2400,0.24,p024,0.088,-38421.83905372629,-13561.265039654332,-24860.574014071957,-24860.574014071957,-38421.83905372629,1.0,0.0,-0.06589521811110655,0,0.1261370613617981,0.19203227947290463
14,2500,0.25,p024,0.088,-38446.30267554344,-16967.11750396478,-21479.18517157866,-21479.18517157866,-38446.30267554344,1.0,0.0,-0.06910158919379991,0,0.12047643910696701,0.18957802830076692
15,2600,0.26,p024,0.088,-38421.591895844205,-10966.208726457495,-27455.38316938671,-27455.38316938671,-38421.591895844205,1.0,0.0,-0.08091999849240197,0,0.11975687880641722,0.2006768772988192
16,2700,0.27,p024,0.088,-38403.49577534234,-10022.863360638876,-28380.63241470346,-28380.63241470346,-38403.49577534234,1.0,0.0,-0.07696785031776843,0,0.11656000466757666,0.19352785498534508
17,2800,0.28,p024,0.088,-38330.21958478415,-21899.497892752814,-16430.721692031337,-16430.721692031337,-38330.21958478415,1.0,0.0,-0.06686914486578495,0,0.1247757005607298,0.19164484542651475
18,2900,0.29,p024,0.088,-38356.26294465622,-18817.23945851394,-19539.02348614228,-19539.02348614228,-38356.26294465622,1.0,0.0,-0.06710650886618137,0,0.12333739570838444,0.1904439045745658
19,3000,0.3,p024,0.088,-38349.75703302695,3116.770127323194,-41466.527160350146,-41466.527160350146,-38349.75703302695,1.0,0.0,-0.07701202649817478,0,0.11798935135017856,0.19500137784835334
