frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u011,-36500.0,-38853.435252013966,-5374.000091275666,-33479.4351607383,-33479.4351607383,-38853.44719964257,0.999999643135554,3.568644459384096e-07,-0.1530102635225871,0,0.11344882996831737,0.26645909349090446
1,2200,0.22,u011,-36500.0,-38714.89256452935,-13662.226802889869,-25052.66576163948,-25052.66576163948,-38714.90853088394,0.9999993626892085,6.373107914181553e-07,-0.15529592072493392,0,0.11288492507552657,0.2681808458004605
2,2300,0.23,u011,-36500.0,-38800.61282145418,-1561.8917330912664,-37238.721088362916,-37238.721088362916,-38800.623562958535,0.9999997115502939,2.884497061761415e-07,-0.14174693495007143,0,0.11094042896343823,0.25268736391350965
3,2400,0.24,u011,-36500.0,-38752.388136979775,-11462.793726951379,-27289.594410028396,-27289.594410028396,-38752.402794573405,0.999999462887661,5.371123389941168e-07,-0.15555018101360624,0,0.10870104348834068,0.26425122450194694
4,2500,0.25,u011,-36500.0,-38747.22688811479,-1237.0944120574277,-37510.13247605736,-37510.13247605736,-38747.23755189708,0.9999997157094491,2.842905508226856e-07,-0.15188427291654735,0,0.10648502945707997,0.2583693023736273
5,2600,0.26,u011,-36500.0,-38671.191542106564,-19079.369093339687,-19591.822448766878,-19591.822448766878,-38671.21195876684,0.9999989579010438,1.0420989562942573e-06,-0.1383089311108462,0,0.10653654511997084,0.244845476230817
6,2700,0.27,u011,-36500.0,-38664.345890057564,7311.773512798274,-45976.11940285584,-45976.11940285584,-38664.35459022473,0.9999998107677641,1.8923223588096505e-07,-0.14615160041017003,0,0.10805898163824487,0.2542105820484149
7,2800,0.28,u011,-36500.0,-38573.22349227528,-13275.910089355952,-25297.31340291933,-25297.31340291933,-38573.23930422115,0.9999993749563107,6.250436891952482e-07,-0.15252633999305912,0,0.10949513261715646,0.2620214726102156
8,2900,0.29,u011,-36500.0,-38464.27202010417,4221.684728644963,-42685.95674874913,-42685.95674874913,-38464.28139086548,0.9999997804721291,2.1952787088164172e-07,-0.1369376678736724,0,0.11044459063254956,0.24738225850622195
9,3000,0.3,u011,-36500.0,-38387.80920656631,-10684.15154580443,-27703.657660761877,-27703.657660761877,-38387.82364508545,0.9999994788231839,5.211768161483832e-07,-0.13680701961594788,0,0.11103514552675074,0.24784216514269863
10,3100,0.31,u011,-36500.0,-38383.54000726226,2880.731894867058,-41264.271902129316,-41264.271902129316,-38383.549700875825,0.999999765084695,2.3491530493080504e-07,-0.14193339557157314,0,0.11082601136223326,0.2527594069338064
11,3200,0.32,u011,-36500.0,-38436.59897359059,-13579.445734429057,-24857.153239161533,-24857.153239161533,-38436.615065527476,0.9999993526243374,6.47375662632399e-07,-0.13883261432973984,0,0.10963961064275021,0.24847222497249005
12,3300,0.33,u011,-36500.0,-38306.969761839835,1381.5534885028028,-39688.52325034264,-39688.52325034264,-38306.97984031758,0.9999997460607802,2.5393921976313294e-07,-0.14091864492196496,0,0.10929246321611233,0.2502111081380773
13,3400,0.34,u011,-36500.0,-38309.90895986612,-13897.70033705188,-24412.208622814243,-24412.208622814243,-38309.925345099335,0.9999993288107818,6.711892181487933e-07,-0.16130221824014368,0,0.10945312284612635,0.27075534108627003
14,3500,0.35000000000000003,u011,-36500.0,-38330.26447238846,-7973.856612929027,-30356.407859459432,-30356.407859459432,-38330.27764917236,0.9999995659311035,4.3406889649322267e-07,-0.1526603301600085,0,0.10947429209325985,0.26213462225326833
15,3600,0.36,u011,-36500.0,-38342.434060533764,-6191.4166401830735,-32151.01742035069,-32151.01742035069,-38342.44650181486,0.9999996130364616,3.8696353843459264e-07,-0.1344636414055448,0,0.10902407074853944,0.2434877121540842
16,3700,0.37,u011,-36500.0,-38219.30942287858,-8879.263559563376,-29340.0458633152,-29340.0458633152,-38219.323056116096,0.9999995353373027,4.6466269731926246e-07,-0.14642451344134633,0,0.10864645628213111,0.2550709697234774
17,3800,0.38,u011,-36500.0,-38273.07220893397,-5542.713623336516,-32730.358585597452,-32730.358585597452,-38273.084429999304,0.9999996266140447,3.7338595526570373e-07,-0.13757855780490244,0,0.10938850225654465,0.24696706006144709
18,3900,0.39,u011,-36500.0,-38260.920127136866,-15817.115799974126,-22443.80432716274,-22443.80432716274,-38260.937949413186,0.9999992059167976,7.940832024155853e-07,-0.14802931366515687,0,0.10876005383299908,0.25678936749815595
19,4000,0.4,u011,-36500.0,-38225.631531481224,6248.52443466874,-44474.15596614996,-44474.15596614996,-38225.640525466835,0.9999997977705977,2.0222940227965225e-07,-0.15372077671522644,0,0.11081605102632373,0.2645368277415502
20,4100,0.41000000000000003,u011,-36500.0,-38152.64527489757,-14065.10349022245,-24087.541784675122,-24087.541784675122,-38152.66188098083,0.9999993105954728,6.894045272431981e-07,-0.16524631343009386,0,0.11143223023589041,0.27667854366598427
