frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p036,0.232,179487.3992730993,-38820.50614766861,218307.9054207679,218307.9054207679,-38820.50797994305,8.39307401356848e-09,0.999999991606926,0.24273963261007597,1,0.3417958019144336,0.09905616930435764
1,1200,0.12,p036,0.232,192151.48300204487,-38798.98694987444,230950.4699519193,230950.4699519193,-38798.98868184752,7.499326826199137e-09,0.9999999925006732,0.2407177893567397,1,0.3392629878449112,0.0985451984881715
2,1300,0.13,p036,0.232,201734.41233641675,-38822.37250719895,240556.7848436157,240556.7848436157,-38822.374170008,6.912334760134087e-09,0.9999999930876653,0.24232599911358127,1,0.3405100128242594,0.09818401371067816
3,1400,0.14,p036,0.232,181467.88065105482,-38706.22880731619,220174.109458371,220174.109458371,-38706.230624060205,8.251397010106132e-09,0.999999991748603,0.24074180918370655,1,0.3396941620838721,0.09895235290016555
4,1500,0.15,p036,0.232,170339.9334049278,-38671.97041831177,209011.90382323958,209011.90382323958,-38671.97233207835,9.156256197684343e-09,0.9999999908437438,0.2459009345292237,1,0.34533035887757824,0.09942942434835453
5,1600,0.16,p036,0.232,155442.3164809776,-38661.28668139904,194103.60316237665,194103.60316237665,-38661.28874215417,1.061677912250758e-08,0.9999999893832209,0.2418597698555216,1,0.34194186956449313,0.10008209970897154
6,1700,0.17,p036,0.232,151619.73130463567,-38660.979010485986,190280.71031512166,190280.71031512166,-38660.98111264335,1.1047663783791961e-08,0.9999999889523362,0.23408234684315649,1,0.33432653606406787,0.10024418922091137
7,1800,0.18,p036,0.232,147081.97837781356,-38659.76380230603,185741.7421801196,185741.7421801196,-38659.76595583378,1.159420426333213e-08,0.9999999884057957,0.2346547356042175,1,0.33512956793866266,0.10047483233444514
8,1900,0.19,p036,0.232,158742.2836143975,-38648.105615957786,197390.38923035527,197390.38923035527,-38648.10764239887,1.0266158589899987e-08,0.9999999897338414,0.2321539629168487,1,0.33208110401760194,0.09992714110075322
9,2000,0.2,p036,0.232,173173.32825083027,-38573.22573573314,211746.5539865634,211746.5539865634,-38573.22762478393,8.921282157459132e-09,0.9999999910787178,0.23355160992613316,1,0.332865185978389,0.09931357605225584
10,2100,0.21,p036,0.232,205467.71058384582,-38659.304201274965,244127.0147851208,244127.0147851208,-38659.3058397663,6.711634581435533e-09,0.9999999932883654,0.23470712395562998,1,0.3327775442409207,0.09807042028529071
11,2200,0.22,p036,0.232,206275.59341561908,-38664.83544389749,244940.42885951657,244940.42885951657,-38664.83707694762,6.667131735582643e-09,0.9999999933328683,0.23019542057903175,1,0.3282247753109702,0.09802935473193848
12,2300,0.23,p036,0.232,179283.9385930758,-38613.60482114446,217897.54341422027,217897.54341422027,-38613.6066568696,8.42471686857138e-09,0.9999999915752831,0.23613235553826162,1,0.33519571724076397,0.09906336170250236
13,2400,0.24,p036,0.232,165577.4602645782,-38580.92495354902,204158.38521812722,204158.38521812722,-38580.92691281215,9.596779926290822e-09,0.9999999904032201,0.23447616398254428,1,0.33410831906754873,0.09963215508500446
14,2500,0.25,p036,0.232,150086.6935045791,-38623.404457262106,188710.0979618412,188710.0979618412,-38623.406576915484,1.1232325958232536e-08,0.999999988767674,0.23785968204605362,1,0.3382093479278231,0.10034966588176948
15,2600,0.26,p036,0.232,152170.02377861805,-38578.79756937813,190748.82134799619,190748.82134799619,-38578.79966637665,1.099350682709499e-08,0.9999999890064932,0.2343035486485384,1,0.3345358656991096,0.1002323170505712
16,2700,0.27,p036,0.232,158656.8981748784,-38569.795227605704,197226.69340248412,197226.69340248412,-38569.797255728714,1.0283207285688434e-08,0.9999999897167927,0.2418999394070797,1,0.34186096215346395,0.09996102274638426
17,2800,0.28,p036,0.232,171873.24078327653,-38554.47541604575,210427.71619932228,210427.71619932228,-38554.47731693601,9.033459369423014e-09,0.9999999909665407,0.23688415400878238,1,0.33624552019940296,0.09936136619062058
18,2900,0.29,p036,0.232,174930.4401906587,-38536.023433101655,213466.46362376036,213466.46362376036,-38536.02530693228,8.778102911222163e-09,0.9999999912218971,0.24134773468476955,1,0.3406001587489506,0.09925242406418104
19,3000,0.3,p036,0.232,180997.34039149576,-38431.54404295143,219428.8844344472,219428.8844344472,-38431.54586586548,8.307539045571133e-09,0.9999999916924609,0.23977073712336142,1,0.33877804147349494,0.09900730435013352
