frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p027,0.016,-38711.52395510793,14128.150138790865,-52839.67409389879,-52839.67409389879,-38711.531525176244,0.9999998567351848,1.432648152333016e-07,-0.08092847275373839,0,0.12309903774768784,0.20402751050142623
1,1200,0.12,p027,0.016,-38618.63409677919,8325.77199954554,-46944.40609632473,-46944.40609632473,-38618.64261749467,0.9999998184935526,1.8150644748304856e-07,-0.07588382184545925,0,0.1252869351584804,0.20117075700393966
2,1300,0.13,p027,0.016,-38603.05693749737,-7417.022600348428,-31186.034337148943,-31186.034337148943,-38603.06976374617,0.9999995887185235,4.112814765422357e-07,-0.07869885854686576,0,0.12579373917298375,0.2044925977198495
3,1400,0.14,p027,0.016,-38569.8587284988,-7457.002243030933,-31112.85648546787,-31112.85648546787,-38569.87158491508,0.9999995867815716,4.1321842830788214e-07,-0.07755221683792779,0,0.12444481217192854,0.20199702900985633
4,1500,0.15,p027,0.016,-38467.866671160125,4145.382577445504,-42613.24924860563,-42613.24924860563,-38467.87605791,0.9999997797223656,2.2027763435517045e-07,-0.0802593170146679,0,0.12251555520129323,0.20277487221596113
5,1600,0.16,p027,0.016,-38479.2096783419,4852.85014690939,-43332.05982525129,-43332.05982525129,-38479.21890938045,0.9999997869698636,2.1303013647555602e-07,-0.08300007998088002,0,0.11957651363970884,0.20257659362058886
6,1700,0.17,p027,0.016,-38477.376142109075,468.26211265675374,-38945.63825476583,-38945.63825476583,-38477.38641283289,0.9999997362806501,2.63719349857805e-07,-0.08599762752472671,0,0.11668577930178405,0.20268340682651076
7,1800,0.18,p027,0.016,-38538.20939582892,5949.8056629366765,-44488.015058765595,-44488.015058765595,-38538.21838701269,0.9999997978965767,2.0210342333015774e-07,-0.08233491262109996,0,0.1152875244566047,0.19762243707770466
8,1900,0.19,p027,0.016,-38507.81299877379,4459.695387886983,-42967.508386660775,-42967.508386660775,-38507.82230813168,0.9999997833396861,2.166603139674983e-07,-0.09147397504552979,0,0.11344879222084783,0.20492276726637762
9,2000,0.2,p027,0.016,-38441.14578579951,-7278.606602674205,-31162.539183125307,-31162.539183125307,-38441.15862171872,0.999999588098115,4.119018851000966e-07,-0.08900283796977948,0,0.11111012483222793,0.2001129628020074
10,2100,0.21,p027,0.016,-38448.47208850112,-7415.637601317692,-31032.834487183427,-31032.834487183427,-38448.48497806923,0.9999995846477572,4.1535224287736483e-07,-0.08998552932371787,0,0.10995612848708794,0.1999416578108058
11,2200,0.22,p027,0.016,-38471.67572574064,6993.5903665732185,-45465.26609231386,-45465.26609231386,-38471.68452366391,0.9999998064914027,1.9350859725708602e-07,-0.09594072189155023,0,0.10954550115776931,0.20548622304931954
12,2300,0.23,p027,0.016,-38436.7243215286,-1602.883213856112,-36833.84110767249,-36833.84110767249,-38436.7351811042,0.9999997051741314,2.9482586855200665e-07,-0.0863377490568075,0,0.11011896805915158,0.19645671711595908
13,2400,0.24,p027,0.016,-38567.90673864473,-10306.466797657165,-28261.439940987562,-28261.439940987562,-38567.92089219814,0.9999994991925654,5.008074345780322e-07,-0.09013291302910427,0,0.11352172393241124,0.2036546369615155
14,2500,0.25,p027,0.016,-38475.58879927758,-2382.5610062217747,-36093.02779305581,-36093.02779305581,-38475.59988174701,0.9999996929472725,3.070527274107171e-07,-0.08617454717395832,0,0.11664772231910205,0.20282226949306037
15,2600,0.26,p027,0.016,-38355.12540360566,12324.287903910648,-50679.41330751631,-50679.41330751631,-38355.133296355634,0.9999998442612692,1.557387308559477e-07,-0.07881751612855904,0,0.12064820761124563,0.19946572373980467
16,2700,0.27,p027,0.016,-38438.04139007951,-1545.7374580184696,-36892.30393206104,-36892.30393206104,-38438.05223244607,0.9999997061078049,2.938921951356477e-07,-0.0822953971871338,0,0.12423029103104169,0.2065256882181755
17,2800,0.28,p027,0.016,-38384.22773553792,-13866.132123163901,-24518.095612374018,-24518.095612374018,-38384.24405000786,0.9999993345956193,6.654043807619026e-07,-0.07549938551100072,0,0.1257132614600016,0.20121264697100233
18,2900,0.29,p027,0.016,-38279.70031881114,-5270.574543013936,-33009.125775797205,-33009.125775797205,-38279.71243666776,0.9999996328940124,3.6710598760869573e-07,-0.0757409318139558,0,0.12653908722993318,0.20228001904388898
19,3000,0.3,p027,0.016,-38384.29401973213,20833.625864477886,-59217.919884210016,-59217.919884210016,-38384.30077444346,0.9999998859347001,1.1406529981661251e-07,-0.08051501155791502,0,0.1257978635064382,0.20631287506435322
