frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u035,-24500.0,-39100.735227836936,-8554.114042146743,-30546.621185690194,-30546.621185690194,-39100.748322569285,0.9999995713201457,4.2867985433625577e-07,-0.22397237352179622,0,0.10962534529090041,0.3335977188126966
1,2200,0.22,u035,-24500.0,-39077.51589820642,-12382.031215885014,-26695.484682321403,-26695.484682321403,-39077.530882005376,0.9999994387147373,5.612852627678855e-07,-0.21802230760125624,0,0.11289097501902584,0.3309132826202821
2,2300,0.23,u035,-24500.0,-39116.428964230494,-12143.367488946562,-26973.061475283932,-26973.061475283932,-39116.443793833,0.999999450207526,5.497924740471838e-07,-0.21101850233152314,0,0.11435609150837513,0.32537459383989825
3,2400,0.24,u035,-24500.0,-39076.90765579752,-9468.12111972348,-29608.78653607404,-29608.78653607404,-39076.921165294676,0.9999995437339246,4.5626607531046304e-07,-0.21327660247043112,0,0.11525779992684065,0.3285344023972718
4,2500,0.25,u035,-24500.0,-39084.354950177745,-4821.252242532268,-34263.10270764548,-34263.10270764548,-39084.36662453973,0.9999996592732967,3.407267032407013e-07,-0.21466230932530944,0,0.113016944175113,0.32767925350042243
5,2600,0.26,u035,-24500.0,-38981.60573983137,-14743.741118818376,-24237.864621012995,-24237.864621012995,-38981.62224292411,0.9999993191202887,6.808797112789478e-07,-0.21120155820090147,0,0.10978317676790532,0.3209847349688068
6,2700,0.27,u035,-24500.0,-39035.671678412386,-13908.303559783468,-25127.368118628918,-25127.368118628918,-39035.6875972999,0.9999993664729522,6.335270478219357e-07,-0.22118076360576983,0,0.10759098230015741,0.3287717459059272
7,2800,0.28,u035,-24500.0,-39075.41375187223,-8790.707436891302,-30284.706314980926,-30284.706314980926,-39075.42695985323,0.999999563873285,4.36126714908891e-07,-0.2180653907129793,0,0.10684575246481544,0.32491114317779474
8,2900,0.29,u035,-24500.0,-38886.13076590345,-13683.150872368657,-25202.979893534794,-25202.979893534794,-38886.14663703257,0.9999993702685477,6.297314523173725e-07,-0.2140017357692188,0,0.10661038520224328,0.3206121209714621
9,3000,0.3,u035,-24500.0,-38883.74205302619,-10641.219683477568,-28242.52236954862,-28242.52236954862,-38883.75621606001,0.9999994985214342,5.014785657841969e-07,-0.21114258383049933,0,0.10730040090082203,0.3184429847313214
10,3100,0.31,u035,-24500.0,-38880.53594162606,-8064.172701651842,-30816.36323997422,-30816.36323997422,-38880.54892173758,0.9999995787919398,4.212080602639112e-07,-0.21050570149162479,0,0.10809696159584768,0.3186026630874725
11,3200,0.32,u035,-24500.0,-38825.66696270584,-16273.894759258343,-22551.7722034475,-22551.7722034475,-38825.68469965715,0.9999992135020146,7.864979853500209e-07,-0.20094673248557368,0,0.10959193421726973,0.3105386667028434
12,3300,0.33,u035,-24500.0,-38770.16891692256,-9203.383569205966,-29566.78534771659,-29566.78534771659,-38770.182445610655,0.9999995424367054,4.5756329464241574e-07,-0.20155593137149797,0,0.11058032130734734,0.3121362526788453
13,3400,0.34,u035,-24500.0,-38844.21659246067,-10453.090992128331,-28391.125600332336,-28391.125600332336,-38844.2306813632,0.9999995037573095,4.962426904953077e-07,-0.20349975804260956,0,0.11138864205431659,0.31488840009692615
14,3500,0.35000000000000003,u035,-24500.0,-38825.796318690846,-12777.139939556684,-26048.65637913416,-26048.65637913416,-38825.8116745602,0.9999994104935386,5.895064614791501e-07,-0.19270755998195316,0,0.11210291182238437,0.3048104718043375
15,3600,0.36,u035,-24500.0,-38832.69314035383,-9091.006380970997,-29741.686759382836,-29741.686759382836,-38832.706589484085,0.9999995478024433,4.521975567883807e-07,-0.17994727593663007,0,0.1115741798173896,0.29152145575401966
16,3700,0.37,u035,-24500.0,-38736.0194553629,-5822.767855893442,-32913.251599469455,-32913.251599469455,-38736.031608518024,0.9999996307521877,3.6924781227076764e-07,-0.17693005859214972,0,0.11016774333916442,0.2870978019313141
17,3800,0.38,u035,-24500.0,-38666.443175725406,-12907.570877877675,-25758.87229784773,-25758.87229784773,-38666.45870434616,0.9999993971552075,6.02844792585433e-07,-0.18115224521504736,0,0.10822014142766696,0.2893723866427143
18,3900,0.39,u035,-24500.0,-38625.6978522444,-8248.241790835425,-30377.45606140897,-30377.45606140897,-38625.711019898255,0.9999995665324173,4.3346758266116225e-07,-0.17956290981365297,0,0.10651811142404925,0.28608102123770224
19,4000,0.4,u035,-24500.0,-38811.576824997115,-8282.824432555906,-30528.75239244121,-30528.75239244121,-38811.589927393936,0.9999995708181779,4.291818220258925e-07,-0.17775290659497095,0,0.10649579156511625,0.2842486981600872
20,4100,0.41000000000000003,u035,-24500.0,-38701.36641584404,-12368.159619645478,-26333.20679619856,-26333.20679619856,-38701.38160578169,0.9999994231648184,5.768351815649275e-07,-0.17491753862557308,0,0.1086286525098244,0.2835461911353975
21,4200,0.42,u035,-24500.0,-38681.22287186503,-9260.80373003622,-29420.41914182881,-29420.41914182881,-38681.236467858114,0.9999995378726438,4.621273562155359e-07,-0.16289371148837326,0,0.11191019475091671,0.27480390623928996
22,4300,0.43,u035,-24500.0,-38682.966671929025,-8533.294449522946,-30149.67222240608,-30149.67222240608,-38682.979939065764,0.9999995599579006,4.4004209948100836e-07,-0.15481717205286416,0,0.11305516383604841,0.26787233588891257
23,4400,0.44,u035,-24500.0,-38720.3982837715,-12913.796600616392,-25806.60168315511,-25806.60168315511,-38720.413783672055,0.9999993993830677,6.006169323002908e-07,-0.16723791477140315,0,0.11271186678339151,0.27994978155479466
24,4500,0.45,u035,-24500.0,-38685.85672323697,-12141.650266200915,-26544.206457036053,-26544.206457036053,-38685.87179243007,0.9999994322988702,5.677011297722245e-07,-0.1718081768579449,0,0.1110076002091526,0.2828157770670975
25,4600,0.46,u035,-24500.0,-38769.85589116305,-10540.246941885882,-28229.60894927717,-28229.60894927717,-38769.87006067564,0.9999994980625349,5.01937465202662e-07,-0.16946213707172153,0,0.10883893613372587,0.2783010732054474
26,4700,0.47000000000000003,u035,-24500.0,-38647.00123434074,-9338.10754669382,-29308.893687646923,-29308.893687646923,-38647.01488206891,0.9999995343490069,4.656509930422992e-07,-0.17751841871355467,0,0.10787629143304549,0.2853947101466002
27,4800,0.48,u035,-24500.0,-38724.94143751485,-14792.770622228942,-23932.170815285906,-23932.170815285906,-38724.95815140694,0.9999993016150152,6.983849848429813e-07,-0.18086945170337365,0,0.10764528532449717,0.28851473702787084
28,4900,0.49,u035,-24500.0,-38617.83178337259,-11040.24682007602,-27577.58496329657,-27577.58496329657,-38617.84628789828,0.9999994740471128,5.259528872425534e-07,-0.1818379181416933,0,0.10716190935976021,0.28899982750145353
29,5000,0.5,u035,-24500.0,-38632.29424482066,-11494.363226286107,-27137.931018534553,-27137.931018534553,-38632.308984329815,0.9999994568674695,5.431325305060852e-07,-0.17433074799301274,0,0.10762063749585082,0.28195138548886356
30,5100,0.51,u035,-24500.0,-38556.544936617516,-10804.574470182328,-27751.97046643519,-27751.97046643519,-38556.559350000985,0.9999994806362125,5.193637875877677e-07,-0.1854272953594871,0,0.10974557278162671,0.2951728681411138
31,5200,0.52,u035,-24500.0,-38627.44110644044,-5991.359755216399,-32636.081351224042,-32636.081351224042,-38627.45336280926,0.9999996244536996,3.755463003907167e-07,-0.19662223485435987,0,0.11140272579172057,0.3080249606460804
32,5300,0.53,u035,-24500.0,-38517.79108886665,-13030.117016392585,-25487.674072474067,-25487.674072474067,-38517.80678271744,0.9999993842579981,6.157420019414772e-07,-0.18204684242997787,0,0.11253031575448313,0.294577158184461
33,5400,0.54,u035,-24500.0,-38501.436232974374,-11872.47873448662,-26628.957498487754,-26628.957498487754,-38501.45125420735,0.9999994359067182,5.640932817518873e-07,-0.1862664823217237,0,0.11250369753810177,0.29877017985982546
34,5500,0.55,u035,-24500.0,-38447.41332606101,-8716.718521329109,-29730.694804731902,-29730.694804731902,-38447.42678016363,0.9999995474680112,4.5253198877048817e-07,-0.20171032556326324,0,0.11065592382722216,0.3123662493904854
35,5600,0.56,u035,-24500.0,-38348.917936523765,-10044.005781206099,-28304.912155317666,-28304.912155317666,-38348.9320683394,0.999999500729716,4.992702839490271e-07,-0.2033511610875029,0,0.10824588250288514,0.31159704359038803
36,5700,0.5700000000000001,u035,-24500.0,-38319.24171105551,-9416.357268680847,-28902.884442374663,-28902.884442374663,-38319.25555049805,0.9999995211748047,4.78825195215915e-07,-0.19525529737010072,0,0.1070523780240794,0.30230767539418013
37,5800,0.58,u035,-24500.0,-38262.98494120524,-9075.796336061117,-29187.188605144125,-29187.188605144125,-38262.998645841806,0.999999530457562,4.6954243798635886e-07,-0.19208936236540525,0,0.10695044176764067,0.29903980413304593
38,5900,0.59,u035,-24500.0,-38298.05335125583,-10156.85537209065,-28141.197979165183,-28141.197979165183,-38298.06756528461,0.9999994949037199,5.050962801900205e-07,-0.2021444166761101,0,0.1097801024254349,0.311924519101545
39,6000,0.6,u035,-24500.0,-38322.079653708526,-12688.075525930937,-25634.00412777759,-25634.00412777759,-38322.09525797209,0.9999993912677674,6.087322326209232e-07,-0.20417522034367547,0,0.11101130266906274,0.3151865230127382
