frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u038,-23000.0,-39024.26157700381,-9528.767092220281,-29495.49448478353,-29495.49448478353,-39024.27513839083,0.9999995402221666,4.5977783341699663e-07,-0.14562524561659157,0,0.11004719085926405,0.25567243647585564
1,2200,0.22,u038,-23000.0,-39013.87749679017,-11067.6023978093,-27946.27509898087,-27946.27509898087,-39013.891809960485,0.9999994878331513,5.121668487650943e-07,-0.1389981897553128,0,0.1097747250203862,0.24877291477569902
2,2300,0.23,u038,-23000.0,-38955.591492017964,-11655.397635062633,-27300.19385695533,-27300.19385695533,-38955.60614392071,0.999999463304653,5.366953471086511e-07,-0.14346463594768066,0,0.1089439158944484,0.25240855184212907
3,2400,0.24,u038,-23000.0,-38958.15258120146,-7727.737582431204,-31230.414998770255,-31230.414998770255,-38958.16538922326,0.9999995898866125,4.101133875278329e-07,-0.14630486809935084,0,0.10885679972481214,0.255161667824163
4,2500,0.25,u038,-23000.0,-38866.66628400542,-5782.4588269701635,-33084.207457035256,-33084.207457035256,-38866.678374361654,0.9999996345583491,3.654416509957237e-07,-0.14996931332160385,0,0.10873206716573681,0.25870138048734065
5,2600,0.26,u038,-23000.0,-38880.279128968745,-11270.612559734232,-27609.666569234512,-27609.666569234512,-38880.29361664063,0.9999994752686837,5.247313162870526e-07,-0.1488598979773748,0,0.11014101307491657,0.2590009110522914
6,2700,0.27,u038,-23000.0,-38905.01746232787,-12476.267036747973,-26428.7504255799,-26428.7504255799,-38905.032597351834,0.9999994273279522,5.72672047782774e-07,-0.1484129956989776,0,0.11032934814358773,0.25874234384256534
7,2800,0.28,u038,-23000.0,-38898.37802015114,-8952.65483913172,-29945.72318101942,-29945.72318101942,-38898.39137764527,0.9999995539435755,4.460564245190035e-07,-0.13776280227953722,0,0.11061093825526752,0.24837374053480474
8,2900,0.29,u038,-23000.0,-38938.505188815616,-11730.916058624105,-27207.58913019151,-27207.58913019151,-38938.51989058805,0.9999994596450102,5.403549897531335e-07,-0.14813804546852483,0,0.11032358104317963,0.25846162651170446
9,3000,0.3,u038,-23000.0,-38833.2173992109,-12527.372184902051,-26305.84521430885,-26305.84521430885,-38833.23260494809,0.9999994219642258,5.780357742457554e-07,-0.14932914325689756,0,0.10924695570757102,0.2585760989644686
10,3100,0.31,u038,-23000.0,-38825.061702043895,-9684.737330794276,-29140.32437124962,-29140.32437124962,-38825.07542872059,0.9999995289460888,4.710539111552059e-07,-0.14333271148777504,0,0.1080101760364035,0.25134288752417855
11,3200,0.32,u038,-23000.0,-38705.51530866645,-13392.352756427048,-25313.162552239402,-25313.162552239402,-38705.53111071211,0.9999993757387726,6.242612274331982e-07,-0.14691771386423205,0,0.10833517714013771,0.25525289100436976
12,3300,0.33,u038,-23000.0,-38691.2590839437,-13797.749312238215,-24893.50977170549,-24893.50977170549,-38691.27515237863,0.9999993545139143,6.454860856375255e-07,-0.14747961807239504,0,0.11082917364024128,0.2583087917126363
13,3400,0.34,u038,-23000.0,-38721.114208485495,-9408.746144797886,-29312.36806368761,-29312.36806368761,-38721.127854596,0.9999995344593868,4.6554061317038986e-07,-0.14552243067043225,0,0.11202631098268567,0.2575487416531179
14,3500,0.35000000000000003,u038,-23000.0,-38699.81950696526,-14743.478596771107,-23956.34091019415,-23956.34091019415,-38699.83620399435,0.9999993030235342,6.969764657638322e-07,-0.13573855286681133,0,0.11194172895824978,0.2476802818250611
15,3600,0.36,u038,-23000.0,-38676.545450798236,-16277.200757497834,-22399.3446933004,-22399.3446933004,-38676.56330844928,0.9999992027613838,7.97238616290219e-07,-0.14449715760254217,0,0.11085052745332685,0.255347685055869
16,3700,0.37,u038,-23000.0,-38712.48843325084,-969.443016419129,-37743.04541683171,-37743.04541683171,-38712.49903122679,0.9999997192073431,2.807926569037278e-07,-0.13468597709482202,0,0.10923378751641125,0.24391976461123327
17,3800,0.38,u038,-23000.0,-38519.50441695444,-16344.136510203796,-22175.367906750645,-22175.367906750645,-38519.52245497196,0.9999991865754723,8.134245277346963e-07,-0.14941893324347924,0,0.10658627361598708,0.2560052068594663
18,3900,0.39,u038,-23000.0,-38603.280660672026,-15362.405910473899,-23240.874750198127,-23240.874750198127,-38603.29787171542,0.9999992594505118,7.405494881762564e-07,-0.15755377162254275,0,0.10677778748637858,0.2643315591089213
19,4000,0.4,u038,-23000.0,-38590.83713227307,-6276.806577432231,-32314.030554840836,-32314.030554840836,-38590.84951079224,0.9999996169308044,3.8306919558639407e-07,-0.14949513450715188,0,0.10645010871261743,0.2559452432197693
20,4100,0.41000000000000003,u038,-23000.0,-38567.2703450213,-15600.176368681685,-22967.093976339616,-22967.093976339616,-38567.287761229774,0.9999992416897812,7.583102187846968e-07,-0.13472996345456434,0,0.10875133576623017,0.2434812992207945
21,4200,0.42,u038,-23000.0,-38437.29831996519,-11203.779274133733,-27233.51904583146,-27233.51904583146,-38437.313007739605,0.9999994606734977,5.393265022912708e-07,-0.13827751325671978,0,0.11170248097719883,0.2499799942339186
22,4300,0.43,u038,-23000.0,-38494.38376435652,-9594.098022368911,-28900.28574198761,-28900.28574198761,-38494.397605043494,0.9999995210886895,4.789113104974874e-07,-0.14513787578709186,0,0.11353203921796852,0.25866991500506037
23,4400,0.44,u038,-23000.0,-38393.763239642576,-17991.188303457922,-20402.574936184654,-20402.574936184654,-38393.78284499224,0.9999990390765849,9.609234150609325e-07,-0.1381400696860633,0,0.11329460848059407,0.2514346781666574
24,4500,0.45,u038,-23000.0,-38504.079371262545,-11474.72151223247,-27029.357859030075,-27029.357859030075,-38504.09416997819,0.999999452495338,5.475046619962676e-07,-0.14939866352872294,0,0.11078981997183264,0.26018848350055557
25,4600,0.46,u038,-23000.0,-38438.344695954554,-9765.055509393453,-28673.2891865611,-28673.2891865611,-38438.358646213375,0.9999995134759339,4.865240662010883e-07,-0.14409540247695438,0,0.10829889765563652,0.2523943001325909
26,4700,0.47000000000000003,u038,-23000.0,-38328.40492326484,-13110.258837862231,-25218.146085402608,-25218.146085402608,-38328.42078484908,0.9999993710257594,6.289742405796162e-07,-0.14317704937250403,0,0.10682066871755552,0.24999771809005955
27,4800,0.48,u038,-23000.0,-38311.77860339242,-13772.813618983375,-24538.964984409045,-24538.964984409045,-38311.7949039876,0.9999993357269334,6.64273066608434e-07,-0.1392406234494279,0,0.10718697090496625,0.24642759435439412
