frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,0,0.0,u006,-23500.0,-41027.692729588234,-20339.861590763845,-20687.83113882439,-20687.83113882439,-41027.7120646081,0.9999990653933899,9.346066100479611e-07,0.11070156121749887,0.2672100298258625
1,0,0.0,u006,-23500.0,-40676.696419336025,-20079.282755785967,-20597.413663550058,-20597.413663550058,-40676.71583923162,0.9999990571700267,9.428299733160728e-07,0.11259148657247466,0.2692050826530965
2,0,0.0,u006,-23500.0,-40340.035337843445,-19610.79671287942,-20729.238624964026,-20729.238624964026,-40340.05463424091,0.9999990691234788,9.308765212545644e-07,0.1136475956912286,0.2707105656916376
3,0,0.0,u006,-23500.0,-40039.54912343513,-18939.419443872186,-21100.129679562942,-21100.129679562942,-40039.56808064756,0.9999991015610494,8.984389505140022e-07,0.11350378610698016,0.27166615424472584
4,0,0.0,u006,-23500.0,-39782.23979710257,-18078.170433657113,-21704.06936344546,-21704.06936344546,-39782.25822681055,0.9999991508653805,8.491346195071969e-07,0.11213313280133805,0.27204339873759986
5,0,0.0,u006,-23500.0,-39566.28946130433,-17051.51219850372,-22514.777262800613,-22514.777262800613,-39566.30722739989,0.999999210915244,7.890847559255398e-07,0.11008351588234179,0.2719716305399814
6,0,0.0,u006,-23500.0,-39389.552906329336,-15894.148877648213,-23495.40402868112,-23495.40402868112,-39389.56993092316,0.9999992754085385,7.245914615539029e-07,0.10796801821631871,0.27163988633663866
7,0,0.0,u006,-23500.0,-39260.65901675444,-14616.398551233335,-24644.260465521107,-24644.260465521107,-39260.67524770352,0.9999993413911643,6.586088357463105e-07,0.10642049991806352,0.2712473094435167
8,0,0.0,u006,-23500.0,-39187.3417706545,-13238.620825973749,-25948.720944680754,-25948.720944680754,-39187.35718566333,0.9999994059441102,5.940558898132053e-07,0.1058521075791556,0.27095407558130297
9,0,0.0,u006,-23500.0,-39168.53186718177,-11819.906528318019,-27348.625338863756,-27348.625338863756,-39168.5464931376,0.9999994652038265,5.347961734569751e-07,0.10655165795703668,0.2707621415784428
10,0,0.0,u006,-23500.0,-39189.15965605653,-10397.866791244553,-28791.292864811978,-28791.292864811978,-39189.17354913903,0.9999995174558796,4.825441203837322e-07,0.10838182828449607,0.27064059269287083
11,0,0.0,u006,-23500.0,-39230.87070437987,-9024.28996068266,-30206.58074369721,-30206.58074369721,-39230.883946521644,0.9999995616143955,4.383856045397927e-07,0.11066664134209789,0.2703458745409602
12,0,0.0,u006,-23500.0,-39285.30519846102,-7912.3395315801135,-31372.965666880908,-31372.965666880908,-39285.317948286516,0.99999959360504,4.0639496001748654e-07,0.11265481542648714,0.2697245829309241
13,0,0.0,u006,-23500.0,-39353.23268760002,-7253.163305434207,-32100.069382165813,-32100.069382165813,-39353.245148627444,0.9999996118071398,3.8819286019009525e-07,0.11377970143658524,0.26862114170874396
14,0,0.0,u006,-23500.0,-39433.59417151417,-7160.72757615323,-32272.866595360938,-32272.866595360938,-39433.6065658221,0.9999996159529748,3.840470251814665e-07,0.11369128080005236,0.26695660192040727
15,0,0.0,u006,-23500.0,-39514.941909551264,-7648.3447007959685,-31866.597208755295,-31866.597208755295,-39514.954461874935,0.9999996060980814,3.939019186938175e-07,0.1122542186095424,0.26467508874818835
16,0,0.0,u006,-23500.0,-39580.00799246701,-8612.817431767884,-30967.190560699128,-30967.190560699128,-39580.020909358274,0.9999995828849744,4.1711502563046565e-07,0.10999351715255108,0.26201051882176984
17,0,0.0,u006,-23500.0,-39619.92779605754,-9937.662820861495,-29682.26497519605,-29682.26497519605,-39619.94127211197,0.9999995459900987,4.540099013405907e-07,0.1077072926799834,0.2593393070067569
18,0,0.0,u006,-23500.0,-39638.58453696537,-11386.787670981532,-28251.796865983837,-28251.796865983837,-39638.59869534975,0.9999994988506302,5.011493697248959e-07,0.10604020711411127,0.2568404377065817
19,0,0.0,u006,-23500.0,-39646.66784469705,-12797.52214420513,-26849.145700491918,-26849.145700491918,-39646.68274274194,0.9999994451209536,5.54879046377188e-07,0.10558799028884559,0.2548290718212317
