frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p022,0.064,-38458.90777939148,-6140.760607657547,-32318.14717173393,-32318.14717173393,-38458.9201563339,0.9999996170283872,3.8297161275568925e-07,-0.07556129099986247,0,0.11897991236480426,0.19454120336466674
1,1200,0.12,p022,0.064,-38395.05667250481,-15326.898530476785,-23068.158142028027,-23068.158142028027,-38395.07401241105,0.999999248319694,7.516803060547694e-07,-0.0771034142769819,0,0.1183665904854745,0.1954700047624564
2,1300,0.13,p022,0.064,-38356.54900662834,-21049.30291955665,-17307.24608707169,-17307.24608707169,-38356.572118304444,0.9999986646278521,1.3353721478592817e-06,-0.07518534805472803,0,0.1212396305249691,0.19642497857969712
3,1400,0.14,p022,0.064,-38268.7133971834,-15579.45366681792,-22689.259730365477,-22689.259730365477,-38268.731026656285,0.9999992230048182,7.769951817504506e-07,-0.07308053341791158,0,0.11933792839017328,0.19241846180808486
4,1500,0.15,p022,0.064,-38306.88971989282,-12211.199225357675,-26095.69049453514,-26095.69049453514,-38306.90504808523,0.9999994126166385,5.873833615610558e-07,-0.07697305405736664,0,0.1229341575133265,0.19990721157069313
5,1600,0.16,p022,0.064,-38341.35353204806,-17898.314621303114,-20443.038910744945,-20443.038910744945,-38341.3730985919,0.9999990428768211,9.571231789351486e-07,-0.07913923379511183,0,0.11923068894641102,0.19836992274152285
6,1700,0.17,p022,0.064,-38287.19312673868,-20469.31014529121,-17817.882981447474,-17817.882981447474,-38287.2155760665,0.999998740070789,1.25992921096163e-06,-0.07640179882765769,0,0.11897089959707566,0.19537269842473334
7,1800,0.18,p022,0.064,-38200.24402563568,-13873.28459184349,-24326.959433792188,-24326.959433792188,-38200.260468287735,0.99999932409844,6.759015599988594e-07,-0.0744647454090564,0,0.1237433155578471,0.1982080609669035
8,1900,0.19,p022,0.064,-38352.98006955275,-1481.9582077185623,-36871.02186183419,-36871.02186183419,-38352.99091817756,0.9999997057684362,2.9423156372443415e-07,-0.07405815060674738,0,0.11867401311970145,0.19273216372644883
9,2000,0.2,p022,0.064,-38340.63990038677,-16291.565837997041,-22049.07406238973,-22049.07406238973,-38340.65804172322,0.9999991772304568,8.22769543162849e-07,-0.07797680028499183,0,0.11926500917511053,0.19724180946010236
10,2100,0.21,p022,0.064,-38274.623783432995,-20758.411570083117,-17516.212213349878,-17516.212213349878,-38274.64661939054,0.9999986962993067,1.3037006932892226e-06,-0.07608305750750889,0,0.11955254038730666,0.19563559789481555
11,2200,0.22,p022,0.064,-38301.00923599859,-13888.168135317042,-24412.841100681544,-24412.841100681544,-38301.0256208073,0.9999993288455591,6.711544408566361e-07,-0.07275160082891328,0,0.11800587199699743,0.1907574728259107
12,2300,0.23,p022,0.064,-38231.27246546405,-14819.911018145212,-23411.361447318835,-23411.361447318835,-38231.28955117301,0.9999992701969058,7.298030941793598e-07,-0.07540418546403488,0,0.12254727184053232,0.1979514573045672
13,2400,0.24,p022,0.064,-38197.61065664879,-16980.98066035047,-21216.629996298318,-21216.629996298318,-38197.629509767525,0.9999991114005742,8.885994258744923e-07,-0.07891119664007691,0,0.1173071852179605,0.19621838185803742
14,2500,0.25,p022,0.064,-38258.44110206462,-11997.184769493702,-26261.25633257092,-26261.25633257092,-38258.45633361954,0.9999994199996735,5.800003265443721e-07,-0.07922537762083706,0,0.11916540253328392,0.19839078015412098
15,2600,0.26,p022,0.064,-38305.50901740251,-11237.14365374943,-27068.36536365308,-27068.36536365308,-38305.52379479214,0.9999994540721874,5.459278126229705e-07,-0.07349658811703763,0,0.12465980743497673,0.19815639555201436
16,2700,0.27,p022,0.064,-38180.851140798244,-17987.966428582295,-20192.88471221595,-20192.88471221595,-38180.870949736556,0.9999990190158696,9.809841303165534e-07,-0.07100077563406484,0,0.12016471964292766,0.1911654952769925
17,2800,0.28,p022,0.064,-38176.13533841897,-17806.867385412974,-20369.267953005998,-20369.267953005998,-38176.15497582643,0.9999990359315004,9.640684995870785e-07,-0.07575531709894529,0,0.12116554560526824,0.19692086270421352
18,2900,0.29,p022,0.064,-38179.105033646396,-9316.503425670555,-28862.60160797584,-28862.60160797584,-38179.118892404294,0.9999995198373045,4.801626954931137e-07,-0.08012307471516042,0,0.11941924007097357,0.199542314786134
19,3000,0.3,p022,0.064,-38219.239106607536,-14882.945077256532,-23336.294029351004,-23336.294029351004,-38219.25624727716,0.9999992654941516,7.34505848420941e-07,-0.07629384328073034,0,0.11711462372665558,0.19340846700738593
