frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u017,-33500.0,-38871.20988323694,-5574.662845927785,-33296.54703730915,-33296.54703730915,-38871.2218964903,0.9999996392044892,3.6079551074541527e-07,-0.15219006134345936,0,0.10511332396714763,0.257303385310607
1,2200,0.22,u017,-33500.0,-38818.562862317835,-9780.032045399741,-29038.530816918093,-29038.530816918093,-38818.57663711287,0.999999525637779,4.743622209479881e-07,-0.15655152636034733,0,0.1072571697554631,0.2638086961158104
2,2300,0.23,u017,-33500.0,-38693.99242260342,-4176.93137837472,-34517.0610442287,-34517.0610442287,-38694.004011071665,0.9999996642686222,3.3573137775411155e-07,-0.1430061268969678,0,0.10996331146615812,0.2529694383631259
3,2400,0.24,u017,-33500.0,-38755.19790850027,-5718.435646851285,-33036.76226164898,-33036.76226164898,-38755.21001621985,0.9999996335079505,3.6649204948613345e-07,-0.13555897088488617,0,0.11259832641674065,0.24815729730162683
4,2500,0.25,u017,-33500.0,-38786.62467534386,-3697.5840870790707,-35089.04058826479,-35089.04058826479,-38786.636074910886,0.9999996751247846,3.248752153961476e-07,-0.14506976219632245,0,0.11436860118450053,0.259438363380823
5,2600,0.26,u017,-33500.0,-38750.096765090566,-13435.327080286399,-25314.769684804167,-25314.769684804167,-38750.112566133015,0.9999993758180336,6.241819664465353e-07,-0.14229454017137688,0,0.11286854175767813,0.255163081929055
6,2700,0.27,u017,-33500.0,-38740.946652798244,-3010.8921931537625,-35730.05445964448,-35730.05445964448,-38740.95784785184,0.9999996866770355,3.1332296440700347e-07,-0.13618868041412818,0,0.10937805530141935,0.24556673571554755
7,2800,0.28,u017,-33500.0,-38661.79417571207,-10662.798648214259,-27998.995527497813,-27998.995527497813,-38661.80846193157,0.9999994897600912,5.102399087131282e-07,-0.15342943617505894,0,0.10723011528762948,0.26065955146268843
8,2900,0.29,u017,-33500.0,-38627.43410800022,-4869.231515456078,-33758.20259254414,-33758.20259254414,-38627.44595696814,0.9999996490050211,3.509949788593758e-07,-0.15585790780187384,0,0.10667905338255415,0.262536961184428
9,3000,0.3,u017,-33500.0,-38593.372028337675,-8945.580942208006,-29647.79108612967,-29647.79108612967,-38593.38552006179,0.9999995449336581,4.5506634194225626e-07,-0.1418677996447669,0,0.10762675566120145,0.24949455530596834
10,3100,0.31,u017,-33500.0,-38539.014187413355,-7881.7742111190455,-30657.23997629431,-30657.23997629431,-38539.027234896756,0.9999995744081233,4.2559187674040544e-07,-0.1397200759245853,0,0.11046234035755198,0.2501824162821373
11,3200,0.32,u017,-33500.0,-38495.312013807066,-5255.390979700518,-33239.92103410655,-33239.92103410655,-38495.324047525646,0.9999996379741742,3.62025825817458e-07,-0.14103884870120723,0,0.11266434708473252,0.25370319578593975
