frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p030,0.16,-38358.25277402744,-9405.658118138876,-28952.594655888563,-28952.594655888563,-38358.26658970834,0.9999995228176306,4.771823694516009e-07,-0.06293248875082513,0,0.12542639494133853,0.18835888369216366
1,1200,0.12,p030,0.16,-38294.3996866823,-14056.594551884424,-24237.805134797876,-24237.805134797876,-38294.41618981554,0.9999993191169465,6.808830534388299e-07,-0.05936947733309919,0,0.1260620144225547,0.1854314917556539
2,1300,0.13,p030,0.16,-38326.53552841328,-21743.659203622345,-16582.876324790937,-16582.876324790937,-38326.559649645955,0.999998545417452,1.4545825480216656e-06,-0.06307931885678755,0,0.1276373972136885,0.19071671607047605
3,1400,0.14,p030,0.16,-38339.10640066693,-14476.968177969567,-23862.138222697366,-23862.138222697366,-38339.12316361228,0.9999992975096513,7.024903486696488e-07,-0.06401832486628795,0,0.126735550426466,0.19075387529275395
4,1500,0.15,p030,0.16,-38327.85217110027,-8772.267427120823,-29555.584743979445,-29555.584743979445,-38327.86570491529,0.999999542089837,4.5791016300977816e-07,-0.05878885197261441,0,0.126246685607515,0.18503553758012942
5,1600,0.16,p030,0.16,-38320.446938774345,-16378.815383683745,-21941.6315550906,-21941.6315550906,-38320.46516894409,0.9999991691529683,8.308470317297534e-07,-0.06217539371405639,0,0.12692108716011377,0.18909648087417016
6,1700,0.17,p030,0.16,-38194.81147365531,-20238.20008969339,-17956.61138396192,-17956.61138396192,-38194.83374954552,0.9999987594633271,1.2405366729972833e-06,-0.06475401387473989,0,0.1283178869375743,0.19307190081231418
7,1800,0.18,p030,0.16,-38232.67799377281,-13163.251404697861,-25069.426589074952,-25069.426589074952,-38232.693949452696,0.999999363541104,6.364588960305895e-07,-0.05952765854861489,0,0.12541688403729623,0.18494454258591111
8,1900,0.19,p030,0.16,-38254.71817919312,-858.8925675389764,-37395.825611654145,-37395.825611654145,-38254.728875571105,0.999999713968827,2.8603117291359226e-07,-0.06089097977732294,0,0.12516113266011833,0.18605211243744127
9,2000,0.2,p030,0.16,-38264.52803995626,-16223.716451187938,-22040.811588768323,-22040.811588768323,-38264.546188093365,0.9999991766134769,8.233865230744541e-07,-0.06425516331053227,0,0.12782237952757955,0.19207754283811182
10,2100,0.21,p030,0.16,-38222.502450017055,-23331.35802570902,-14891.144424308033,-14891.144424308033,-38222.52931157095,0.9999981961455602,1.803854439763608e-06,-0.05978899925228115,0,0.12563066101190098,0.18541966026418213
11,2200,0.22,p030,0.16,-38224.333698999864,-17779.16329727447,-20445.170401725394,-20445.170401725394,-38224.35326350382,0.999999043076378,9.569236220086097e-07,-0.06187987671418965,0,0.12892583857620765,0.1908057152903973
12,2300,0.23,p030,0.16,-38355.09649554189,-13763.8507371241,-24591.24575841779,-24591.24575841779,-38355.11276148219,0.999999338548403,6.614515971059554e-07,-0.06464681089270893,0,0.12805800464490838,0.1927048155376173
13,2400,0.24,p030,0.16,-38261.03454203397,-20664.003424472205,-17597.031117561768,-17597.031117561768,-38261.05727311177,0.9999987082469243,1.2917530757272644e-06,-0.05872341574862844,0,0.12818041160636526,0.1869038273549937
14,2500,0.25,p030,0.16,-38161.78384842657,-13683.008329409495,-24478.775519017072,-24478.775519017072,-38161.800189102294,0.9999993324562375,6.675437624892311e-07,-0.061080729623033375,0,0.12987783024011412,0.1909585598631475
15,2600,0.26,p030,0.16,-38229.928668977955,-13306.738706408854,-24923.1899625691,-24923.1899625691,-38229.94471827755,0.9999993560503715,6.439496285648438e-07,-0.06483845094363111,0,0.12568212272151402,0.19052057366514513
16,2700,0.27,p030,0.16,-38188.51658616986,-20099.168983501237,-18089.347602668626,-18089.347602668626,-38188.5386986042,0.9999987776021136,1.2223978863579177e-06,-0.0592423458191412,0,0.12433944300058461,0.1835817888197258
17,2800,0.28,p030,0.16,-38255.88470705718,-10768.300048864301,-27487.584658192878,-27487.584658192878,-38255.899259073776,0.9999994705973124,5.294026875768409e-07,-0.06347442480332874,0,0.126602573192235,0.19007699799556374
18,2900,0.29,p030,0.16,-38129.79171649579,-8364.305743135366,-29765.485973360424,-29765.485973360424,-38129.8051548727,0.999999548525269,4.514747310446765e-07,-0.061492243215557504,0,0.12442903167325921,0.1859212748888167
19,3000,0.3,p030,0.16,-38200.1275521864,-17547.647453804355,-20652.480098382046,-20652.480098382046,-38200.14692030214,0.999999062191111,9.37808888934466e-07,-0.059993448543976896,0,0.12530258746425835,0.18529603600823524
