frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w003,0.3,-31163.025308238535,-29923.234551136204,-1239.7907571023316,52114.04889923145,-113268.94549994211,0.26755095613731095,0.732449043862689,-0.06815169055710905,0,-0.06815169055710905,0.24970623378578527,0.12297800320518738,0.19112969376229644
1,300,0.015,w003,0.3,-30898.383042879996,-31061.37385092631,162.99080804631376,53516.83046438008,-114035.1893170097,0.26268908408290187,0.7373109159170981,-0.024544805993015867,0,-0.024544805993015867,0.24074341036191457,0.13915183903307218,0.16369664502608805
2,350,0.0175,w003,0.3,-31699.15689361224,-29727.724458121873,-1971.4324354903656,51382.40722084341,-113270.12547930659,0.27012069018373364,0.7298793098162664,-0.07356117493314521,0,-0.07356117493314521,0.22289879094975817,0.11308263298444096,0.18664380791758617
3,400,0.02,w003,0.3,-31431.885814249188,-30501.85238678978,-930.0334274594097,52423.80622887436,-113764.85498787847,0.26647001781121793,0.7335299821887821,-0.02243973195422977,0,-0.02243973195422977,0.20026201537881508,0.14289266992509755,0.16533240187932732
4,450,0.0225,w003,0.3,-32035.147965996053,-28132.214862354107,-3902.933103641946,49450.906552691835,-112202.98782932365,0.2770166942799712,0.7229833057200288,-0.07021479459888533,0,-0.07021479459888533,0.18208621883801218,0.1259792890310349,0.19619408362992022
5,500,0.025,w003,0.3,-31764.29368423775,-29430.936494045705,-2333.357190192044,51020.48246614172,-113071.33230308184,0.27140048866339306,0.7285995113366069,-0.04049499876008558,0,-0.04049499876008558,0.18506004863501258,0.13232301836236168,0.17281801712244726
6,550,0.0275,w003,0.3,-31631.779131847867,-29965.823613562505,-1665.955518285362,51687.88413804841,-113425.87341162696,0.2690449351087162,0.7309550648912838,-0.061767216111228415,0,-0.061767216111228415,0.2050226064542068,0.11674725125883774,0.17851446737006615
7,600,0.03,w003,0.3,-30936.89261136981,-30744.01277977631,-192.87983159350188,53160.959824740276,-113811.5294417672,0.2639143974473646,0.7360856025526354,-0.03568341465212618,0,-0.03568341465212618,0.22504434857598205,0.1341590920190273,0.16984250667115347
8,650,0.0325,w003,0.3,-30840.836659746354,-30361.201740549724,-479.6349191966292,52874.20473713714,-113504.53924907997,0.2649057362105536,0.7350942637894464,-0.049731611223330696,0,-0.049731611223330696,0.23716859990706207,0.13215946771931,0.1818910789426407
9,700,0.035,w003,0.3,-30890.646678786172,-30232.326481009335,-658.3201977768367,52695.51945855694,-113423.05407529978,0.26552527404524834,0.7344747259547517,-0.05824386854088702,0,-0.05824386854088702,0.23856099842057638,0.12185875237142331,0.18010262091231033
10,750,0.0375,w003,0.3,-31076.907390715776,-30385.841205975288,-691.0661847404881,52662.77347159329,-113585.26554870329,0.2656389614001575,0.7343610385998425,-0.052858906046968426,0,-0.052858906046968426,0.2292535185439529,0.11820842611215114,0.17106733215911957
11,800,0.04,w003,0.3,-31027.231479938877,-30506.544623227255,-520.6868567116217,52833.15279962215,-113660.75994428844,0.26504794879768495,0.7349520512023151,-0.03377067487378824,0,-0.03377067487378824,0.21183822307775582,0.12959030084120443,0.16336097571499267
12,850,0.0425,w003,0.3,-31703.374168159964,-28811.337795055864,-2892.0363731040998,50461.803283229674,-112603.91374993393,0.27338723067737347,0.7266127693226265,-0.06988281490261992,0,-0.06988281490261992,0.192060456244035,0.11944105238572926,0.18932386728834918
13,900,0.045,w003,0.3,-31481.787693927112,-28691.013057338394,-2790.774636588718,50563.06501974506,-112455.92363358467,0.2730261205893665,0.7269738794106335,-0.035090031822571005,0,-0.035090031822571005,0.18250686449571907,0.14315503482605074,0.17824506664862175
14,950,0.0475,w003,0.3,-31390.36359761048,-29482.0919869169,-1908.2716106935804,51445.56804564019,-113007.43899821093,0.2698979324295927,0.7301020675704073,-0.03654668288342319,0,-0.03654668288342319,0.19317562769159508,0.14097595249096553,0.17752263537438873
15,1000,0.05,w003,0.3,-31279.191258654588,-29347.18111920149,-1932.0101394530975,51421.82951688067,-112878.93610375308,0.26998163390990293,0.7300183660900971,-0.06740311799514488,0,-0.06740311799514488,0.21253989845502572,0.11899535113290773,0.1863984691280526
16,1050,0.0525,w003,0.3,-30624.858157310267,-30331.462344767944,-293.39581254232326,53060.44384379145,-113425.524061501,0.2642614839662254,0.7357385160337746,-0.03569722858315019,0,-0.03569722858315019,0.22894540714627856,0.13054190870525595,0.16623913728840614
17,1100,0.055,w003,0.3,-30763.45136251107,-29898.57115165973,-864.880210851341,52488.959445482426,-113144.21976429605,0.26624318831627236,0.7337568116837276,-0.05710892549801799,0,-0.05710892549801799,0.23763919965496505,0.12049057622515791,0.1775995017231759
18,1150,0.0575,w003,0.3,-30711.610315641046,-30190.588427511313,-521.0218881297333,52832.81776820405,-113344.89254815712,0.26504910971852136,0.7349508902814786,-0.0437571012047106,0,-0.0437571012047106,0.23696337605529705,0.1314145701693025,0.1751716713740131
19,1200,0.06,w003,0.3,-31057.221918904957,-29593.012277086804,-1464.2096418181536,51889.63001451562,-112998.85484022278,0.2683367022115784,0.7316632977884217,-0.06375548264031854,0,-0.06375548264031854,0.22742655495992026,0.1249979713991025,0.18875345403942104
20,1250,0.0625,w003,0.3,-30819.96330618359,-30207.74563786286,-612.217668320729,52741.62198801304,-113386.23553347102,0.2653652944982965,0.7346347055017035,-0.025302978713784285,0,-0.025302978713784285,0.21141223041068313,0.14243472609232702,0.1677377048061113
21,1300,0.065,w003,0.3,-31497.97519619279,-28615.017992543777,-2882.9572036490135,50470.88245268475,-112405.11196549257,0.27335483516152115,0.7266451648384789,-0.07298670770498608,0,-0.07298670770498608,0.19379608400684403,0.11487960965836141,0.1878663173633475
22,1350,0.0675,w003,0.3,-31068.915784046927,-29197.43360593618,-1871.4821781107457,51482.35747822303,-112712.8536108676,0.2697682622540629,0.7302317377459371,-0.029316601435045414,0,-0.029316601435045414,0.1848446088587996,0.13384987479788985,0.16316647623293526
23,1400,0.07,w003,0.3,-31552.998778904115,-28872.282187450466,-2680.716591453649,50673.123064880114,-112607.16561726775,0.27263414863823643,0.7273658513617636,-0.06826676633740185,0,-0.06826676633740185,0.19313711877297907,0.11551792872579593,0.18378469506319778
24,1450,0.0725,w003,0.3,-30900.153246395916,-30248.265133088385,-651.8881133075301,52701.95154302624,-113437.28491818783,0.26550294864199486,0.7344970513580051,-0.02875573828545286,0,-0.02875573828545286,0.21008776038269417,0.13960126404015857,0.16835700232561143
25,1500,0.075,w003,0.3,-31018.934189566695,-29342.128055042125,-1676.8061345245696,51677.0335218092,-112805.09736337332,0.26908307661226294,0.7309169233877371,-0.07177853411065058,0,-0.07177853411065058,0.22497225880406016,0.12194715852321261,0.1937256926338632
26,1550,0.0775,w003,0.3,-30418.449840479185,-30475.749164984787,57.29932450560227,53411.13898083937,-113477.34782662481,0.263052421185333,0.736947578814667,-0.025770124389227433,0,-0.025770124389227433,0.23247661472911488,0.14231331205662112,0.16808343644584856
27,1600,0.08,w003,0.3,-30921.513172559913,-29578.157215208445,-1343.3559573514685,52010.4836989823,-112951.5958909914,0.26791329126373103,0.732086708736269,-0.06870492802386362,0,-0.06870492802386362,0.23083768005160366,0.11776792069513782,0.18647284871900144
28,1650,0.0825,w003,0.3,-30716.93732791202,-30403.515605675653,-313.4217222363659,53040.41793409741,-113502.87009191807,0.26433068680720656,0.7356693131927934,-0.0305685969703218,0,-0.0305685969703218,0.22071689156157892,0.1365553473211882,0.16712394429151
29,1700,0.085,w003,0.3,-31306.16806189818,-29236.918273761454,-2069.249788136727,51284.58986819704,-112805.75867191405,0.27046601859429,0.72953398140571,-0.06554114179196219,0,-0.06554114179196219,0.20519002508749015,0.12250751786746658,0.18804865965942877
30,1750,0.08750000000000001,w003,0.3,-31368.076212951357,-29109.953928429313,-2258.1222845220436,51095.71737181173,-112729.94097416576,0.2711339815723428,0.7288660184276572,-0.042938873166047276,0,-0.042938873166047276,0.19051137225967385,0.13662048768480348,0.17955936085085075
31,1800,0.09,w003,0.3,-31452.432120095888,-29049.02966200069,-2403.402458095199,50950.43719823857,-112708.44448743324,0.2716488339608913,0.7283511660391087,-0.0364240980151079,0,-0.0364240980151079,0.18698391764878872,0.13912780559922808,0.17555190361433598
32,1850,0.0925,w003,0.3,-31721.273784981277,-28991.40513818613,-2729.8686467951447,50623.97100953863,-112739.69339689135,0.27280913856300226,0.7271908614369977,-0.06853070289046874,0,-0.06853070289046874,0.19797782919762763,0.12037401174947325,0.188904714639942
33,1900,0.095,w003,0.3,-31018.57236997007,-30318.768956824173,-699.8034131458953,52654.03624318788,-113520.51438038025,0.26566930314225723,0.7343306968577428,-0.0260344311640803,0,-0.0260344311640803,0.2139478937882872,0.13970958003846423,0.16574401120254453
34,1950,0.0975,w003,0.3,-31296.377461365853,-29369.219011197194,-1927.1584501686593,51426.68120616512,-112899.6641702526,0.2699645249755195,0.7300354750244805,-0.07186201960188456,0,-0.07186201960188456,0.22638175647163986,0.11885856749772712,0.19072058709961168
35,2000,0.1,w003,0.3,-30759.684368617523,-30547.79296087865,-211.89140773887266,53141.9482485949,-113620.32767522272,0.263980011694145,0.736019988305855,-0.027262014594815615,0,-0.027262014594815615,0.23161822368112372,0.13946472948330338,0.166726744078119
36,2050,0.10250000000000001,w003,0.3,-31237.791452395068,-29694.53833080885,-1543.2531215862182,51810.586534747556,-113121.60211714373,0.26861397486217986,0.7313860251378201,-0.06812360679652184,0,-0.06812360679652184,0.22864301962116051,0.11763536615409854,0.18575897295062038
37,2100,0.105,w003,0.3,-30921.794497592102,-30463.741831912153,-458.0526656799484,52895.786990653825,-113601.36288420887,0.2648310000861843,0.7351689999138157,-0.03216950305824168,0,-0.03216950305824168,0.21848019353472348,0.13449720494366807,0.16666670800190975
38,2150,0.1075,w003,0.3,-31408.513678239804,-29248.17261342566,-2160.3410648141435,51193.49859151963,-112841.66476753878,0.2707879763598805,0.7292120236401195,-0.06838113471302024,0,-0.06838113471302024,0.20407273636613688,0.1172096834942006,0.18559081820722084
39,2200,0.11,w003,0.3,-31265.427857860195,-29635.148247665136,-1630.279610195059,51723.56004613871,-113085.60185985992,0.2689195651968951,0.7310804348031049,-0.032029440677886406,0,-0.032029440677886406,0.19105405741388795,0.13634370647326094,0.16837314715114735
40,2250,0.1125,w003,0.3,-31669.559869548,-28712.678746409438,-2956.8811231385625,50396.95853319521,-112522.98993199764,0.27361870861203197,0.726381291387968,-0.06383900253202561,0,-0.06383900253202561,0.18811173605165968,0.12135698200268451,0.18519598453471012
41,2300,0.115,w003,0.3,-31343.16808490067,-29776.513700245338,-1566.6543846553323,51787.18527167845,-113209.8643539167,0.26869611514188596,0.731303884858114,-0.038791514885797074,0,-0.038791514885797074,0.19762544237877877,0.13376908637051071,0.1725606012563078
42,2350,0.11750000000000001,w003,0.3,-31240.831683417404,-29632.155734216307,-1608.675949201097,51745.163707132684,-113076.80051909064,0.2688436739734985,0.7311563260265015,-0.0564007204138038,0,-0.0564007204138038,0.2113014465286209,0.1244944832004704,0.1808952036142742
43,2400,0.12,w003,0.3,-30993.816187307675,-30043.95793824226,-949.8582490654153,52403.98140726835,-113312.24394438363,0.2665390741158331,0.7334609258841669,-0.0451264708920332,0,-0.0451264708920332,0.22169363983023863,0.12968069280682246,0.17480716369885566
44,2450,0.1225,w003,0.3,-31039.338382101618,-29969.04686366232,-1070.2915184392987,52283.54813789448,-113269.45831907606,0.2669589496322694,0.7330410503677306,-0.05168653219985617,0,-0.05168653219985617,0.22549144133252289,0.12684026366531528,0.17852679586517145
45,2500,0.125,w003,0.3,-31084.848155181622,-29909.984837927477,-1174.863317254145,52178.97633907963,-113238.33175572974,0.26732403774499774,0.7326759622550023,-0.052568316720445124,0,-0.052568316720445124,0.22208096263517643,0.12784162764671578,0.1804099443671609
46,2550,0.1275,w003,0.3,-31001.23342795545,-30122.93473341207,-878.2986945433804,52475.54096179039,-113372.15623924893,0.2662898893824779,0.7337101106175221,-0.0361318125428097,0,-0.0361318125428097,0.21287593591222215,0.13715373547727105,0.17328554802008075
47,2600,0.13,w003,0.3,-31422.38702501572,-29133.82634720468,-2288.5606778110414,51065.278978522736,-112762.06791613024,0.27124177480215317,0.7287582251978468,-0.06833299862808094,0,-0.06833299862808094,0.2012430858487495,0.12018205474541939,0.18851505337350033
48,2650,0.1325,w003,0.3,-31153.142993478257,-29836.188257678412,-1316.9547357998454,52036.88492053393,-113202.55491526521,0.2678208791467058,0.7321791208532942,-0.029207492933951834,0,-0.029207492933951834,0.1928412745811721,0.1352996420999363,0.16450713503388814
49,2700,0.135,w003,0.3,-31658.131253592503,-28837.964426133618,-2820.1668274588847,50533.67282887489,-112610.90137784129,0.2731308902342634,0.7268691097657366,-0.06948682402462424,0,-0.06948682402462424,0.19340715126668442,0.11464166571669508,0.18412848974131932
50,2750,0.1375,w003,0.3,-31203.884181644662,-30130.678639299043,-1073.2055423456186,52280.634113988155,-113431.86803428765,0.2669691168271065,0.7330308831728936,-0.02694775977967273,0,-0.02694775977967273,0.20189907225954093,0.1402576083695212,0.16720536814919393
51,2800,0.14,w003,0.3,-31531.260669144554,-29369.91479473542,-2161.345874409133,51192.49378192464,-112963.67904099065,0.2707915298264538,0.7292084701735462,-0.0665763467272632,0,-0.0665763467272632,0.21198377536475066,0.1259085229011533,0.19248486962841652
52,2850,0.14250000000000002,w003,0.3,-31154.238093827003,-30286.863399160397,-867.374694666607,52486.46496166717,-113533.17616194827,0.26625186940932877,0.7337481305906712,-0.03916502257111926,0,-0.03916502257111926,0.21856096335298428,0.13222578393027765,0.1713908065013969
