frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u000,-42000.0,-35966.09884963435,-2525.9775956604863,-33440.12125397386,-33440.12125397386,-35966.11081130919,0.9999996422959656,3.57704034337214e-07,-0.2131074117245082,0,0.10944672205969196,0.32255413378420017
1,2200,0.22,u000,-42000.0,-35992.78563930228,6596.008806256519,-42588.7944455588,-42588.7944455588,-35992.79503144209,0.9999997794693231,2.2053067694205453e-07,-0.2199782359070982,0,0.10858332038111117,0.3285615562882094
2,2300,0.23,u000,-42000.0,-35923.35693611042,1802.3493630605226,-37725.70629917094,-37725.70629917094,-35923.3675389573,0.9999997189491737,2.81050826278495e-07,-0.2218061077496072,0,0.10858705041779673,0.33039315816740394
3,2400,0.24,u000,-42000.0,-35895.22040565449,5775.755942761403,-41670.97634841589,-41670.97634841589,-35895.23000465943,0.9999997696478133,2.3035218660316659e-07,-0.21593347702707244,0,0.10909299616083303,0.32502647318790545
4,2500,0.25,u000,-42000.0,-35795.32944560776,-651.9245339397748,-35143.40491166798,-35143.40491166798,-35795.34082754048,0.9999996761291234,3.23870876561827e-07,-0.21169344881423763,0,0.1110014499821599,0.3226948987963975
5,2600,0.26,u000,-42000.0,-35731.42184792904,5978.057037678227,-41709.47888560727,-41709.47888560727,-35731.43143807303,0.9999997700728988,2.2992710124736249e-07,-0.21055158563978732,0,0.11253674073102167,0.323088326370809
6,2700,0.27,u000,-42000.0,-35858.447219467984,-1538.5168242653308,-34319.93039520265,-34319.93039520265,-35858.45887449932,0.9999996604007267,3.3959927325799555e-07,-0.20828835356032097,0,0.1119794409064093,0.32026779446673026
7,2800,0.28,u000,-42000.0,-35810.60790992042,7382.891877292335,-43193.49978721276,-43193.49978721276,-35810.61717057113,0.9999997856009173,2.1439908276521535e-07,-0.21931358284615504,0,0.10990994496050649,0.32922352780666153
8,2900,0.29,u000,-42000.0,-35769.14834088858,-1659.7466861613502,-34109.40165472723,-34109.40165472723,-35769.1600678566,0.9999996561956707,3.4380432933911464e-07,-0.21756099354910746,0,0.10909423373070692,0.3266552272798144
9,3000,0.3,u000,-42000.0,-35730.563261461735,9466.473396470974,-45197.03665793271,-45197.03665793271,-35730.57211159775,0.9999998041877698,1.958122301526366e-07,-0.21546118630449285,0,0.1075894642445037,0.32305065054899657
10,3100,0.31,u000,-42000.0,-35643.135793810565,571.0880182176479,-36214.22381202821,-36214.22381202821,-35643.14683919097,0.9999996949990224,3.0500097764063483e-07,-0.21395245418034065,0,0.10829770173911239,0.32225015591945305
11,3200,0.32,u000,-42000.0,-35659.21085425725,8523.024397689995,-44182.23525194725,-44182.23525194725,-35659.21990766788,0.9999997950894322,2.0491056784699424e-07,-0.22407852813714824,0,0.10909448643171928,0.3331730145688675
12,3300,0.33,u000,-42000.0,-35652.90128153915,3115.040054943558,-38767.941336482705,-38767.941336482705,-35652.91159933988,0.9999997338575408,2.6614245912659484e-07,-0.22010159831448906,0,0.11018715831202054,0.3302887566265096
13,3400,0.34,u000,-42000.0,-35488.2091535216,3352.545114186738,-38840.75426770834,-38840.75426770834,-35488.219451980054,0.9999997348544543,2.651455457414187e-07,-0.21506679967519088,0,0.1100840806803672,0.32515088035555806
14,3500,0.35000000000000003,u000,-42000.0,-35603.635010353086,5776.27061818089,-41379.905628533976,-41379.905628533976,-35603.64467687844,0.9999997663957738,2.3360422612972442e-07,-0.21912427578882276,0,0.10997548119042633,0.3290997569792491
15,3600,0.36,u000,-42000.0,-35722.259006506094,4278.632228414674,-40000.89123492077,-40000.89123492077,-35722.269006280796,0.9999997500113276,2.499886724849354e-07,-0.21929500272766123,0,0.10999451295080916,0.32928951567847037
16,3700,0.37,u000,-42000.0,-35564.72741979209,616.8921001866402,-36181.61951997873,-36181.61951997873,-35564.73847512579,0.9999996944490851,3.0555091490303e-07,-0.21932419833250152,0,0.1084241847402728,0.3277483830727743
17,3800,0.38,u000,-42000.0,-35526.03864938341,5548.452838508645,-41074.49148789205,-41074.49148789205,-35526.04838778529,0.9999997629088782,2.3709112179082226e-07,-0.21843702884381117,0,0.10820276747809539,0.32663979632190654
