frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p036,0.088,-38505.45096504202,18256.262797000498,-56761.71376204252,-56761.71376204252,-38505.45801204472,0.9999998758493978,1.2415060229864494e-07,-0.06356415271139351,0,0.1304454212706575,0.19400957398205101
1,1200,0.12,p036,0.088,-38429.10510677358,7862.830605297961,-46291.93571207154,-46291.93571207154,-38429.113747585834,0.9999998133409439,1.8665905610060207e-07,-0.06352951720899,0,0.1319420222084451,0.1954715394174351
2,1300,0.13,p036,0.088,-38369.35034431357,-3108.762865130644,-35260.58747918293,-35260.58747918293,-38369.3616884204,0.9999996782782039,3.2172179603717765e-07,-0.06213609985834159,0,0.1308289305117222,0.1929650303700638
3,1400,0.14,p036,0.088,-38312.4934453911,1509.4108658797632,-39821.90431127086,-39821.90431127086,-38312.50349011161,0.9999997477590382,2.5224096178444455e-07,-0.06082423904848602,0,0.12893461314599686,0.18975885219448288
4,1500,0.15,p036,0.088,-38418.64957096966,11695.325707592681,-50113.97527856234,-50113.97527856234,-38418.65755277382,0.9999998407270313,1.5927296870277274e-07,-0.06686805066955745,0,0.12662423802602757,0.19349228869558502
5,1600,0.16,p036,0.088,-38360.197017628,494.1893615278823,-38854.38637915588,-38854.38637915588,-38360.20731247323,0.9999997350404748,2.649595252091075e-07,-0.06879440199623578,0,0.12338732949310023,0.192181731489336
6,1700,0.17,p036,0.088,-38403.13544823468,-3192.793185417948,-35210.34226281673,-35210.34226281673,-38403.146808529564,0.9999996773593547,3.226406453116226e-07,-0.07123086183116303,0,0.12098960286297483,0.19222046469413787
7,1800,0.18,p036,0.088,-38371.78677291656,13757.422036110918,-52129.20880902748,-52129.20880902748,-38371.79444615677,0.9999998528034834,1.4719651664218958e-07,-0.07218482245782033,0,0.11931687031155162,0.19150169276937196
8,1900,0.19,p036,0.088,-38368.992673768546,15520.279621516122,-53889.27229528467,-53889.27229528467,-38369.000096395124,0.9999998622615556,1.377384443723706e-07,-0.07516272893160364,0,0.11708727980295397,0.1922500087345576
9,2000,0.2,p036,0.088,-38312.79169540206,-3617.6487457874173,-34695.142949614645,-34695.142949614645,-38312.8032243895,0.9999996677062323,3.3229376772414554e-07,-0.07706258668993603,0,0.11498829325133199,0.19205087994126802
10,2100,0.21,p036,0.088,-38416.610670124646,-5309.81019688517,-33106.80047323948,-33106.80047323948,-38416.62275223008,0.9999996350569537,3.64943046338162e-07,-0.07747433054767723,0,0.11376722540665272,0.19124155595432996
11,2200,0.22,p036,0.088,-38291.549338577635,11270.387536233437,-49561.93687481107,-49561.93687481107,-38291.557409285924,0.9999998371591958,1.628408042297913e-07,-0.07679889532562392,0,0.11440251460770143,0.19120140993332535
12,2300,0.23,p036,0.088,-38318.403338620614,6268.0612152915855,-44586.4645539122,-44586.4645539122,-38318.41230995134,0.9999997987881029,2.01211897088438e-07,-0.07399400649852658,0,0.11661151668456068,0.19060552318308727
13,2400,0.24,p036,0.088,-38305.04074699269,-4564.481494651351,-33740.559252341336,-33740.559252341336,-38305.052602156575,0.9999996486378466,3.513621533168809e-07,-0.0729511296735699,0,0.11983777060288284,0.19278890027645273
14,2500,0.25,p036,0.088,-38314.45795270143,4517.951198187395,-42832.40915088882,-42832.40915088882,-38314.46729142229,0.9999997819707793,2.180292206777068e-07,-0.07065787267341127,0,0.12311729403065906,0.19377516670407033
15,2600,0.26,p036,0.088,-38295.2612995941,16903.170861683466,-55198.43216127757,-55198.43216127757,-38295.26854617579,0.9999998687176519,1.312823480481562e-07,-0.0663842046270107,0,0.12646710650908774,0.19285131113609844
16,2700,0.27,p036,0.088,-38217.6921604306,-1467.5142450945277,-36750.17791533607,-36750.17791533607,-38217.70304472842,0.9999997038302398,2.961697601611135e-07,-0.06400138708523093,0,0.12933833601365177,0.1933397230988827
17,2800,0.28,p036,0.088,-38209.18939992,-7822.288230659207,-30386.90116926079,-30386.90116926079,-38209.20256348098,0.9999995668018431,4.3319815690168184e-07,-0.06132343210959784,0,0.1302343879766166,0.19155782008621444
18,2900,0.29,p036,0.088,-38274.89084083721,3385.961828855594,-41660.8526696928,-41660.8526696928,-38274.90044217472,0.9999997695358478,2.3046415226213313e-07,-0.061056366604433226,0,0.1302515889996076,0.19130795560404082
19,3000,0.3,p036,0.088,-38215.845614003425,13565.244084404927,-51781.08969840835,-51781.08969840835,-38215.85333883005,0.9999998508176563,1.4918234370053796e-07,-0.06672487954951237,0,0.1295484873063212,0.19627336685583358
