frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
15,2600,0.26,p006,0.076,117948.3639030405,-38849.174453852844,156797.53835689335,156797.53835689335,-38849.17700491326,1.6269772862287368e-08,0.9999999837302271,0.10919487311851675,1,0.10919487311851675,0.359477697895329,0.21085210531369514,0.10165723219517839
16,2700,0.27,p006,0.076,114567.27752693734,-38767.54902275017,153334.8265496875,153334.8265496875,-38767.55163142037,1.7012900255242158e-08,0.9999999829870998,0.10500820976233935,1,0.10500820976233935,0.35765264222684684,0.20685085449613777,0.10184264473379842
17,2800,0.28,p006,0.076,114956.17408253418,-38887.708396740694,153843.88247927488,153843.88247927488,-38887.71099677903,1.6900498112093487e-08,0.9999999830995019,0.10820847790319219,1,0.10820847790319219,0.3492152022392148,0.21001439219679863,0.10180591429360644
18,2900,0.29,p006,0.076,128426.4701949168,-38875.32335400462,167301.7935489214,167301.7935489214,-38875.325744893475,1.4290873595612652e-08,0.9999999857091264,0.10375566186166083,1,0.10375566186166083,0.3462612365380866,0.20480003699843818,0.10104437513677736
19,3000,0.3,p006,0.076,142828.12250817716,-38785.30167217486,181613.424180352,181613.424180352,-38785.30387465519,1.2127298887332216e-08,0.9999999878727011,0.10036745376543774,1,0.10036745376543774,0.34507325945274325,0.20068868332728795,0.10032122956185022
20,3100,0.31,p006,0.076,170448.8261904545,-38785.73108969035,209234.55728014486,209234.55728014486,-38785.73300142042,9.136779610674495e-09,0.9999999908632204,0.09812039080869507,1,0.09812039080869507,0.3462547662898883,0.19722714780924946,0.0991067570005544
21,3200,0.32,p006,0.076,139273.3922169185,-38747.46995409834,178020.86217101684,178020.86217101684,-38747.47220102599,1.2621709399862624e-08,0.9999999873782905,0.10207674461149087,1,0.10207674461149087,0.349019890091634,0.202588661857567,0.10051191724607612
22,3300,0.33,p006,0.076,121017.25589386068,-38740.991574530286,159758.24746839097,159758.24746839097,-38740.99407831335,1.5672323827597978e-08,0.9999999843276761,0.097605966479563,1,0.097605966479563,0.34745479629523696,0.19904704342143917,0.10144107694187617
23,3400,0.34,p006,0.076,125090.12221368644,-38771.69141736592,163861.81363105236,163861.81363105236,-38771.69385844712,1.48971934232911e-08,0.9999999851028065,0.09702766493526879,1,0.09702766493526879,0.3467710762213043,0.19824731338540388,0.10121964845013509
24,3500,0.35000000000000003,p006,0.076,155653.40834067066,-38712.20321102644,194365.6115516971,194365.6115516971,-38712.205269003636,1.0588175225478835e-08,0.9999999894118248,0.10000472483810686,1,0.10000472483810686,0.34568652227348906,0.19974242401481185,0.09973769917670498
25,3600,0.36,p006,0.076,157165.3980992326,-38648.48060012548,195813.8786993581,195813.8786993581,-38648.48264288159,1.043213115892172e-08,0.9999999895678688,0.10428268417539116,1,0.10428268417539116,0.34739098327113405,0.2039655101423783,0.09968282596698713
26,3700,0.37,p006,0.076,146001.34280115683,-38597.15381289247,184598.4966140493,184598.4966140493,-38597.15597975733,1.1738258143267899e-08,0.9999999882617419,0.09686240400297802,1,0.09686240400297802,0.35078921766193505,0.1970454940640207,0.10018309006104267
27,3800,0.38,p006,0.076,138020.8803780861,-38592.31546173798,176613.19583982407,176613.19583982407,-38592.31772657437,1.2823709594211863e-08,0.9999999871762904,0.09418886435964993,1,0.09418886435964993,0.3518112844543334,0.19475484768522,0.10056598332557007
28,3900,0.39,p006,0.076,133820.6471188249,-38609.63338661782,172430.28050544273,172430.28050544273,-38609.635706395944,1.3453426261911261e-08,0.9999999865465737,0.09385832733284726,1,0.09385832733284726,0.35454244650585726,0.19463689760169955,0.1007785702688523
29,4000,0.4,p006,0.076,161176.7418891105,-38447.64608955677,199624.38797866728,199624.38797866728,-38447.64809331995,1.003766703089326e-08,0.999999989962333,0.09916721196258282,1,0.09916721196258282,0.35238809620491973,0.19868394579361648,0.09951673383103365
30,4100,0.41000000000000003,p006,0.076,191317.90483479245,-38526.94677717268,229844.85161196513,229844.85161196513,-38526.94851747704,7.57164808629085e-09,0.9999999924283519,0.10564389932170946,1,0.10564389932170946,0.3509350400002626,0.2039657811081677,0.09832188178645825
31,4200,0.42,p006,0.076,161142.61060169167,-38503.01503651694,199645.6256382086,199645.6256382086,-38503.01704006696,1.0035531572416545e-08,0.9999999899644685,0.09784730488258118,1,0.09784730488258118,0.3500602292652325,0.1973558853815323,0.0995085804989511
32,4300,0.43,p006,0.076,111633.05982722799,-38579.14760510821,150212.2074323362,150212.2074323362,-38579.15026800758,1.772758229101612e-08,0.9999999822724177,0.0966461044747939,1,0.0966461044747939,0.3512666811134938,0.19864223383074128,0.10199612935594739
33,4400,0.44,p006,0.076,112638.17667701872,-38446.32751329488,151084.5041903136,151084.5041903136,-38446.33016081982,1.7523470507985195e-08,0.9999999824765295,0.10115082072343069,1,0.10115082072343069,0.35908400704566434,0.20312007857881192,0.10196925785538123
34,4500,0.45,p006,0.076,146104.0516570386,-38437.57408171505,184541.62573875365,184541.62573875365,-38437.57624924768,1.1745494077342045e-08,0.9999999882545059,0.10931883176195897,1,0.10931883176195897,0.3629791763215212,0.20955059670534112,0.10023176494338215
35,4600,0.46,p006,0.076,198668.0141467134,-38455.55567533101,237123.5698220444,237123.5698220444,-38455.55736221517,7.113945432735136e-09,0.9999999928860546,0.1040502567631649,1,0.1040502567631649,0.3630176074853,0.2021207459725927,0.09807048920942779
36,4700,0.47000000000000003,p006,0.076,155653.24989914065,-38344.345373470656,193997.5952726113,193997.5952726113,-38344.34743535187,1.0628385171962407e-08,0.9999999893716148,0.10093447399250026,1,0.10093447399250026,0.35881439176326546,0.20071252344453766,0.0997780494520374
37,4800,0.48,p006,0.076,111332.23993558207,-38319.65045860107,149651.89039418314,149651.89039418314,-38319.653131470695,1.7860579792916553e-08,0.9999999821394202,0.09733382915033481,1,0.09733382915033481,0.35509079860487663,0.19937585025528076,0.10204202110494595
38,4900,0.49,p006,0.076,102695.35252543134,-38250.512324532756,140945.8648499641,140945.8648499641,-38250.51516250173,2.013516936516524e-08,0.9999999798648307,0.10266156353923976,1,0.10266156353923976,0.3572509276834048,0.20525229503310682,0.10259073149386706
39,5000,0.5,p006,0.076,147425.8921944611,-38371.11007298267,185797.00226744378,185797.00226744378,-38371.11222586992,1.1587308557103881e-08,0.9999999884126914,0.1038940388243192,1,0.1038940388243192,0.35857550583629755,0.2040504708575241,0.10015643203320489
