frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u023,-30500.0,-39063.20080534453,-10331.117239277315,-28732.083566067216,-28732.083566067216,-39063.214727057006,0.9999995154650392,4.845349607651706e-07,-0.21940368412415162,0,0.11160237296903834,0.33100605709319
1,2200,0.22,u023,-30500.0,-39040.92370962593,-10057.15349149413,-28983.7702181318,-28983.7702181318,-39040.93751044641,0.9999995238436121,4.761563879296382e-07,-0.21265261545741887,0,0.10909443857980566,0.32174705403722453
2,2300,0.23,u023,-30500.0,-39091.85696856465,-11498.365306244057,-27593.491662320594,-27593.491662320594,-39091.87146472899,0.9999994746533245,5.253466754395753e-07,-0.21564311562389854,0,0.10613692913220789,0.32178004475610644
3,2400,0.24,u023,-30500.0,-38904.67775799983,-6707.413600171829,-32197.264157828,-32197.264157828,-38904.69018141083,0.9999996141472968,3.858527032329917e-07,-0.2122724985521769,0,0.1063506497517402,0.3186231483039171
4,2500,0.25,u023,-30500.0,-38855.76015194427,-7278.481127224135,-31577.279024720134,-31577.279024720134,-38855.77281927508,0.9999995988469862,4.0115301380705404e-07,-0.21268764366740334,0,0.10705733683731877,0.3197449805047221
5,2600,0.26,u023,-30500.0,-38874.25855318172,-15756.74213318518,-23117.516419996537,-23117.516419996537,-38874.27585606553,0.9999992515260898,7.484739102392446e-07,-0.21238261709753836,0,0.1083714393866958,0.32075405648423416
6,2700,0.27,u023,-30500.0,-38844.447478087415,-5114.995583917946,-33729.45189416947,-33729.45189416947,-38844.45933715529,0.9999996484063967,3.5159360339820367e-07,-0.20678272431110856,0,0.10939410268692591,0.31617682699803445
7,2800,0.28,u023,-30500.0,-38840.84782128554,-12197.287655367109,-26643.560165918432,-26643.560165918432,-38840.862834285756,0.9999994365248785,5.634751213956513e-07,-0.21225102908143317,0,0.1106122181495648,0.32286324723099796
8,2900,0.29,u023,-30500.0,-38814.12381823361,-7058.911627352441,-31755.212190881168,-31755.212190881168,-38814.13641458595,0.9999996033299268,3.9667007323274106e-07,-0.21736818519539158,0,0.11106923654486815,0.32843742174025975
9,3000,0.3,u023,-30500.0,-38880.62529127393,-9937.841237375163,-28942.784053898766,-28942.784053898766,-38880.639111637865,0.9999995224940796,4.775059204153997e-07,-0.21494204810353343,0,0.11193743811003407,0.3268794862135675
10,3100,0.31,u023,-30500.0,-38804.48491292834,-6832.233337385085,-31972.251575543254,-31972.251575543254,-38804.497423772074,0.9999996086971255,3.913028745472502e-07,-0.21029659786585303,0,0.11033899174316879,0.32063558960902183
11,3200,0.32,u023,-30500.0,-38615.78973661526,-13683.994964021316,-24931.794772593945,-24931.794772593945,-38615.8057803757,0.9999993564947918,6.435052082864878e-07,-0.21308430743059698,0,0.11012838412847796,0.32321269155907495
12,3300,0.33,u023,-30500.0,-38612.31148785152,-8914.373057662102,-29697.938430189417,-29697.938430189417,-38612.324956793804,0.9999995464691902,4.5353080974086524e-07,-0.22235913868767448,0,0.10881425529750934,0.3311733939851838
