frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,250,0.0125,w006,0.6,-14890.21869259094,-10423.664628997027,-4466.554063593912,48887.285592739856,-94651.14508004196,0.2790596246820133,0.7209403753179867,0.0027530909082492117,1,0.0027530909082492117,0.21657798542998832,0.28435658890517623,0.281603497996927
1,300,0.015,w006,0.6,-4688.995490345147,-293.8609871324661,-4395.134503212681,48958.70515312109,-84501.42039537054,0.27879998754408863,0.7212000124559114,0.03127075720896755,1,0.03127075720896755,0.19808223789487733,0.4329992181989344,0.40172846098996684
2,350,0.0175,w006,0.6,16640.936503788984,-18914.075474389458,35555.011978178445,88908.85163451222,-94437.10498750188,0.16637636394011146,0.8336236360598885,0.4205643807484011,1,0.4205643807484011,0.20662898769820015,0.5612085518381805,0.14064417108977945
3,400,0.02,w006,0.6,10815.181942544754,-61.26568334303738,10876.447625887791,64230.287282221565,-80409.12039524129,0.22834037610048763,0.7716596238995124,0.13669896089395428,1,0.13669896089395428,0.23721358680199572,0.5100063859630153,0.373307425069061
4,450,0.0225,w006,0.6,-3884.446792154431,-13313.06469989436,9428.617907739928,62782.4575640737,-93994.66258168095,0.23269950333072958,0.7673004966692705,0.14975272687821808,1,0.14975272687821808,0.27441277731084074,0.3607820366195107,0.2110293097412926
5,500,0.025,w006,0.6,5992.021464697646,-4870.699309324991,10862.720774022637,64216.56043035641,-85221.68869660283,0.22838129893948317,0.7716187010605169,0.12884424398631633,1,0.12884424398631633,0.3046508918474235,0.4730001043301178,0.34415586034380147
6,550,0.0275,w006,0.6,-8433.73259474232,-15209.38023014871,6775.647635406391,60129.487291740166,-96519.15359990776,0.24091354139410537,0.7590864586058946,0.09989402443002696,1,0.09989402443002696,0.32102003982979455,0.32545247866316385,0.2255584542331369
7,600,0.03,w006,0.6,5255.597434733601,6850.070351271352,-1594.4729165377503,51759.36673979602,-76590.75639237258,0.2687937913897747,0.7312062086102253,0.018181000464679797,1,0.018181000464679797,0.32466237428269457,0.42194500969839754,0.40376400923371775
8,650,0.0325,w006,0.6,-8518.848113692056,-13034.474086502305,4515.625972810249,57869.46562914402,-94896.84819075736,0.24814513350753892,0.7518548664924611,0.0300286335079612,1,0.0300286335079612,0.319995265301455,0.18634619560332835,0.15631756209536715
9,700,0.035,w006,0.6,-257.1459238599273,3240.0770349265913,-3497.2229587865186,49856.61669754725,-80718.60426316713,0.27555470603573706,0.7244452939642629,0.008001952585584782,1,0.008001952585584782,0.30652412755696623,0.394154351770184,0.3861523991845992
10,750,0.0375,w006,0.6,-9967.047553351502,-13968.645110230971,4001.5975568794693,57355.43721321324,-95959.00291854431,0.24982028699605396,0.750179713003946,0.08895721224568179,1,0.08895721224568179,0.2795470529961596,0.2515497638756374,0.1625925516299556
11,800,0.04,w006,0.6,1086.3728075194304,751.2089364296444,335.16387108978597,53689.00352742356,-82177.42942758677,0.26209823996911824,0.7379017600308817,0.05117188039386,1,0.05117188039386,0.2411675161094849,0.42796410798262013,0.37679222758876013
12,850,0.0425,w006,0.6,-14471.467303539644,-11131.951625976271,-3339.515677563373,50014.32397877041,-95047.22061484802,0.2749883396853425,0.7250116603146575,-0.02484017394386004,0,-0.02484017394386004,0.2040831836499288,0.23415905196981832,0.25899922591367835
13,900,0.045,w006,0.6,-11699.227400746822,-1844.1253309671374,-9855.102069779685,43498.73758655409,-87629.26833497774,0.2992884922441077,0.7007115077558923,-0.05256119420856398,0,-0.05256119420856398,0.19475742037883523,0.2942709942956935,0.34683218850425745
