frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,150,0.0075,w008,0.8,-12259.327820014267,-29061.293945301448,16801.96612528718,70155.80578162096,-108107.0378682997,0.2113870807594314,0.7886129192405686,0.16477212844508213,1,0.16477212844508213,0.276331317269151,0.2922751763095836,0.12750304786450148
1,200,0.01,w008,0.8,-24885.179945147545,-27700.44442169024,2815.264476542696,56169.10413287646,-109989.48521617305,0.25372962448933567,0.7462703755106643,0.03838250447307598,1,0.03838250447307598,0.2938361648408878,0.22486201407720038,0.1864795096041244
2,250,0.0125,w008,0.8,-25794.41494989337,-26845.578989738442,1051.1640398450727,54405.00369617884,-109587.43099899417,0.25965493305587195,0.740345066944128,-0.058815287233549035,0,-0.058815287233549035,0.30791868100872644,0.14128928162418675,0.20010456885773578
3,300,0.015,w008,0.8,-15618.537864448292,-27945.78112675329,12327.243262304997,65681.08291863877,-107965.47691327764,0.2240587332654409,0.7759412667345591,0.18013711299871346,1,0.18013711299871346,0.318625264526502,0.3362283911882209,0.15609127818950744
4,350,0.0175,w008,0.8,-7237.45641595612,-27158.383518596682,19920.927102640562,73274.76675897435,-105557.96594542929,0.20301940201278612,0.7969805979872139,0.2505989731348458,1,0.2505989731348458,0.3249928958564498,0.42446084187571254,0.17386186874086673
5,400,0.02,w008,0.8,-11490.185354863432,-27606.352054223633,16116.166699360201,69470.00635569397,-106797.71230797179,0.21327756371253237,0.7867224362874676,0.2327208246198385,1,0.2327208246198385,0.325861205742586,0.38927569622761526,0.15655487160777676
6,450,0.0225,w008,0.8,-14530.854803871489,-25746.87799815128,11216.023194279793,64569.862850613565,-106017.36549760931,0.22733048827193558,0.7726695117280644,0.10114868785008596,1,0.10114868785008596,0.32073525192645214,0.28272563324740974,0.18157694539732377
7,500,0.025,w008,0.8,-20767.66361087065,-25536.832146564277,4769.168535693625,58123.0081920274,-107336.39517493556,0.24732302898658132,0.7526769710134187,0.051943354554406795,1,0.051943354554406795,0.308988635570409,0.22708866129793978,0.17514530674353299
8,550,0.0275,w008,0.8,-18354.453790416643,-23239.925052107465,4885.471261690822,58239.3109180246,-105010.74561958137,0.24694683860492106,0.7530531613950789,0.060304704487926214,1,0.060304704487926214,0.29131459366910223,0.2667938151815174,0.2064891106935912
9,600,0.03,w008,0.8,-21527.660437601586,-24362.795695623994,2835.1352580224084,56188.97491435618,-106646.79533973194,0.25366364619528237,0.7463363538047176,0.033476667092375456,1,0.033476667092375456,0.26959456337342114,0.2235866929694604,0.19011002587708495
10,650,0.0325,w008,0.8,-20590.567004971213,-24713.161221645274,4122.594216674061,57476.43387300784,-106673.31553280582,0.24942495701849499,0.750575042981505,0.05442180574047781,1,0.05442180574047781,0.24529016055985114,0.2471695738412332,0.1927477681007554
11,700,0.035,w008,0.8,-22911.965059730872,-25508.78424641566,2596.8191866847883,55950.65884301856,-107853.33038845003,0.254456063371889,0.745543936628111,0.059599554156081536,1,0.059599554156081536,0.22342800940670865,0.24849689147093265,0.18889733731485112
12,750,0.0375,w008,0.8,-24293.077278542634,-26684.693614522603,2391.6163359799684,55745.45599231374,-109081.52504250451,0.25514033636166555,0.7448596636383344,0.06568439427271117,1,0.06568439427271117,0.21032113254391738,0.24881337255053976,0.1831289782778286
13,800,0.04,w008,0.8,-23378.237192515553,-26845.35561169193,3467.1184191763787,56820.958075510156,-108969.70529039693,0.2515740851572083,0.7484259148427916,0.09244997588122109,1,0.09244997588122109,0.21038531928274198,0.2800962039134359,0.18764622803221484
14,850,0.0425,w008,0.8,-22235.49612593687,-26879.154012158728,4643.657886221859,57997.49754255563,-108709.78422516922,0.2477296506448473,0.7522703493551527,0.12038383352490731,1,0.12038383352490731,0.22240774980724926,0.2912320841442336,0.17084825061932632
15,900,0.045,w008,0.8,-21520.146926297595,-25880.45932278777,4360.312396490175,57714.152052823956,-107781.41293509399,0.24865008952075335,0.7513499104792467,0.10745304819249693,1,0.10745304819249693,0.23980729349213106,0.28750694505500474,0.1800538968625078
16,950,0.0475,w008,0.8,-23660.590821031667,-25997.560038295953,2336.9692172642863,55690.80887359806,-108408.33913739746,0.25532286951365707,0.7446771304863429,0.05405539262850301,1,0.05405539262850301,0.25791728511110307,0.23679724099387045,0.18274184836536744
17,1000,0.05,w008,0.8,-25203.36873763852,-26139.627142305817,936.2584046672964,54290.098061001074,-108911.33740289483,0.2600455456880188,0.7399544543119811,0.004176805207124212,1,0.004176805207124212,0.275476192058884,0.19537895861469415,0.19120215340756994
18,1050,0.0525,w008,0.8,-23208.192927072836,-26929.8798850416,3721.6869579687627,57075.526614302544,-108990.29329313808,0.2507372364380676,0.7492627635619324,0.061200675855656556,1,0.061200675855656556,0.2925013283793445,0.24653288395176068,0.18533220809610412
19,1100,0.055,w008,0.8,-17722.655214066042,-27037.344237256373,9314.68902319033,62668.528679524105,-107745.47305835439,0.23304620348714655,0.7669537965128534,0.15953916969687715,1,0.15953916969687715,0.3094144244032684,0.32271007977664423,0.16317091007976708
