frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u002,-41000.0,-38071.15647627812,-2693.8978211827052,-35377.258655095415,-35377.258655095415,-38071.167782973076,0.9999996803967248,3.1960327517843723e-07,-0.15560552411692577,0,0.10790360896225668,0.26350913307918244
1,2200,0.22,u002,-41000.0,-38110.599028029275,-1112.7881177126837,-36997.81091031659,-36997.81091031659,-38110.60983947659,0.9999997077816032,2.922183968134817e-07,-0.15699471379200902,0,0.10548668627211934,0.26248140006412835
2,2300,0.23,u002,-41000.0,-38037.42643311646,-1480.7561948735674,-36556.67023824289,-36556.67023824289,-38037.43737502878,0.9999997006864768,2.9931352318879334e-07,-0.15688608055763387,0,0.10510772872955669,0.26199380928719057
3,2400,0.24,u002,-41000.0,-37964.47957300607,-1101.0933895035123,-36863.38618350256,-36863.38618350256,-37964.490423878,0.9999997056465326,2.94353467322761e-07,-0.13839232943047197,0,0.10615401238357414,0.2445463418140461
4,2500,0.25,u002,-41000.0,-38021.56311903417,3656.4090427528135,-41677.97216178698,-41677.97216178698,-38021.57271642788,0.9999997697251379,2.302748620119921e-07,-0.14254102035240623,0,0.10903277135433743,0.25157379170674365
5,2600,0.26,u002,-41000.0,-38057.721516017686,-7335.788311096432,-30721.933204921253,-30721.933204921253,-38057.73453602615,0.9999995761986283,4.238013716628686e-07,-0.14260372257565257,0,0.11223145522455641,0.254835177800209
6,2700,0.27,u002,-41000.0,-38040.17746050347,5228.3775169972505,-43268.554977500724,-43268.554977500724,-38040.186705090324,0.9999997863440804,2.1365591962307917e-07,-0.15023103389783127,0,0.11320830554462295,0.26343933944245423
7,2800,0.28,u002,-41000.0,-37953.71842011443,-606.7558317794756,-37346.96258833495,-37346.96258833495,-37953.729130487045,0.9999997132198784,2.867801215944432e-07,-0.13399849533924318,0,0.11362918232362657,0.24762767766286975
8,2900,0.29,u002,-41000.0,-37979.17750658182,1850.5079986907658,-39829.68550527259,-39829.68550527259,-37979.187549339986,0.9999997478575848,2.521424151136209e-07,-0.14706400445850348,0,0.11226351990500531,0.2593275243635088
9,3000,0.3,u002,-41000.0,-37984.976769651956,-5554.574171881453,-32430.402597770502,-32430.402597770502,-37984.989103752545,0.9999996196750511,3.8032494886763857e-07,-0.14165440909647703,0,0.11016317960733606,0.2518175887038131
