frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u008,-38000.0,-38662.487892652745,-346.55627606311464,-38315.93161658963,-38315.93161658963,-38662.49833217161,0.9999997275411887,2.7245881123461047e-07,-0.15287641473647728,0,0.10614334219916939,0.25901975693564666
1,2200,0.22,u008,-38000.0,-38558.544640296925,-9114.027973319375,-29444.51666697755,-29444.51666697755,-38558.558225163,0.9999995386287475,4.613712525358693e-07,-0.1497379186667152,0,0.10688346886888744,0.25662138753560265
2,2300,0.23,u008,-38000.0,-38594.59722883676,-84.60409351822454,-38509.99313531854,-38509.99313531854,-38594.607615748304,0.9999997302802444,2.6971975564116235e-07,-0.15554142330810705,0,0.10891739446613975,0.2644588177742468
3,2400,0.24,u008,-38000.0,-38687.91946892219,-5424.8046628787415,-33263.11480604345,-33263.11480604345,-38687.931494249875,0.9999996384788659,3.6152113419563037e-07,-0.16011891518477825,0,0.11164071561318681,0.27175963079796506
4,2500,0.25,u008,-38000.0,-38677.51276467551,1948.576051269425,-40626.08881594494,-40626.08881594494,-38677.522610563086,0.9999997576463034,2.4235369655567496e-07,-0.16094862448720432,0,0.11376283046610397,0.2747114549533083
5,2600,0.26,u008,-38000.0,-38583.6073534333,-11010.392179859628,-27573.21517357367,-27573.21517357367,-38583.621860257655,0.9999994738803943,5.261196057149142e-07,-0.1590763605719129,0,0.11273321982526727,0.2718095803971802
6,2700,0.27,u008,-38000.0,-38531.647153928294,998.2581924069382,-39529.90534633523,-39529.90534633523,-38531.65727284698,0.9999997440187774,2.559812225522151e-07,-0.1690040982268204,0,0.11086669766299523,0.2798707958898156
7,2800,0.28,u008,-38000.0,-38460.14256310943,-6634.254801901727,-31825.887761207705,-31825.887761207705,-38460.15513148914,0.9999996050897345,3.949102654887682e-07,-0.17368757880867777,0,0.10927542054473985,0.2829629993534176
8,2900,0.29,u008,-38000.0,-38366.99935001455,588.161610647483,-38955.16096066203,-38955.16096066203,-38367.00961822766,0.9999997364095681,2.6359043187040854e-07,-0.15032732550141767,0,0.10837297065145376,0.25870029615287143
9,3000,0.3,u008,-38000.0,-38420.066492626036,-7910.676830432436,-30509.3896621936,-30509.3896621936,-38420.079603338265,0.9999995702732469,4.297267531261362e-07,-0.1572688829938243,0,0.1074617915486047,0.264730674542429
10,3100,0.31,u008,-38000.0,-38430.40204769425,2142.541509585193,-40572.94355727945,-40572.94355727945,-38430.41190647865,0.9999997570109846,2.4298901535324546e-07,-0.156705167205823,0,0.10801685720036834,0.26472202440619136
11,3200,0.32,u008,-38000.0,-38392.37016212341,-8880.704148077057,-29511.66601404635,-29511.66601404635,-38392.38371607919,0.9999995407259175,4.5927408259816005e-07,-0.15848673465250324,0,0.10862103484660986,0.2671077694991131
12,3300,0.33,u008,-38000.0,-38316.374428260984,1653.301572915836,-39969.67600117682,-39969.67600117682,-38316.38443584523,0.9999997496207066,2.5037929340943066e-07,-0.15144938917029016,0,0.11023666564528643,0.2616860548155766
13,3400,0.34,u008,-38000.0,-38430.3798148862,-6864.768773592659,-31565.611041293538,-31565.611041293538,-38430.392486899385,0.9999995985503656,4.0144963447952264e-07,-0.15645675761492298,0,0.11068333266687616,0.26714009028179914
14,3500,0.35000000000000003,u008,-38000.0,-38276.92160443918,-2128.9456996105146,-36147.975904828665,-36147.975904828665,-38276.93267006229,0.9999996938800567,3.0611994328300085e-07,-0.16740133228459902,0,0.10950074197779684,0.2769020742623959
15,3600,0.36,u008,-38000.0,-38265.58364163668,-1596.572483160533,-36669.01115847615,-36669.01115847615,-38265.59455002686,0.999999702517648,2.974823519741321e-07,-0.14282818904070949,0,0.11036392053238031,0.2531921095730898
16,3700,0.37,u008,-38000.0,-38314.797245659254,1425.139392927871,-39739.936638587125,-39739.936638587125,-38314.80731109802,0.9999997467174204,2.5328257963197487e-07,-0.1476353936704342,0,0.11134810633959953,0.25898350001003373
17,3800,0.38,u008,-38000.0,-38251.15270571361,-7571.96071924502,-30679.19198646859,-30679.19198646859,-38251.1657438611,0.9999995750169557,4.249830443114888e-07,-0.14564978283596164,0,0.11192710528257721,0.25757688811853885
18,3900,0.39,u008,-38000.0,-38189.0619851574,-5758.876115952211,-32430.18586920519,-32430.18586920519,-38189.07431934042,0.9999996196699678,3.803300322458014e-07,-0.1469412268785538,0,0.11077861783492629,0.2577198447134801
19,4000,0.4,u008,-38000.0,-38236.87157966767,-969.5208490080258,-37267.350730659644,-37267.350730659644,-38236.882312920156,0.9999997119933106,2.8800668933071094e-07,-0.15376451269972952,0,0.10971509959050019,0.2634796122902297
20,4100,0.41000000000000003,u008,-38000.0,-38217.85898859039,-7018.552752133721,-31199.306236456672,-31199.306236456672,-38217.871809383025,0.9999995890683593,4.1093164065975074e-07,-0.1543453436019402,0,0.10833811826360773,0.2626834618655479
21,4200,0.42,u008,-38000.0,-38246.38460588292,220.30350797754363,-38466.688113860466,-38466.688113860466,-38246.39500448783,0.999999729672613,2.7032738703081094e-07,-0.15259720927733939,0,0.10763994328348804,0.2602371525608274
22,4300,0.43,u008,-38000.0,-38083.66724592468,-7338.608264978946,-30745.05898094573,-30745.05898094573,-38083.68025613978,0.9999995768359364,4.231640636231937e-07,-0.14895483378448898,0,0.10768095821724484,0.2566357920017338
23,4400,0.44,u008,-38000.0,-38106.47943965817,-2743.0911043880333,-35363.38833527014,-35363.38833527014,-38106.49075078787,0.9999996801459646,3.198540353688273e-07,-0.14900771659805861,0,0.10885473923169708,0.2578624558297557
24,4500,0.45,u008,-38000.0,-38137.57983241143,-2522.0430510048172,-35615.53678140661,-35615.53678140661,-38137.59106346141,0.9999996846588899,3.153411100575987e-07,-0.14214663595125804,0,0.10950334098026876,0.2516499769315268
25,4600,0.46,u008,-38000.0,-38212.997766856046,1937.4734371050145,-40150.47120396106,-40150.47120396106,-38213.00772937675,0.9999997518705145,2.481294855138927e-07,-0.15516792713642316,0,0.10963154249947418,0.26479946963589734
26,4700,0.47000000000000003,u008,-38000.0,-38038.448454082216,-6111.102151817555,-31927.34630226466,-31927.34630226466,-38038.46098252223,0.9999996075956308,3.924043691649892e-07,-0.1646080697954596,0,0.11054196702802481,0.27515003682348443
