frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p026,0.112,-38691.90454860139,-8052.046100143751,-30639.858448457642,-30639.858448457642,-38691.91760348643,0.9999995739251233,4.2607487671375566e-07,-0.06742877824231075,0,0.12259876757830249,0.19002754582061324
1,1200,0.12,p026,0.112,-38679.60816545971,-2962.04094443153,-35717.56722102818,-35717.56722102818,-38679.61936442721,0.9999996864579155,3.135420845179482e-07,-0.07142982827045592,0,0.1208990785793312,0.19232890684978712
2,1300,0.13,p026,0.112,-38626.53111987084,-18522.498507537413,-20104.032612333423,-20104.032612333423,-38626.55101635687,0.999999010325588,9.896744119775036e-07,-0.06977471267540933,0,0.12537308646248052,0.19514779913788985
3,1400,0.14,p026,0.112,-38591.52375380139,-22101.26761867234,-16490.25613512905,-16490.25613512905,-38591.54801051447,0.9999985290318407,1.4709681593338964e-06,-0.06656778819337533,0,0.12168876532526984,0.18825655351864518
4,1500,0.15,p026,0.112,-38572.07708218682,-14528.336371242622,-24043.7407109442,-24043.7407109442,-38572.09371852174,0.9999993080813797,6.919186202880567e-07,-0.06821566937531422,0,0.12493271443789163,0.19314838381320584
5,1600,0.16,p026,0.112,-38560.81227475847,-12137.178516444372,-26423.6337583141,-26423.6337583141,-38560.82741271317,0.999999427106147,5.728938529681038e-07,-0.0695996728409893,0,0.12341743953869173,0.19301711237968103
6,1700,0.17,p026,0.112,-38571.18006602672,-18207.65049286175,-20363.529573164968,-20363.529573164968,-38571.19970896792,0.9999990353880823,9.64611917619873e-07,-0.06896899330443819,0,0.12165174389746318,0.19062073720190137
7,1800,0.18,p026,0.112,-38561.67879721444,-13338.863845845859,-25222.81495136858,-25222.81495136858,-38561.69465586262,0.9999993712585898,6.287414101580069e-07,-0.06737394479769804,0,0.125928344751796,0.19330228954949405
8,1900,0.19,p026,0.112,-38511.954533767916,-8135.286329155613,-30376.668204612302,-30376.668204612302,-38511.96770176329,0.999999566509932,4.3349006795256884e-07,-0.06772424756341246,0,0.12272818826075922,0.19045243582417168
9,2000,0.2,p026,0.112,-38574.21459425616,-18381.233881838212,-20192.98071241795,-20192.98071241795,-38574.2344031003,0.9999990190251971,9.809748028888343e-07,-0.06926697316004393,0,0.1220460522601978,0.19131302542024173
10,2100,0.21,p026,0.112,-38681.01168825105,-20362.675885452772,-18318.335802798276,-18318.335802798276,-38681.03352426975,0.9999988079721389,1.1920278610300095e-06,-0.06775460943495984,0,0.12422006725619147,0.1919746766911513
11,2200,0.22,p026,0.112,-38645.40236918142,-12035.31311551208,-26610.089253669343,-26610.089253669343,-38645.41740106539,0.99999943510648,5.648935199609184e-07,-0.06843369568784552,0,0.12262982934215774,0.19106352503000326
12,2300,0.23,p026,0.112,-38545.50503500062,-11975.681553063128,-26569.823481937492,-26569.823481937492,-38545.52008966493,0.9999994333930271,5.666069728404999e-07,-0.06808231074621322,0,0.1248120335276965,0.19289434427390972
13,2400,0.24,p026,0.112,-38649.759583667124,-22509.958898422017,-16139.800685245107,-16139.800685245107,-38649.78436708258,0.9999984644581537,1.5355418463980364e-06,-0.06774058354011793,0,0.12467222368213111,0.19241280722224904
14,2500,0.25,p026,0.112,-38530.89289127744,-15709.773141044512,-22821.11975023293,-22821.11975023293,-38530.91041888771,0.999999231957786,7.680422140499132e-07,-0.06889061530291019,0,0.12228618681904468,0.19117680212195487
15,2600,0.26,p026,0.112,-38541.48382039182,-3367.5869287961978,-35173.89689159562,-35173.89689159562,-38541.495192457645,0.9999996766904018,3.233095981491907e-07,-0.0688731824057882,0,0.12468240086977521,0.1935555832755634
16,2700,0.27,p026,0.112,-38524.43946681396,-15191.596815562894,-23332.842651251063,-23332.842651251063,-38524.45661001901,0.9999992652768408,7.347231591459114e-07,-0.06751854712050487,0,0.12136888705191565,0.18888743417242052
17,2800,0.28,p026,0.112,-38505.41661018273,-23520.5729402281,-14984.84366995463,-14984.84366995463,-38505.44330377368,0.9999982186336781,1.7813663218957387e-06,-0.06845661643598919,0,0.12459716367658419,0.19305378011257338
18,2900,0.29,p026,0.112,-38547.68224893915,-16745.938405291294,-21801.743843647855,-21801.743843647855,-38547.70059607992,0.9999991584567719,8.415432281028146e-07,-0.06867848309730272,0,0.12234903668015652,0.19102751977745924
19,3000,0.3,p026,0.112,-38556.55780642561,-8166.360823741386,-30390.196982684225,-30390.196982684225,-38556.57096855901,0.9999995668957984,4.3310420155817653e-07,-0.06776686384384148,0,0.12157938046543945,0.18934624430928093
