frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,300,0.03,u005,100000.0,213509.20067247725,-37913.181805007014,251422.38247748427,201422.38247748427,12086.816209116383,9.859264571421278e-09,0.9999999901407355,0.2015096435296012,1,0.2015096435296012,0.3559318293446338,0.2992595719376259,0.09774992840802472
1,400,0.04,u005,100000.0,110737.84647302076,-37680.803478414426,148418.6499514352,98418.64995143519,12319.192457315403,4.12957283923987e-08,0.9999999587042716,0.18861441691990047,1,0.18861441691990047,0.35390318213193783,0.2910176321214061,0.10240321520150561
2,500,0.05,u005,100000.0,124012.91743731339,-37555.23049446929,161568.14793178267,111568.14793178267,12444.765920278158,3.213508864563508e-08,0.9999999678649114,0.19874977556178333,1,0.19874977556178333,0.35433022764297145,0.3003965649334237,0.10164678937164037
3,600,0.06,u005,100000.0,221674.24563927608,-37589.18272031605,259263.42835959213,209263.42835959213,12410.81536821762,9.134258738274781e-09,0.9999999908657413,0.20668565670189742,1,0.20668565670189742,0.3520058717511008,0.30417470481167075,0.09748904810977332
4,700,0.07,u005,100000.0,105939.50002058779,-37575.49099643389,143514.99101702168,93514.99101702168,12424.504726177242,4.574013678926292e-08,0.9999999542598632,0.20085276958481196,1,0.20085276958481196,0.3516203770571315,0.30358546452230306,0.10273269493749108
5,800,0.08,u005,100000.0,142157.7413444862,-37385.62391417914,179543.36525866532,129543.36525866532,12614.372998051847,2.3835793283577544e-08,0.9999999761642067,0.20277431797106257,1,0.20277431797106257,0.35310790611297305,0.3034733440643028,0.10069902609324025
6,900,0.09,u005,100000.0,197426.93886501418,-37275.22150718094,234702.16037219513,184702.16037219513,12724.776327170344,1.1725085680147629e-08,0.9999999882749143,0.2067417011940802,1,0.2067417011940802,0.3588437793198155,0.3050972078663577,0.09835550667227749
7,1000,0.1,u005,100000.0,99594.33190138456,-37093.180173689856,136687.51207507442,86687.51207507442,12906.81521203561,5.322882068448109e-08,0.9999999467711793,0.19245616427310153,1,0.19245616427310153,0.35922090848192595,0.2956424971725399,0.10318633289943836
8,1100,0.11,u005,100000.0,170192.26943292384,-37103.68377930593,207295.95321222977,157295.95321222977,12896.313677717058,1.6166829985841957e-08,0.99999998383317,0.19465368265552757,1,0.19465368265552757,0.359873254033482,0.29406546757294494,0.09941178491741737
9,1200,0.12,u005,100000.0,158370.28067936425,-37068.164978320434,195438.4456576847,145438.4456576847,12931.832271375184,1.8910434940178078e-08,0.999999981089565,0.1909984705658404,1,0.1909984705658404,0.3584888330086232,0.2909127816656175,0.09991431109977712
