frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
30,5100,0.51,u041,-21500.0,-38335.45704032306,-14261.629843063682,-24073.82719725938,-24073.82719725938,-38335.4736558666,0.9999993098097587,6.901902412925764e-07,-0.2096624854727211,0,0.11319309619472122,0.3228555816674423
31,5200,0.52,u041,-21500.0,-38255.203698442725,-8512.050268677063,-29743.15342976566,-29743.15342976566,-38255.21714690978,0.9999995478470388,4.521529611833941e-07,-0.20990725419385342,0,0.11254792752577512,0.32245518171962856
32,5300,0.53,u041,-21500.0,-38381.521252516395,-14197.431940021954,-24184.08931249444,-24184.08931249444,-38381.53779230507,0.9999993160889445,6.839110554546224e-07,-0.2146977815593914,0,0.11165063649178826,0.32634841805117965
33,5400,0.54,u041,-21500.0,-38237.39724456548,-13353.842617752118,-24883.554626813362,-24883.554626813362,-38237.41331942888,0.9999993539973338,6.460026661936347e-07,-0.2013083512966626,0,0.1091568211677987,0.3104651724644613
34,5500,0.55,u041,-21500.0,-38222.726264101686,-5206.733924751403,-33015.99233935028,-33015.99233935028,-38222.73837943807,0.9999996330466954,3.669533045758122e-07,-0.20129263881204856,0,0.1061316985098258,0.30742433732187435
35,5600,0.56,u041,-21500.0,-38219.06878662351,-11538.996424792305,-26680.072361831204,-26680.072361831204,-38219.083779078166,0.9999994380660739,5.619339261131451e-07,-0.2146060396917397,0,0.10442543489266422,0.3190314745844039
36,5700,0.5700000000000001,u041,-21500.0,-38241.628115103464,-10769.317607963429,-27472.310507140035,-27472.310507140035,-38241.642675210736,0.9999994700084714,5.299915285528201e-07,-0.21820452094082093,0,0.10560223067159473,0.3238067516124157
37,5800,0.58,u041,-21500.0,-38182.69600676678,-2974.358881967928,-35208.337124798854,-35208.337124798854,-38182.70736770864,0.9999996773226045,3.2267739547009455e-07,-0.21197135077183135,0,0.10780650664714583,0.3197778574189772
38,5900,0.59,u041,-21500.0,-38157.966202508454,-6714.809901148401,-31443.156301360053,-31443.156301360053,-38157.978923872506,0.9999995954174055,4.0458259448206135e-07,-0.2129465865324834,0,0.11069834208407717,0.3236449286165606
39,6000,0.6,u041,-21500.0,-38120.4623024413,-7806.407471588085,-30314.054830853216,-30314.054830853216,-38120.47549763502,0.9999995647173463,4.3528265369907615e-07,-0.21387470632030098,0,0.11325467436403912,0.3271293806843401
