frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
0,150,0.0075,w004,0.4,-29851.484351974534,-29510.957725832646,-340.5266261418874,53013.313030191886,-112617.47813964097,0.2644243800218085,0.7355756199781915,-0.02255443485894637,0,-0.02255443485894637,0.2113799936616626,0.13888379668252052,0.1614382315414669
1,200,0.01,w004,0.4,-30668.06037316899,-27805.367075274175,-2862.693297894817,50491.14635843896,-111589.92254408481,0.27328254418155773,0.7267174558184423,-0.06151680250867965,0,-0.06151680250867965,0.189105382982235,0.12037613458427608,0.18189293709295573
2,250,0.0125,w004,0.4,-30046.807892974524,-28276.967282976577,-1769.8406099979475,51583.999046335826,-111764.98581358575,0.2694103167583233,0.7305896832416767,-0.021995000181862068,0,-0.021995000181862068,0.1855866517149952,0.13910180805826966,0.16109680824013173
3,300,0.015,w004,0.4,-30235.73356197754,-28165.596316672018,-2070.137245305523,51283.70241102825,-111734.67674322281,0.2704691535261536,0.7295308464738464,-0.06051632603120344,0,-0.06051632603120344,0.20519570929852038,0.12377949456539461,0.18429582059659805
4,350,0.0175,w004,0.4,-28838.06790727831,-29036.78045466935,198.71254739104188,53552.552203724816,-112001.21440130497,0.262566392533967,0.737433607466033,-0.017218240587821593,0,-0.017218240587821593,0.22960367357874842,0.14454032953383295,0.16175857012165454
5,400,0.02,w004,0.4,-28446.004717923788,-27685.68114887111,-760.3235690526781,52593.516087281096,-110903.5112817304,0.2658795623584151,0.7341204376415849,-0.061054342969226405,0,-0.061054342969226405,0.2486313446491724,0.12323734254020235,0.18429168550942876
6,450,0.0225,w004,0.4,-26962.680885135138,-27979.656802704732,1016.9759175695945,54370.81557390337,-110730.38791206482,0.2597710931500647,0.7402289068499353,-0.021199260218719512,0,-0.021199260218719512,0.2581514364620864,0.14034559493169602,0.16154485515041553
7,500,0.025,w004,0.4,-27084.05758452753,-26602.184738548996,-481.8728459785343,52871.96681035524,-109746.11509539376,0.26491348697504935,0.7350865130249506,-0.06368985810913123,0,-0.06368985810913123,0.2563072971280713,0.11824677465268853,0.18193663276181976
8,550,0.0275,w004,0.4,-26564.07404772844,-27271.884102983342,707.8100552549004,54061.649711588674,-110103.09019579642,0.26082383599941683,0.7391761640005832,-0.019358416907793108,0,-0.019358416907793108,0.24357633021858885,0.14186224241211068,0.1612206593199038
9,600,0.03,w004,0.4,-27712.046448179288,-26331.507159866247,-1380.5392883130407,51973.30036802073,-109714.9101647526,0.26804349539884564,0.7319565046011544,-0.05920494824456307,0,-0.05920494824456307,0.22243750223677994,0.1260284329015618,0.18523338114612486
10,650,0.0325,w004,0.4,-27966.151903454505,-27097.48455389106,-868.6673495634459,52485.17230677033,-110344.14149136933,0.2662563681047406,0.7337436318952594,-0.022370659313897118,0,-0.022370659313897118,0.1980931413601234,0.13915046983025411,0.16152112914415123
11,700,0.035,w004,0.4,-29213.64193140276,-25830.03730130318,-3383.6046300995804,49970.23502623419,-109757.43372571409,0.27514656499305473,0.7248534350069453,-0.06391449743184009,0,-0.06391449743184009,0.1840548527107072,0.1145059771810434,0.1784204746128835
12,750,0.0375,w004,0.4,-29200.61599946051,-28098.41953152232,-1102.1964679381927,52251.64318839558,-111407.35007474596,0.2670702879254302,0.7329297120745698,-0.022702216060281333,0,-0.022702216060281333,0.1956154412891322,0.13784745630821385,0.16054967236849518
13,800,0.04,w004,0.4,-29919.366002792784,-28224.356264792383,-1695.0097380004008,51658.82991833337,-111692.22443724427,0.26914707645250835,0.7308529235474917,-0.05788216758392631,0,-0.05788216758392631,0.22012435711763967,0.1283506235878781,0.1862327911718044
14,850,0.0425,w004,0.4,-29183.63422427763,-29558.146591113473,374.51236683584284,53728.35202316962,-112476.47443696657,0.26196338871460334,0.7380366112853967,-0.020028501581089736,0,-0.020028501581089736,0.24273883171615146,0.14167536641712805,0.1617038679982178
15,900,0.045,w004,0.4,-29367.10197279285,-28731.459355653176,-635.6426171396743,52718.1970391941,-111916.16637158746,0.2654465694438549,0.7345534305561451,-0.06381228495314346,0,-0.06381228495314346,0.2571558366075732,0.11811066816549619,0.18192295311863965
16,950,0.0475,w004,0.4,-28480.210447143705,-29643.751199200837,1163.5407520571316,54517.380408390905,-112356.44547966833,0.2592734700272954,0.7407265299727046,-0.01893855555772736,0,-0.01893855555772736,0.2603141266838776,0.14215514458685366,0.16109370014458102
17,1000,0.05,w004,0.4,-29099.374702896836,-28595.99686948213,-503.3778334147064,52850.46182291907,-111745.62498846163,0.26498797775596106,0.7350120222440389,-0.06224001023944399,0,-0.06224001023944399,0.25141489579036436,0.12341662685170539,0.18565663709114938
18,1050,0.0525,w004,0.4,-28815.110623161716,-29361.594631589716,546.4840084280004,53900.323664761774,-112234.92283104149,0.26137481237112414,0.7386251876288759,-0.016914852285449006,0,-0.016914852285449006,0.23163671757925736,0.14551342471358958,0.16242827699903858
19,1100,0.055,w004,0.4,-29848.305077111057,-28011.337473230582,-1836.9676038804755,51516.8720524533,-111517.44864005891,0.2696466637512238,0.7303533362487762,-0.06254714966991562,0,-0.06254714966991562,0.2049774944958622,0.12154752996705134,0.18409467963696696
