frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,donor_h,h_acceptor
0,2200,0.22,u012,-17000.0,-39013.31233353159,-11173.159376763477,-27840.152956768114,-27840.152956768114,-39013.32670126133,0.9999994839211217,5.160788782987424e-07,0.11214409436324091,0.2924525781313029
1,2400,0.24,u012,-17000.0,-38978.62047099648,-15616.950975999265,-23361.669494997215,-23361.669494997215,-38978.63759304792,0.9999992670889233,7.329110766618463e-07,0.11134999779685395,0.2895175821206858
2,2600,0.26,u012,-17000.0,-38831.80159766134,-16147.016168702161,-22684.785428959178,-22684.785428959178,-38831.81923061142,0.9999992226982828,7.773017172141294e-07,0.11023739689131441,0.27684594669602425
3,2800,0.28,u012,-17000.0,-38795.34122605741,-13617.884353204165,-25177.456872853247,-25177.456872853247,-38795.35711327547,0.9999993689911537,6.31008846230241e-07,0.10673804091151172,0.26557592476245934
4,3000,0.3,u012,-17000.0,-38761.34759634815,-15661.415165111714,-23099.932431236433,-23099.932431236433,-38761.364912403136,0.9999992503861612,7.496138387796947e-07,0.10851089710182561,0.2538524206202021
5,3200,0.32,u012,-17000.0,-38670.46396705214,-13871.748617676552,-24798.71534937559,-24798.71534937559,-38670.48009690944,0.9999993495696817,6.50430318271944e-07,0.11229852229079,0.26440178310058343
6,3400,0.34,u012,-17000.0,-38630.53751853359,-11113.428135650815,-27517.109382882772,-27517.109382882772,-38630.55205493649,0.9999994717327557,5.282672442818992e-07,0.1131448167090186,0.2691009469629788
7,3600,0.36,u012,-17000.0,-38580.74380796286,-10565.994911927643,-28014.74889603522,-28014.74889603522,-38580.75808614888,0.9999994903337694,5.096662304970856e-07,0.109508322217327,0.24062003110122954
8,3800,0.38,u012,-17000.0,-38489.00249478084,-14158.738224086555,-24330.264270694286,-24330.264270694286,-38489.01893519946,0.9999993242820457,6.757179542571379e-07,0.10302797324613633,0.25237662414409373
9,4000,0.4,u012,-17000.0,-38425.94709516884,-11240.199976633652,-27185.74711853519,-27185.74711853519,-38425.9618087532,0.9999994587763814,5.412236185886599e-07,0.10727036592238604,0.2560493746413422
10,4200,0.42,u012,-17000.0,-38425.80527179668,-11621.331806635339,-26804.47346516134,-26804.47346516134,-38425.820194670574,0.9999994432698969,5.567301031850214e-07,0.11417457532152998,0.24396132248595506
11,4400,0.44,u012,-17000.0,-38431.18550723698,-12133.363716866268,-26297.821790370712,-26297.821790370712,-38431.20071761341,0.9999994216114569,5.783885430599156e-07,0.11164300506949477,0.26204221697274743
12,4600,0.46,u012,-17000.0,-38256.651894728915,-10902.441538808693,-27354.210355920222,-27354.210355920222,-38256.666517698504,0.9999994654221868,5.345778132381795e-07,0.10777947174735218,0.2589381323848823
13,4800,0.48,u012,-17000.0,-38416.46548682579,-12926.018498357036,-25490.446988468757,-25490.446988468757,-38416.48117896936,0.9999993843919546,6.156080454289281e-07,0.10742230220693569,0.24384769628478764
14,5000,0.5,u012,-17000.0,-38282.998174243345,-9721.87474416627,-28561.123430077074,-28561.123430077074,-38283.01217928782,0.9999995096470637,4.903529363109449e-07,0.10834481839175035,0.25446045937323025
15,5200,0.52,u012,-17000.0,-38293.10257509799,-11967.632777246035,-26325.469797851954,-26325.469797851954,-38293.11776949992,0.9999994228257081,5.771742919713496e-07,0.10981324942906363,0.26107886715198675
16,5400,0.54,u012,-17000.0,-38001.2943928442,-15390.368225813436,-22610.92616703076,-22610.92616703076,-38001.31208339274,0.9999992176118424,7.82388157538616e-07,0.11088095351477235,0.2460618962465556
17,5600,0.56,u012,-17000.0,-38220.48857264305,-14420.610453939385,-23799.878118703666,-23799.878118703666,-38220.50537943994,0.9999992938294444,7.061705555311271e-07,0.11212043723445721,0.26888036058022513
18,5800,0.58,u012,-17000.0,-38098.31174989449,-12609.076872730453,-25489.23487716404,-25489.23487716404,-38098.327442784284,0.9999993843334043,6.156665957601781e-07,0.1112101872677423,0.2516786408699197
19,6000,0.6,u012,-17000.0,-37963.93532701503,-12451.289221793355,-25512.646105221676,-25512.646105221676,-37963.95100550454,0.9999993854627949,6.14537205179122e-07,0.10463475073237005,0.25541907002811454
20,6200,0.62,u012,-17000.0,-37892.72100442409,-7933.469316201226,-29959.251688222867,-29959.251688222867,-37892.73435588647,0.9999995543463296,4.4565367041116133e-07,0.1056255656586641,0.2561410306073083
