frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,2100,0.21,u014,-35000.0,-38894.69609354029,-6255.364427187364,-32639.331666352926,-32639.331666352926,-38894.70834868858,0.9999996245284917,3.7547150832928367e-07,-0.16198239794431674,0,0.11363947145457498,0.2756218693988917
1,2200,0.22,u014,-35000.0,-38921.767905779794,-10989.798269307357,-27931.969636472437,-27931.969636472437,-38921.782226280644,0.9999994873084014,5.126915986197744e-07,-0.1695853133295992,0,0.1134124840146007,0.2829977973441999
2,2300,0.23,u014,-35000.0,-38910.58480017958,-2528.300056908891,-36382.28474327069,-36382.28474327069,-38910.59579453802,0.9999996978102978,3.0218970215045715e-07,-0.16120911629717347,0,0.11175417741400326,0.2729632937111767
3,2400,0.24,u014,-35000.0,-38800.94366881758,-9189.282600818668,-29611.66106799891,-29611.66106799891,-38800.95717700331,0.9999995438225038,4.561774962774656e-07,-0.16494721631975034,0,0.10911086927573073,0.27405808559548106
4,2500,0.25,u014,-35000.0,-38785.247657327796,-86.16317328310106,-38699.084484044695,-38699.084484044695,-38785.25799348687,0.9999997329096104,2.670903895274357e-07,-0.1734224144214606,0,0.10754795834558158,0.2809703727670422
5,2600,0.26,u014,-35000.0,-38811.70474793564,-12119.059618729196,-26692.645129206445,-26692.645129206445,-38811.719733328566,0.9999994385953125,5.614046875157541e-07,-0.17150170119613806,0,0.10785206719846047,0.2793537683945985
6,2700,0.27,u014,-35000.0,-38776.73071968809,-2600.926122576726,-36175.80459711136,-36175.80459711136,-38776.74177679884,0.9999996943508482,3.0564915171060747e-07,-0.17918480342383614,0,0.1083016952312827,0.2874864986551188
7,2800,0.28,u014,-35000.0,-38724.90716717718,-9988.57152150094,-28736.33564567624,-28736.33564567624,-38724.92108682968,0.9999995156084205,4.843915795138543e-07,-0.1698067543056892,0,0.10852922657818881,0.278335980883878
8,2900,0.29,u014,-35000.0,-38681.78600025829,-1882.213840906683,-36799.57215935161,-36799.57215935161,-38681.79686994667,0.9999997046247735,2.953752264445164e-07,-0.17334123800077472,0,0.10856770258825064,0.2819089405890254
9,3000,0.3,u014,-35000.0,-38712.77698239189,-9597.558765552414,-29115.21821683948,-29115.21821683948,-38712.79072090514,0.9999995281333569,4.718666431480223e-07,-0.1740686845762358,0,0.10943331233272137,0.28350199690895717
10,3100,0.31,u014,-35000.0,-38747.160168458766,-3003.283419059415,-35743.87674939935,-35743.87674939935,-38747.171359183194,0.9999996869193148,3.130806852102985e-07,-0.1625642973398611,0,0.11110462053325833,0.2736689178731194
11,3200,0.32,u014,-35000.0,-38563.25345938929,-8836.038417691714,-29727.21504169758,-29727.21504169758,-38563.26691506681,0.9999995473620615,4.5263793840844e-07,-0.15872278808557827,0,0.11302734829054407,0.27175013637612233
12,3300,0.33,u014,-35000.0,-38575.81037631605,-3580.247819809563,-34995.562556506484,-34995.562556506484,-38575.82180633289,0.9999996733868942,3.2661310578330216e-07,-0.15286373866335212,0,0.11285660590350743,0.26572034456685956
13,3400,0.34,u014,-35000.0,-38589.78153154161,-10986.305781452596,-27603.475750089012,-27603.475750089012,-38589.79602246274,0.9999994750332876,5.249667124340718e-07,-0.15536662033759027,0,0.111512330394091,0.2668789507316813
14,3500,0.35000000000000003,u014,-35000.0,-38552.1878977321,-4464.588269462751,-34087.59962826935,-34087.59962826935,-38552.19963220055,0.9999996557557441,3.442442558787562e-07,-0.1498803141123723,0,0.10927148137990307,0.25915179549227535
15,3600,0.36,u014,-35000.0,-38532.125158209674,-7175.391740341962,-31356.733417867712,-31356.733417867712,-38532.137914635285,0.9999995931841796,4.0681582041957043e-07,-0.1537759533249952,0,0.10694099494593909,0.2607169482709343
16,3700,0.37,u014,-35000.0,-38433.96721464448,-5793.904346288298,-32640.06286835618,-32640.06286835618,-38433.979469518235,0.999999624545314,3.754546859524588e-07,-0.1476758134770595,0,0.10584752260410916,0.25352333608116867
17,3800,0.38,u014,-35000.0,-38541.9543903943,-2991.1480206663837,-35550.806369727914,-35550.806369727914,-38541.96564189361,0.9999996835095082,3.164904917585254e-07,-0.16213127145137357,0,0.10535991195748533,0.2674911834088589
18,3900,0.39,u014,-35000.0,-38463.84954642554,-11963.825192937104,-26500.024353488436,-26500.024353488436,-38463.86464074269,0.9999994304042986,5.6959570138293e-07,-0.13920458143765285,0,0.10912869156227513,0.248333272999928
19,4000,0.4,u014,-35000.0,-38364.45375272739,3910.8058081530617,-42275.259560880455,-42275.259560880455,-38364.463214524076,0.9999997761860591,2.2381394088055728e-07,-0.14268815016699576,0,0.11336923465146002,0.2560573848184558
20,4100,0.41000000000000003,u014,-35000.0,-38400.889893370884,-13358.645128627017,-25042.244764743868,-25042.244764743868,-38400.905866369656,0.9999993621586825,6.378413175411879e-07,-0.14844614896911157,0,0.11546140198616243,0.263907550955274
21,4200,0.42,u014,-35000.0,-38438.05243520785,3860.045940768323,-42298.09837597617,-42298.09837597617,-38438.061891895646,0.99999977642769,2.2357231005409872e-07,-0.14367921978147663,0,0.11421353236651206,0.2578927521479887
22,4300,0.43,u014,-35000.0,-38457.74151703925,-12565.928695187933,-25891.812821851316,-25891.812821851316,-38457.75696592899,0.9999994033298709,5.966701291382215e-07,-0.1468720867983766,0,0.11011086139488509,0.2569829481932617
23,4400,0.44,u014,-35000.0,-38386.0581477471,-1860.8073943842319,-36525.25075336287,-36525.25075336287,-38386.069099071785,0.9999997001713092,2.998286908195702e-07,-0.13679174560005142,0,0.10701636979400724,0.24380811539405864
24,4500,0.45,u014,-35000.0,-38381.55624520581,-10013.014000832918,-28368.54224437289,-28368.54224437289,-38381.57034532409,0.999999502966908,4.970330920173183e-07,-0.15603782255484194,0,0.10509958260568618,0.26113740516052814
25,4600,0.46,u014,-35000.0,-38394.286027142225,-7260.510525652091,-31133.775501490134,-31133.775501490134,-38394.29887492019,0.9999995873366736,4.1266332645450987e-07,-0.14242183130358682,0,0.10702533795730014,0.24944716926088698
26,4700,0.47000000000000003,u014,-35000.0,-38281.73770022241,-4698.646360037528,-33583.09134018488,-33583.09134018488,-38281.74961097399,0.9999996453351179,3.5466488207402946e-07,-0.1510786910128998,0,0.10791366460172006,0.25899235561461986
27,4800,0.48,u014,-35000.0,-38269.12322543509,-11952.760447261098,-26316.362778173992,-26316.362778173992,-38269.13842509518,0.9999994224261667,5.775738333158031e-07,-0.14413520034270988,0,0.10948667304169334,0.25362187338440323
