frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
0,1100,0.11,p014,-0.032,-38676.06141026874,-13933.4299039724,-24742.63150629634,-24742.63150629634,-38676.06141026874,1.0,0.0,-0.09224497858853781,0,0.11180011159447995,0.20404509018301775
1,1200,0.12,p014,-0.032,-38590.420410832885,-3270.494500557834,-35319.92591027505,-35319.92591027505,-38590.420410832885,1.0,0.0,-0.09687676760844856,0,0.11426210668780991,0.21113887429625847
2,1300,0.13,p014,-0.032,-38516.172338419565,-11795.420006853761,-26720.752331565804,-26720.752331565804,-38516.172338419565,1.0,0.0,-0.09394917559690821,0,0.11245274032063862,0.20640191591754684
3,1400,0.14,p014,-0.032,-38410.65042118932,-18418.246899596008,-19992.40352159331,-19992.40352159331,-38410.65042118932,1.0,0.0,-0.09545014475139567,0,0.11296291964186154,0.2084130643932572
4,1500,0.15,p014,-0.032,-38424.06090439184,-16987.269546843832,-21436.791357548005,-21436.791357548005,-38424.06090439184,1.0,0.0,-0.10085648343077248,0,0.11444900771750667,0.21530549114827915
5,1600,0.16,p014,-0.032,-38415.19069509269,-15214.448489280767,-23200.742205811926,-23200.742205811926,-38415.19069509269,1.0,0.0,-0.09678050108815885,0,0.11160685830789956,0.2083873593960584
6,1700,0.17,p014,-0.032,-38363.15865346053,-10757.278552614822,-27605.88010084571,-27605.88010084571,-38363.15865346053,1.0,0.0,-0.09401796195664323,0,0.11108344111594341,0.20510140307258665
7,1800,0.18,p014,-0.032,-38332.25166564039,-7919.338202227984,-30412.913463412406,-30412.913463412406,-38332.25166564039,1.0,0.0,-0.09670991574100712,0,0.11505442607025482,0.21176434181126194
8,1900,0.19,p014,-0.032,-38414.2759009345,-14726.776176071842,-23687.49972486266,-23687.49972486266,-38414.2759009345,1.0,0.0,-0.09065466137702462,0,0.11204149357126832,0.20269615494829293
9,2000,0.2,p014,-0.032,-38319.332603284885,-15802.735818739835,-22516.59678454505,-22516.59678454505,-38319.332603284885,1.0,0.0,-0.09028341869231492,0,0.11278775705713405,0.20307117574944897
10,2100,0.21,p014,-0.032,-38368.080584292504,-8505.988453006488,-29862.092131286016,-29862.092131286016,-38368.080584292504,1.0,0.0,-0.09407420731400308,0,0.11419062015774066,0.20826482747174374
11,2200,0.22,p014,-0.032,-38275.98195825232,-15789.45970981277,-22486.52224843955,-22486.52224843955,-38275.98195825232,1.0,0.0,-0.09711455459543565,0,0.11417247984731578,0.21128703444275143
12,2300,0.23,p014,-0.032,-38395.41447934971,-15167.078323381458,-23228.336155968253,-23228.336155968253,-38395.41447934971,1.0,0.0,-0.09450106785284687,0,0.11098624344411176,0.20548731129695863
13,2400,0.24,p014,-0.032,-38384.95323745525,-11728.397987260803,-26656.555250194448,-26656.555250194448,-38384.95323745525,1.0,0.0,-0.09963565724291441,0,0.11459661204623676,0.21423226928915118
14,2500,0.25,p014,-0.032,-38335.40746394385,-13967.631121189188,-24367.77634275466,-24367.77634275466,-38335.40746394385,1.0,0.0,-0.10100046637387448,0,0.11608869979499996,0.21708916616887444
15,2600,0.26,p014,-0.032,-38255.23143538207,-14368.955490076769,-23886.2759453053,-23886.2759453053,-38255.23143538207,1.0,0.0,-0.0957557051963165,0,0.11573189227564097,0.21148759747195747
16,2700,0.27,p014,-0.032,-38262.8146088424,-12129.228008239385,-26133.586600603012,-26133.586600603012,-38262.8146088424,1.0,0.0,-0.0915970425353301,0,0.11538636476002123,0.20698340729535133
17,2800,0.28,p014,-0.032,-38356.60849766832,-15106.544028625678,-23250.06446904264,-23250.06446904264,-38356.60849766832,1.0,0.0,-0.09290899826077705,0,0.11513856232828891,0.20804756058906596
18,2900,0.29,p014,-0.032,-38271.11272217825,-20516.11605045604,-17754.996671722212,-17754.996671722212,-38271.11272217825,1.0,0.0,-0.0957752828469178,0,0.11544486346568089,0.2112201463125987
19,3000,0.3,p014,-0.032,-38122.11416633453,-11092.186011107493,-27029.92815522704,-27029.92815522704,-38122.11416633453,1.0,0.0,-0.09320958315867982,0,0.1123042432925453,0.20551382645122512
